,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Renaud Ripart,fr FRA,20.0,"FW,LW",26-303,90,1,0,0,0,2,2,0,0,46,2,1,2,0.4,0.4,0.0,2,0,16,24,66.7,1,27,2,3,1,16,24,66.7,182,44,10,13,76.9,4,6,66.7,0,1,0.0,0,0.0,0.0,1,0,0,0,1,24,22,1,0,0,0,0,0,0,0,0,0,16,1,0,2,2,0,1,1,1,3,33.3,2,2,0,2,1,3,2,0,46,3,6,13,27,6,46,3,1,33.3,2,66.7,27,112,48,2,1,0,6,0,28,10,0,0,0,1,5,0,0,1,2,0,0,0,4,3,7,30.0
1,Romain Philippoteaux,fr FRA,7.0,LW,31-315,83,0,0,0,0,0,0,0,0,20,1,0,1,0.0,0.0,0.0,2,1,10,16,62.5,3,11,2,1,1,10,16,62.5,142,60,6,8,75.0,4,7,57.1,0,0,,0,0.0,0.0,1,1,2,0,3,16,15,1,0,0,0,1,1,0,0,0,0,10,0,0,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,20,0,1,9,11,2,20,1,1,100.0,0,0.0,11,85,61,2,1,1,0,0,13,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,
2,Kevin Denkey,tg TOG,27.0,FW,19-042,7,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,2,4,0,0,0,2,2,100.0,53,28,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,,0,,4,20,13,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Zinedine Ferhat,dz ALG,10.0,RW,26-316,90,0,0,0,0,2,1,0,0,53,3,1,1,0.3,0.3,0.0,2,0,19,35,54.3,1,27,3,5,0,19,35,54.3,202,46,12,19,63.2,4,7,57.1,0,2,0.0,0,0.0,0.1,0,1,0,0,1,35,35,0,0,0,0,2,0,0,0,0,0,19,0,0,3,1,0,2,1,2,3,66.7,1,1,1,0,1,4,1,0,53,1,4,23,26,5,53,5,0,0.0,5,100.0,27,213,72,3,1,0,2,2,38,6,0,0,0,1,3,0,2,1,1,0,0,0,3,8,2,80.0
4,Yassine Benrahou,fr FRA,22.0,AM,20-352,90,1,0,0,0,3,1,0,0,52,1,0,1,0.2,0.2,0.8,6,1,28,39,71.8,2,22,3,3,3,28,39,71.8,457,220,12,14,85.7,7,8,87.5,5,10,50.0,0,0.8,0.4,4,2,2,0,2,39,30,9,4,0,0,9,0,5,2,3,0,28,0,0,1,1,0,0,1,1,5,20.0,4,1,0,1,0,1,0,0,52,1,6,22,24,3,52,3,3,100.0,0,0.0,22,119,63,3,1,0,4,3,32,2,0,0,0,5,5,0,9,0,1,0,0,0,6,1,1,50.0
5,Lucas Deaux,fr FRA,8.0,DM,31-016,90,0,0,0,0,0,0,0,0,44,6,0,0,0.0,0.0,0.0,3,1,18,31,58.1,0,13,0,3,2,18,31,58.1,323,139,8,12,66.7,9,13,69.2,1,4,25.0,0,0.0,0.1,1,2,1,1,0,31,30,1,1,0,1,2,0,0,0,0,0,18,0,2,6,3,1,3,2,2,4,50.0,2,0,0,0,0,6,0,0,44,0,6,28,10,2,44,3,2,66.7,1,33.3,13,44,16,0,0,0,1,1,17,1,0,0,0,3,4,0,2,0,3,0,0,0,10,5,2,71.4
6,Theo Valls,fr FRA,18.0,DM,24-024,90,0,0,0,0,1,0,0,0,30,5,0,1,0.0,0.0,0.0,1,0,15,20,75.0,1,7,0,1,1,15,20,75.0,189,91,9,9,100.0,5,9,55.6,0,1,0.0,0,0.0,0.0,0,0,0,0,1,20,20,0,0,0,0,1,0,0,0,0,0,15,0,0,5,2,1,4,0,3,4,75.0,1,1,0,1,0,5,0,0,30,1,7,18,6,0,30,1,1,100.0,0,0.0,7,23,9,0,0,0,1,0,5,1,0,0,0,0,0,0,1,0,2,0,0,0,7,1,0,100.0
7,Florian Miguel,fr FRA,26.0,LB,23-132,90,0,0,0,0,0,0,0,0,40,1,2,1,0.0,0.0,0.0,3,0,23,33,69.7,2,16,0,1,0,23,33,69.7,316,170,14,16,87.5,9,13,69.2,0,3,0.0,0,0.0,0.0,0,0,0,0,2,33,21,12,0,0,0,1,12,0,0,0,0,23,0,0,1,1,0,1,0,1,2,50.0,1,1,0,1,2,3,0,0,40,1,6,22,12,0,40,1,0,0.0,1,100.0,16,80,24,0,1,0,0,2,16,1,0,0,0,3,3,0,1,2,1,0,0,0,6,2,0,100.0
8,Pablo Martinez,fr FRA,4.0,CB,30-324,90,0,1,0,0,2,0,1,0,45,2,4,1,0.1,0.1,0.4,3,1,28,32,87.5,6,24,0,0,0,28,32,87.5,608,227,7,7,100.0,16,16,100.0,5,8,62.5,1,0.4,0.7,1,6,0,0,6,32,29,3,3,0,0,0,0,0,0,0,0,28,0,0,2,0,0,1,1,1,1,100.0,0,1,0,1,4,6,3,0,45,4,15,28,3,3,45,0,0,,0,,24,185,104,0,0,0,0,0,24,0,1,0,0,2,3,0,0,4,0,0,0,0,2,6,4,60.0
9,Anthony Briançon,fr FRA,23.0,CB,25-044,90,0,0,0,0,3,0,0,0,54,3,3,1,0.7,0.7,0.3,1,0,33,43,76.7,2,20,1,0,0,33,43,76.7,694,220,9,11,81.8,20,24,83.3,4,8,50.0,0,0.3,0.0,1,1,0,0,2,43,36,7,7,0,0,0,0,0,0,0,0,33,0,0,3,2,1,2,0,1,1,100.0,0,1,0,1,3,6,3,0,54,3,17,33,5,4,54,0,0,,0,,20,138,91,1,1,0,0,0,24,0,0,0,0,1,1,0,0,3,2,0,0,0,5,4,1,80.0
