,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Patrik Schick,cz CZE,14.0,FW,24-253,18,1,0,0,0,1,1,0,0,7,0,0,0,0.3,0.3,0.3,0,0,4,4,100.0,0,1,0,0,0,4,4,100.0,37,0,3,3,100.0,0,0,,0,0,,0,0.3,0.0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,3,4,3,7,0,0,,0,,1,3,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,50.0
1,Lucas Alario,ar ARG,13.0,FW,27-361,72,0,0,0,0,1,1,0,0,27,1,0,0,0.3,0.3,0.0,0,0,12,18,66.7,1,11,1,1,1,12,18,66.7,194,16,7,9,77.8,3,5,60.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1,18,17,1,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,2,0,27,2,4,14,9,2,27,1,1,100.0,0,0.0,11,37,25,1,1,0,2,0,22,5,0,0,0,2,2,1,0,0,0,0,0,0,2,2,7,22.2
2,Moussa Diaby,fr FRA,19.0,"LM,RM",21-088,90,0,0,0,0,4,2,0,0,37,1,0,0,0.3,0.3,0.1,6,0,17,27,63.0,1,26,9,6,4,17,27,63.0,294,80,6,8,75.0,11,11,100.0,0,3,0.0,0,0.1,0.1,1,1,1,1,1,27,26,1,0,0,0,6,1,0,0,0,0,17,0,2,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,37,0,4,14,19,6,37,6,4,66.7,2,33.3,26,294,173,9,3,5,3,4,32,11,0,0,0,3,2,0,6,0,1,0,0,0,3,0,0,
3,Kerem Demirbay,de GER,10.0,CM,27-092,78,0,0,0,0,2,0,0,0,57,4,1,1,0.1,0.1,0.1,4,1,33,47,70.2,5,18,0,2,0,33,47,70.2,672,235,12,12,100.0,17,20,85.0,3,11,27.3,0,0.1,0.1,2,3,2,1,5,47,36,11,1,0,0,9,0,10,7,1,0,33,0,1,4,3,2,2,0,1,2,50.0,1,1,0,1,1,5,0,0,57,0,10,30,17,0,57,2,0,0.0,2,100.0,18,109,62,0,1,0,0,0,27,2,0,0,0,0,0,0,9,1,3,0,0,0,9,0,1,0.0
4,Leon Bailey,jm JAM,9.0,LM,23-055,12,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,4,10,40.0,0,9,2,1,0,4,10,40.0,36,0,3,4,75.0,0,2,0.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,10,7,2,0,0,0,2,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,0,1,7,6,0,14,1,0,0.0,1,100.0,9,58,39,2,1,0,1,0,9,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,
5,Florian Wirtz,de GER,27.0,CM,17-153,78,0,1,0,0,0,0,0,0,35,1,0,2,0.0,0.0,0.4,2,1,20,29,69.0,5,16,4,1,1,20,29,69.0,375,103,6,8,75.0,12,13,92.3,1,4,25.0,1,0.4,0.5,2,1,1,1,5,29,29,0,0,0,0,2,0,0,0,0,0,20,0,3,1,1,0,1,0,0,2,0.0,2,2,0,2,0,1,2,0,35,2,6,20,10,4,35,1,1,100.0,0,0.0,16,161,93,4,1,2,2,0,24,7,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,
6,Nadiem Amiri,de GER,11.0,CM,23-342,12,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,9,11,81.8,0,4,0,0,0,9,11,81.8,148,30,4,4,100.0,5,5,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,11,11,0,0,0,0,1,0,0,0,0,0,9,0,1,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,13,0,2,6,5,1,13,0,0,,0,,4,10,2,0,1,0,2,0,9,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
7,Karim Bellarabi,de GER,38.0,RM,30-178,78,0,0,0,0,5,1,1,0,39,1,2,2,0.2,0.2,0.3,3,0,13,27,48.1,4,16,6,3,2,13,27,48.1,176,97,9,11,81.8,4,10,40.0,0,2,0.0,0,0.3,0.2,2,3,2,1,4,27,27,0,0,0,0,5,0,0,0,0,0,13,0,4,1,1,1,0,0,0,0,,0,2,0,2,2,3,0,0,39,0,6,17,20,9,39,3,2,66.7,1,33.3,16,184,108,6,3,3,1,2,27,5,1,0,0,3,0,0,5,2,1,0,0,0,7,1,0,100.0
8,Julian Baumgartlinger,at AUT,15.0,CM,32-275,12,0,0,0,0,0,0,0,0,5,2,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,1,0,0,0,2,3,66.7,24,0,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,,0,0,0,0,0,2,0,0,5,0,0,4,1,0,5,0,0,,0,,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,Charles Aránguiz,cl CHI,20.0,DM,31-169,90,0,0,0,0,1,1,1,0,52,6,0,1,0.3,0.3,0.0,2,0,37,41,90.2,5,19,0,1,0,37,41,90.2,642,238,17,17,100.0,13,14,92.9,4,7,57.1,0,0.0,0.0,1,3,1,0,5,41,39,2,1,0,0,1,1,0,0,0,0,37,0,0,6,2,2,4,0,2,2,100.0,0,1,0,1,0,6,0,0,52,2,12,34,6,2,52,1,0,0.0,1,100.0,19,73,35,0,0,0,1,0,33,0,1,0,0,0,0,0,1,0,2,0,0,0,8,0,1,0.0
