,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Rhian Brewster,eng ENG,24.0,FW,20-304,61,0,0,0,0,1,1,0,0,20,0,0,0,0.1,0.1,0.0,1,0,16,17,94.1,3,8,0,0,0,16,17,94.1,261,78,8,8,100.0,6,6,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,3,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,0,2,14,5,1,20,0,0,,0,,8,46,19,0,0,0,1,0,15,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0.0
1,David McGoldrick,ie IRL,17.0,"AM,FW",33-062,29,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,1,0,5,6,83.3,1,4,1,2,1,5,6,83.3,85,48,2,3,66.7,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11,2,2,7,2,1,11,2,1,50.0,1,50.0,4,21,18,1,0,0,2,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,50.0
2,Oliver Burke,sct SCO,14.0,FW,23-298,77,0,0,0,0,0,0,0,0,23,1,1,1,0.0,0.0,0.0,0,0,7,14,50.0,1,9,2,0,0,7,14,50.0,102,21,6,9,66.7,0,4,0.0,1,1,100.0,0,0.0,0.0,0,0,1,0,1,14,14,0,0,0,1,1,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,,0,1,0,1,1,2,0,0,23,0,3,12,8,1,23,0,0,,0,,9,80,32,2,2,0,1,1,17,3,0,0,0,1,1,0,1,1,0,0,0,0,1,4,3,57.1
3,Billy Sharp,eng ENG,10.0,FW,34-360,13,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.1,1,0,2,3,66.7,0,2,0,0,0,2,3,66.7,9,2,1,1,100.0,0,0,,0,0,,0,0.1,0.0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,1,2,1,3,0,0,,0,,2,6,0,0,1,0,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4,John Fleck,sct SCO,4.0,"CM,LM",29-159,90,0,0,0,0,1,0,0,0,39,2,0,1,0.1,0.1,0.0,1,0,21,27,77.8,1,25,2,3,2,21,27,77.8,292,79,14,14,100.0,5,7,71.4,1,3,33.3,0,0.0,0.0,1,0,0,0,1,27,24,3,1,0,0,2,0,0,0,0,0,21,0,1,2,1,1,1,0,1,2,50.0,1,1,0,1,0,2,1,0,39,1,14,17,9,2,39,3,2,66.7,1,33.3,25,116,57,2,0,1,3,4,25,2,0,0,0,3,1,0,2,0,1,0,0,0,5,1,1,50.0
5,Oliver Norwood,nir NIR,16.0,CM,29-293,90,0,0,0,0,1,0,1,0,45,1,2,3,0.0,0.0,0.1,2,0,25,33,75.8,1,19,0,0,0,25,33,75.8,433,125,11,13,84.6,8,9,88.9,4,8,50.0,0,0.1,0.0,1,1,0,0,1,33,33,0,0,0,0,0,0,0,0,0,0,25,0,1,1,0,1,0,0,1,4,25.0,3,3,1,2,2,3,2,1,45,2,26,14,6,0,45,0,0,,0,,19,63,15,0,0,0,1,0,27,0,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0,
6,John Lundstram,eng ENG,7.0,"CM,RM",26-347,90,0,0,0,0,0,0,0,0,39,1,0,2,0.0,0.0,0.0,1,0,29,32,90.6,2,13,1,0,0,29,32,90.6,402,125,18,18,100.0,5,7,71.4,3,4,75.0,0,0.0,0.0,0,2,0,0,2,32,32,0,0,0,0,0,0,0,0,0,0,29,0,0,1,1,1,0,0,0,0,,0,2,1,1,0,1,0,0,39,1,15,15,9,2,39,0,0,,0,,13,57,17,1,0,0,2,1,22,2,0,0,0,0,1,0,0,0,1,0,0,0,7,0,1,0.0
7,Jayden Bogle,eng ENG,20.0,LB,20-187,90,0,0,0,0,1,0,0,0,34,6,2,0,0.0,0.0,0.0,0,0,11,16,68.8,1,11,0,1,1,11,16,68.8,148,52,6,8,75.0,4,4,100.0,0,3,0.0,0,0.0,0.0,0,1,0,0,1,16,15,1,0,0,0,0,1,0,0,0,0,11,0,0,6,4,5,1,0,5,8,62.5,3,0,0,0,2,8,2,0,34,1,23,8,4,0,34,1,1,100.0,0,0.0,11,43,22,0,0,0,2,1,9,0,0,0,0,0,1,0,0,2,4,0,0,0,9,0,1,0.0
8,Ethan Ampadu,wls WAL,22.0,CB,20-138,90,0,0,0,0,0,0,0,0,30,3,1,0,0.0,0.0,0.0,0,0,20,25,80.0,0,10,0,0,0,20,25,80.0,360,117,5,6,83.3,12,13,92.3,2,4,50.0,0,0.0,0.0,0,0,0,0,0,25,18,6,2,0,0,0,4,0,0,0,0,20,1,0,3,1,3,0,0,1,1,100.0,0,0,0,0,1,4,2,0,30,4,19,10,2,0,30,0,0,,0,,10,46,14,0,1,0,0,0,14,1,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,
9,John Egan,ie IRL,12.0,CB,28-102,90,0,0,0,0,0,0,1,0,48,1,2,4,0.0,0.0,0.0,1,0,24,33,72.7,1,17,1,0,0,24,33,72.7,435,217,11,15,73.3,10,11,90.9,3,7,42.9,0,0.0,0.0,0,1,0,0,1,33,33,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,1,0,0,0,0,,0,4,2,2,2,3,7,0,48,13,34,15,0,0,48,0,0,,0,,17,106,76,1,1,1,0,0,21,0,1,0,0,1,0,0,0,2,0,0,0,0,3,4,0,100.0
