,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Loïc Rémy,fr FRA,9.0,FW,32-266,75,1,0,0,0,2,1,0,0,22,1,0,0,0.4,0.4,0.0,3,2,11,16,68.8,1,8,0,2,1,11,16,68.8,193,31,4,7,57.1,2,2,100.0,3,4,75.0,0,0.0,0.0,0,1,0,0,1,16,15,1,0,0,0,1,0,0,0,0,0,11,0,1,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,22,0,3,8,12,3,22,2,1,50.0,1,50.0,8,17,1,0,0,0,2,0,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
1,Reinildo Mandava,mz MOZ,28.0,LB,25-247,15,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,15,15,100.0,1,10,0,0,0,15,15,100.0,241,105,6,6,100.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,15,11,4,1,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,16,0,5,9,2,0,16,0,0,,0,,10,27,10,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
2,Victor Osimhen,ng NGA,7.0,FW,20-270,90,1,1,0,0,6,3,0,0,17,1,0,0,2.2,2.2,0.4,4,1,6,6,100.0,1,11,2,0,0,6,6,100.0,73,25,5,5,100.0,1,1,100.0,0,0,,1,0.4,0.3,2,1,1,0,1,6,6,0,0,1,0,0,0,0,0,0,0,6,0,0,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,17,0,0,2,15,8,17,0,0,,0,,11,39,7,2,0,0,1,3,15,4,0,0,0,1,3,1,0,0,1,0,0,0,1,0,4,0.0
3,Jonathan Ikone,fr FRA,10.0,"LM,FW",21-146,90,0,0,0,0,0,0,0,0,45,2,0,1,0.0,0.0,0.0,1,1,32,37,86.5,2,34,0,0,0,32,37,86.5,495,58,16,17,94.1,14,17,82.4,2,3,66.7,0,0.0,0.0,0,1,0,0,2,37,36,1,0,0,0,1,1,0,0,0,0,32,0,0,2,1,1,1,0,0,0,,0,1,0,1,0,2,0,0,45,0,5,17,24,0,45,0,0,,0,,34,183,64,0,1,0,1,4,36,7,0,0,0,2,1,0,1,0,1,0,0,0,3,0,1,0.0
4,Xeka,pt POR,8.0,CM,24-319,71,0,0,0,0,0,0,0,0,57,2,0,1,0.0,0.0,0.0,1,0,44,48,91.7,5,36,1,0,0,44,48,91.7,799,198,18,19,94.7,19,19,100.0,6,7,85.7,0,0.0,0.0,0,7,0,0,5,48,48,0,0,0,1,0,0,0,0,0,0,44,0,0,2,1,0,2,0,2,4,50.0,2,1,0,1,0,2,0,0,57,0,5,42,10,0,57,0,0,,0,,36,251,93,1,0,0,3,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,50.0
5,Benjamin André,fr FRA,21.0,CM,29-053,19,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,1,0,16,16,100.0,1,9,0,0,0,16,16,100.0,287,122,9,9,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,2,2,0,1,16,16,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,17,0,3,12,2,0,17,0,0,,0,,9,46,21,0,1,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
6,Renato Sanches,pt POR,18.0,"CM,RM",22-038,90,0,0,0,0,0,0,0,0,100,2,2,1,0.0,0.0,0.1,2,0,81,84,96.4,8,68,2,3,0,81,84,96.4,1538,279,31,32,96.9,38,38,100.0,10,12,83.3,0,0.1,0.1,2,7,0,0,8,84,83,1,1,0,4,1,0,0,0,0,0,81,0,0,2,2,1,1,0,0,3,0.0,3,1,0,1,2,4,0,0,100,0,12,74,14,1,100,3,0,0.0,3,100.0,68,363,194,2,1,1,4,2,80,1,0,0,0,0,1,0,1,2,2,0,0,0,8,0,0,
7,Yusuf Yazıcı,tr TUR,12.0,RM,22-239,80,0,0,0,0,3,1,0,0,48,0,2,1,0.1,0.1,0.0,2,0,33,40,82.5,3,31,4,0,0,33,40,82.5,553,36,15,16,93.8,12,13,92.3,5,10,50.0,0,0.0,0.0,0,2,0,0,3,40,36,4,1,0,2,4,0,3,2,1,0,33,0,0,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,48,0,0,22,26,2,48,0,0,,0,,31,280,142,4,5,0,0,2,38,4,0,0,0,1,0,0,4,2,0,0,0,0,3,0,0,
8,Boubakary Soumaré,fr FRA,24.0,CM,20-210,10,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,10,11,90.9,0,8,0,0,0,10,11,90.9,189,56,4,5,80.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,0,0,8,3,0,11,0,0,,0,,8,47,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,Domagoj Bradarić,hr CRO,29.0,"LB,LM",19-289,90,0,0,0,0,1,0,0,0,86,2,1,1,0.0,0.0,0.1,3,0,52,76,68.4,3,54,8,1,0,52,76,68.4,894,247,23,28,82.1,23,29,79.3,5,13,38.5,0,0.1,0.1,1,11,2,2,3,76,67,9,2,0,1,11,7,0,0,0,0,52,0,4,2,1,0,2,0,1,3,33.3,2,1,1,0,1,3,1,0,86,1,9,49,30,0,86,1,0,0.0,1,100.0,54,333,247,8,5,0,2,1,63,12,0,0,0,1,3,0,11,1,1,0,0,0,9,0,2,0.0
