,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Kévin Gameiro,fr FRA,21.0,FW,30-341,90,0,0,0,0,1,0,0,0,47,1,0,1,0.1,0.1,0.1,3,0,25,31,80.6,4,30,4,4,2,25,31,80.6,316,72,13,18,72.2,7,8,87.5,1,1,100.0,0,0.1,0.1,2,3,2,0,4,31,31,0,0,0,0,0,0,0,0,0,0,25,0,0,1,1,0,0,1,0,0,,0,1,0,1,0,1,2,0,47,1,5,22,21,4,47,4,2,50.0,2,50.0,30,221,116,4,5,1,7,1,37,9,0,0,0,0,1,1,0,0,1,0,0,0,3,1,0,100.0
1,Antoine Griezmann,fr FRA,7.0,FW,27-025,57,1,0,0,0,3,1,1,0,49,0,0,1,0.2,0.2,0.1,3,0,36,44,81.8,6,25,3,1,0,36,44,81.8,607,139,18,22,81.8,13,15,86.7,3,3,100.0,0,0.1,0.1,1,2,2,0,6,44,42,2,0,0,2,0,0,1,0,0,0,36,0,2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,49,0,1,27,22,4,49,1,0,0.0,1,100.0,25,155,86,3,3,2,0,1,43,5,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,100.0
2,Fernando Torres,es ESP,9.0,FW,34-026,33,1,0,0,0,1,1,0,0,16,0,0,1,0.1,0.1,0.0,0,0,9,12,75.0,2,13,1,1,0,9,12,75.0,168,30,4,5,80.0,2,3,66.7,2,2,100.0,0,0.0,0.0,0,0,0,0,2,12,11,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,16,0,1,6,9,1,16,1,0,0.0,1,100.0,13,69,37,1,2,0,1,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,Vitolo,es ESP,23.0,LM,28-164,77,0,1,0,0,2,0,0,0,56,3,0,2,0.1,0.1,0.2,2,1,35,43,81.4,5,40,2,3,2,35,43,81.4,375,114,24,26,92.3,6,6,100.0,1,2,50.0,1,0.2,0.1,1,4,2,0,5,43,41,1,0,0,0,0,1,0,0,0,0,35,1,3,3,2,1,1,1,1,1,100.0,0,2,0,2,0,3,1,0,56,1,5,30,21,4,56,3,2,66.7,1,33.3,40,234,111,2,3,0,3,1,47,9,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0.0
4,Juanfran,es ESP,20.0,RM,33-096,13,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,6,1,0,0,6,8,75.0,49,5,6,6,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,1,0,0,0,8,8,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,9,0,1,3,5,1,9,0,0,,0,,6,18,11,1,0,1,0,1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
5,Saúl Ñíguez,es ESP,8.0,CM,23-145,90,0,0,0,0,1,0,0,0,87,5,2,3,0.1,0.1,0.0,0,0,66,73,90.4,2,40,1,2,1,66,73,90.4,953,418,40,44,90.9,22,23,95.7,2,2,100.0,0,0.0,0.0,0,1,0,0,2,73,73,0,0,0,0,0,0,0,0,0,0,66,0,1,5,4,2,3,0,2,5,40.0,3,3,2,1,2,7,0,0,87,3,28,49,10,3,87,2,1,50.0,1,50.0,40,177,71,1,1,0,1,1,64,0,0,0,0,0,0,0,0,2,4,0,0,0,6,4,3,57.1
6,Koke,es ESP,6.0,CM,26-097,61,0,0,0,0,0,0,0,0,89,0,0,3,0.0,0.0,0.1,5,1,72,83,86.7,11,50,3,0,0,72,83,86.7,1239,493,35,36,97.2,27,30,90.0,7,13,53.8,0,0.1,0.2,2,5,3,0,11,83,73,9,2,0,3,6,0,7,2,2,0,72,1,0,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,2,0,89,2,17,53,23,1,89,0,0,,0,,50,274,130,3,1,0,0,0,61,3,0,0,0,0,1,0,6,0,0,0,0,0,9,1,0,100.0
7,Gabi,es ESP,14.0,CM,34-279,29,0,0,0,0,0,0,0,0,28,1,0,0,0.0,0.0,0.1,1,0,24,26,92.3,1,20,0,0,0,24,26,92.3,462,91,10,10,100.0,10,11,90.9,4,5,80.0,0,0.1,0.1,1,1,0,0,1,26,24,2,2,0,0,1,0,0,0,0,0,24,0,0,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0,28,0,7,20,1,0,28,0,0,,0,,20,66,14,0,0,0,0,1,23,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,
8,Ángel Correa,ar ARG,11.0,"RM,LM",23-037,90,1,1,0,0,5,3,0,0,55,5,1,2,0.4,0.4,0.1,7,3,26,34,76.5,2,41,10,8,6,26,34,76.5,270,81,21,24,87.5,3,5,60.0,0,2,0.0,1,0.1,0.2,2,1,0,0,2,34,34,0,0,0,0,1,0,0,0,0,0,26,0,0,5,3,2,2,1,2,4,50.0,2,2,0,2,1,6,1,0,55,2,13,16,28,10,55,8,6,75.0,2,25.0,41,297,203,10,5,6,4,3,42,4,0,0,0,2,4,0,1,1,3,0,0,0,7,0,0,
9,Lucas Hernández,fr FRA,19.0,LB,22-060,90,0,0,0,0,0,0,1,0,82,5,2,1,0.0,0.0,0.1,2,0,63,76,82.9,2,41,3,2,2,63,76,82.9,792,229,41,46,89.1,15,20,75.0,2,3,66.7,0,0.1,0.2,2,2,0,0,2,76,57,19,2,1,0,0,17,0,0,0,0,63,0,1,5,3,5,0,0,5,6,83.3,1,1,0,1,2,7,1,0,82,5,30,42,13,1,82,2,2,100.0,0,0.0,41,216,136,3,2,1,0,1,45,2,1,0,0,2,2,1,0,2,3,0,0,0,12,0,0,
