,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Wissam Ben Yedder,fr FRA,9.0,FW,27-218,90,0,1,0,0,0,0,0,0,36,1,0,3,0.0,0.0,0.1,3,1,22,27,81.5,4,28,1,2,1,22,27,81.5,234,28,12,15,80.0,7,8,87.5,0,0,,1,0.1,0.1,2,1,1,0,4,27,24,3,0,0,0,1,0,0,0,0,0,22,0,0,1,0,0,0,1,0,0,,0,3,0,3,0,1,0,0,36,0,2,15,20,2,36,2,1,50.0,1,50.0,28,114,43,1,4,0,4,1,29,9,0,0,0,0,3,0,1,0,0,0,0,0,4,0,3,0.0
1,Nolito,es ESP,24.0,LW,31-154,62,0,0,0,0,1,0,0,0,27,0,0,1,0.1,0.1,0.0,3,0,16,24,66.7,6,21,5,0,0,16,24,66.7,294,118,10,13,76.9,3,5,60.0,3,3,100.0,0,0.0,0.1,0,3,2,1,6,24,24,0,0,1,0,3,0,0,0,0,0,16,0,1,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,27,0,2,11,14,4,27,0,0,,0,,21,136,75,5,2,3,1,1,24,12,0,0,0,0,0,3,3,0,0,0,0,0,2,0,2,0.0
2,Sandro Ramírez,es ESP,23.0,LW,22-252,28,0,0,0,0,1,1,0,0,15,1,1,0,0.0,0.0,0.0,1,1,7,10,70.0,0,15,0,1,0,7,10,70.0,89,22,4,4,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,10,10,0,0,0,1,0,0,0,0,0,0,7,0,0,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,15,0,4,6,5,1,15,1,0,0.0,1,100.0,15,30,6,0,0,0,1,2,14,3,0,0,0,1,4,0,0,1,1,0,0,0,1,1,1,50.0
3,Pablo Sarabia,es ESP,17.0,RW,25-311,83,0,0,0,0,2,1,2,1,49,0,0,4,0.1,0.1,0.1,3,0,28,40,70.0,2,32,3,1,0,28,40,70.0,493,218,14,18,77.8,8,11,72.7,4,5,80.0,0,0.1,0.2,2,0,4,3,2,40,35,5,1,0,0,9,2,2,0,0,0,28,0,3,0,0,0,0,0,0,1,0.0,1,4,0,4,0,0,2,0,49,2,6,14,30,2,49,1,0,0.0,1,100.0,32,148,79,3,2,0,0,2,33,9,2,1,1,3,0,1,9,0,0,0,0,0,5,0,0,
4,Franco Vázquez,ar ARG,22.0,AM,29-024,71,0,0,0,0,1,0,0,0,50,2,1,0,0.1,0.1,0.0,1,0,22,37,59.5,2,34,1,6,4,22,37,59.5,253,52,17,22,77.3,4,5,80.0,0,2,0.0,0,0.0,0.0,0,2,0,0,2,37,36,0,0,0,0,1,0,0,0,0,0,22,1,3,2,0,2,0,0,0,0,,0,0,0,0,1,3,0,0,50,0,8,24,18,2,50,6,4,66.7,2,33.3,34,146,75,1,0,0,6,1,39,5,0,0,0,0,1,0,1,1,0,0,0,0,5,3,1,75.0
5,Luis Muriel,co COL,20.0,AM,26-336,19,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,1,0,3,4,75.0,0,6,1,0,0,3,4,75.0,27,2,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,8,0,0,4,4,0,8,0,0,,0,,6,22,21,1,1,0,2,0,7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,100.0
6,Éver Banega,ar ARG,10.0,DM,29-262,90,0,0,0,0,0,0,0,0,117,4,0,2,0.0,0.0,0.0,1,0,88,107,82.2,19,93,4,4,3,88,107,82.2,1569,636,33,39,84.6,40,46,87.0,11,16,68.8,0,0.0,0.1,0,14,0,0,19,107,98,8,6,0,0,2,1,1,0,0,0,88,1,1,4,3,1,2,1,1,1,100.0,0,2,0,2,0,4,1,0,117,2,18,83,18,0,117,4,3,75.0,1,25.0,93,499,292,4,3,0,1,2,91,3,0,0,0,1,3,0,2,0,3,0,0,0,12,0,0,
7,Steven Nzonzi,fr FRA,15.0,DM,29-093,90,0,0,0,0,1,0,1,0,93,0,1,0,0.1,0.1,0.1,3,0,76,88,86.4,10,65,1,0,0,76,88,86.4,1210,345,42,48,87.5,26,29,89.7,5,6,83.3,0,0.1,0.1,2,9,0,0,10,88,86,1,1,0,0,0,0,0,0,0,0,76,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,93,1,16,67,11,2,93,0,0,,0,,65,284,153,1,2,0,1,0,72,1,1,0,0,1,0,0,0,1,0,0,0,0,6,7,0,100.0
8,Sergio Escudero,es ESP,18.0,LB,28-197,77,0,0,0,0,0,0,1,0,69,2,2,1,0.0,0.0,0.0,1,0,48,59,81.4,5,24,0,1,0,48,59,81.4,686,242,26,30,86.7,18,23,78.3,2,4,50.0,0,0.0,0.0,0,1,0,0,5,59,39,20,3,0,0,0,17,0,0,0,0,48,0,0,2,2,2,0,0,1,1,100.0,0,1,0,1,2,4,2,0,69,3,18,36,16,0,69,1,0,0.0,1,100.0,24,51,22,0,0,0,3,1,31,1,1,0,0,3,1,0,0,2,2,0,0,0,3,0,1,0.0
9,Guilherme Arana,br BRA,8.0,LB,20-338,13,0,0,0,0,0,0,0,0,14,1,1,0,0.0,0.0,0.0,1,0,13,13,100.0,0,9,2,0,0,13,13,100.0,146,29,11,11,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,13,10,3,0,0,0,0,3,0,0,0,0,13,0,0,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0,14,0,5,6,3,0,14,0,0,,0,,9,79,54,2,1,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
