,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Alexander Søderlund,no NOR,23.0,FW,30-113,71,0,0,0,0,2,2,0,0,22,0,1,0,0.2,0.2,0.0,2,0,12,17,70.6,0,9,0,2,2,12,17,70.6,144,8,8,13,61.5,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,22,0,0,11,11,1,22,2,2,100.0,0,0.0,9,24,12,0,1,0,1,2,18,2,0,0,0,1,1,0,0,1,0,0,0,0,3,0,2,0.0
1,Lois Diony,fr FRA,9.0,FW,24-339,19,0,0,0,0,1,0,0,0,13,0,0,0,0.6,0.6,0.0,1,0,6,6,100.0,1,11,0,2,0,6,6,100.0,69,8,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,13,1,1,1,11,3,13,2,0,0.0,2,100.0,11,50,7,0,0,0,3,1,12,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,Kévin Monnet-Paquet,fr FRA,22.0,LW,29-097,90,1,1,0,0,1,1,0,0,55,3,0,1,0.5,0.5,0.0,4,2,31,44,70.5,3,32,3,7,4,31,44,70.5,372,46,25,29,86.2,6,10,60.0,0,1,0.0,1,0.0,0.0,1,4,0,0,3,44,44,0,0,0,0,2,0,0,0,0,0,31,0,3,3,2,2,1,0,0,3,0.0,3,1,0,1,0,3,1,0,55,0,4,23,28,3,55,7,4,57.1,3,42.9,32,184,90,3,2,1,1,3,43,14,0,0,0,1,0,0,2,0,2,0,0,0,3,0,3,0.0
3,Jonathan Bamba,fr FRA,14.0,RW,21-243,90,0,0,0,0,2,0,0,0,65,0,1,0,0.1,0.1,0.0,1,0,32,47,68.1,4,38,5,4,0,32,47,68.1,410,114,25,30,83.3,6,11,54.5,1,1,100.0,0,0.0,0.0,0,3,1,0,4,47,46,1,0,0,0,5,0,1,0,0,0,32,0,4,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,65,0,6,29,32,5,65,4,0,0.0,4,100.0,38,286,139,5,5,2,6,4,53,14,0,0,0,0,0,1,5,1,0,0,0,0,7,1,3,25.0
4,Hernani,br BRA,20.0,AM,23-242,90,1,0,0,0,4,2,1,0,55,0,1,3,0.1,0.1,0.2,6,1,32,43,74.4,3,24,4,6,3,32,43,74.4,739,191,13,17,76.5,10,13,76.9,9,12,75.0,0,0.2,0.2,2,2,0,0,3,43,33,10,2,0,4,9,1,6,2,4,0,32,0,1,0,0,0,0,0,0,1,0.0,1,3,0,3,1,1,0,0,55,0,3,28,25,1,55,6,3,50.0,3,50.0,24,190,126,4,5,0,0,2,32,5,1,0,0,3,2,0,9,1,0,0,0,0,2,3,4,42.9
5,Assane Dioussé,sn SEN,8.0,DM,20-065,90,0,0,0,0,1,0,1,0,63,0,2,1,0.0,0.0,0.0,0,0,49,58,84.5,8,38,1,0,0,49,58,84.5,1011,307,18,20,90.0,20,24,83.3,11,12,91.7,0,0.0,0.0,0,4,0,0,8,58,58,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,63,1,15,47,2,0,63,0,0,,0,,38,217,86,1,0,0,1,1,48,3,1,0,0,1,0,0,0,2,0,0,0,0,13,0,0,
6,Vincent Pajot,fr FRA,5.0,DM,27-097,85,0,0,0,0,0,0,1,0,54,2,2,0,0.0,0.0,0.0,1,0,47,49,95.9,4,20,3,0,0,47,49,95.9,738,199,26,27,96.3,17,18,94.4,3,3,100.0,0,0.0,0.0,0,1,0,0,4,49,47,2,0,0,0,1,0,0,0,0,0,47,0,0,2,1,1,1,0,0,0,,0,0,0,0,2,4,0,0,54,0,10,38,6,0,54,0,0,,0,,20,116,52,3,2,0,0,0,39,3,1,0,0,4,1,1,1,2,1,0,0,0,4,2,1,66.7
7,Habib Maïga,ci CIV,13.0,DM,21-327,5,0,0,0,0,0,0,0,0,7,1,1,0,0.0,0.0,0.0,0,0,3,5,60.0,1,5,0,2,1,3,5,60.0,37,19,2,3,66.7,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0,7,0,0,4,3,0,7,2,1,50.0,1,50.0,5,23,16,0,0,0,0,1,5,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,
8,Florentin Pogba,gn GUI,19.0,LB,27-097,90,0,0,0,0,0,0,1,0,81,2,0,1,0.0,0.0,0.2,2,0,51,72,70.8,6,33,4,2,1,51,72,70.8,843,379,26,27,96.3,19,28,67.9,5,15,33.3,0,0.2,0.1,2,5,3,3,6,72,60,12,0,0,0,10,12,0,0,0,0,51,0,0,2,0,1,1,0,1,1,100.0,0,1,1,0,0,2,3,0,81,4,19,44,18,1,81,2,1,50.0,1,50.0,33,158,103,4,4,0,0,2,43,7,1,0,0,1,0,0,10,0,0,0,1,0,9,5,0,100.0
9,Loïc Perrin,fr FRA,24.0,CB,32-109,90,0,0,0,0,1,1,0,0,88,0,1,1,0.1,0.1,0.0,1,0,69,81,85.2,12,56,2,1,1,69,81,85.2,1511,828,20,22,90.9,36,42,85.7,13,16,81.3,0,0.0,0.0,0,5,1,0,12,81,78,3,3,0,1,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,1,88,7,35,49,5,2,88,1,1,100.0,0,0.0,56,332,246,2,2,0,1,1,65,1,0,0,0,0,2,0,0,1,0,0,0,0,6,3,1,75.0
