,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,José Luis Morales,es ESP,11.0,FW,33-066,85,1,1,0,0,3,1,0,0,24,0,0,0,1.2,1.2,0.4,2,1,7,18,38.9,2,14,7,1,1,7,18,38.9,119,49,3,5,60.0,4,9,44.4,0,2,0.0,1,0.4,0.2,2,1,1,0,2,18,18,0,0,0,0,3,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,0,0,5,19,9,24,1,1,100.0,0,0.0,14,154,81,7,1,5,2,4,23,11,0,0,0,1,0,4,3,0,0,0,0,0,1,2,1,66.7
1,Nemanja Radoja,rs SRB,5.0,FW,27-234,5,0,0,0,0,0,0,0,0,6,2,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,0,0,0,0,5,6,83.3,52,1,4,4,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,6,0,1,5,0,0,6,0,0,,0,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
2,Gonzalo Melero,es ESP,22.0,FW,26-269,63,1,0,0,0,2,1,0,0,40,1,0,1,0.1,0.1,0.0,1,0,26,30,86.7,2,22,2,3,1,26,30,86.7,295,76,18,20,90.0,4,4,100.0,1,2,50.0,0,0.0,0.0,0,2,0,0,2,30,27,3,1,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0,40,1,4,22,14,2,40,3,1,33.3,2,66.7,22,110,50,2,2,0,2,1,30,4,0,0,0,1,1,0,0,0,0,0,0,0,3,2,2,50.0
3,Roger Martí,es ESP,9.0,FW,29-268,27,1,1,0,1,1,1,0,0,14,1,0,0,1.2,0.4,0.6,1,1,4,10,40.0,1,5,0,0,0,4,10,40.0,96,35,2,3,66.7,1,3,33.3,1,3,33.3,1,0.6,0.5,1,1,0,0,1,10,9,0,0,0,1,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,14,0,0,4,10,4,13,0,0,,0,,5,36,23,0,1,0,0,0,13,4,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0.0
4,Enis Bardhi,mk MKD,10.0,LM,25-087,73,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,4,0,33,45,73.3,10,31,3,2,2,33,45,73.3,559,190,16,19,84.2,9,14,64.3,6,8,75.0,0,0.0,0.0,1,8,1,0,10,45,43,1,0,0,0,4,0,1,1,0,0,33,1,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,48,0,4,28,17,0,48,2,2,100.0,0,0.0,31,134,68,3,2,0,0,0,37,5,0,0,0,2,1,1,4,0,0,0,0,0,6,0,4,0.0
5,Jorge de Frutos,es ESP,18.0,LM,23-220,17,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,1,2,2,100.0,2,2,0,0,0,2,2,100.0,56,23,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,1,2,0,3,0,0,,0,,2,26,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
6,Nikola Vukčević,me MNE,17.0,CM,28-289,90,0,0,0,0,1,0,0,0,56,1,2,0,0.1,0.1,0.1,1,0,39,50,78.0,1,22,0,1,1,39,50,78.0,653,165,20,20,100.0,13,19,68.4,4,9,44.4,0,0.1,0.0,1,2,0,0,1,50,50,0,0,0,0,0,0,0,0,0,0,39,0,0,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,0,0,56,2,20,30,6,1,56,1,1,100.0,0,0.0,22,94,42,0,1,0,0,0,35,0,0,0,0,2,1,0,0,2,1,0,0,0,2,7,4,63.6
7,Mickael Malsa,mq MTQ,12.0,CM,24-351,85,0,0,0,0,1,0,0,0,48,0,1,1,0.0,0.0,0.0,0,0,35,43,81.4,1,19,0,1,1,35,43,81.4,517,137,18,23,78.3,13,15,86.7,3,4,75.0,0,0.0,0.0,0,3,0,0,1,43,43,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,48,2,12,35,1,0,48,1,1,100.0,0,0.0,19,92,45,0,0,0,0,1,31,0,0,0,0,1,4,0,0,1,0,0,0,0,5,3,3,50.0
8,Dani Gómez,es ESP,21.0,CM,22-059,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,2,1,1,1,1,2,50.0,28,20,0,0,,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,1,1,2,1,3,1,1,100.0,0,0.0,2,28,24,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
9,José Campaña,es ESP,24.0,RM,27-119,90,0,1,0,0,1,1,0,0,65,1,0,0,0.3,0.3,0.9,6,2,40,61,65.6,8,26,2,7,5,40,61,65.6,761,355,17,21,81.0,15,21,71.4,7,9,77.8,1,0.9,0.9,2,4,4,1,8,61,49,7,1,1,1,6,0,6,0,2,0,40,5,3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,65,0,15,25,27,3,65,7,5,71.4,2,28.6,26,179,82,2,2,1,1,2,47,10,0,0,0,2,1,1,6,0,1,0,0,0,9,1,0,100.0
10,Carlos Clerc,es ESP,19.0,LB,28-219,90,0,0,0,0,0,0,0,0,57,1,1,1,0.0,0.0,0.0,1,0,38,51,74.5,5,18,3,1,0,38,51,74.5,676,331,21,22,95.5,13,16,81.3,4,8,50.0,0,0.0,0.0,0,5,0,0,5,51,40,11,0,0,2,3,11,0,0,0,0,38,0,3,1,1,0,0,1,1,1,100.0,0,1,0,1,1,2,2,0,57,4,25,18,15,1,57,1,0,0.0,1,100.0,18,157,91,3,1,0,0,1,27,4,0,0,0,2,1,0,3,1,1,0,0,0,9,0,0,
11,Rúben Vezo,pt POR,14.0,CB,26-155,90,0,0,0,0,0,0,0,0,40,1,1,1,0.0,0.0,0.0,1,1,21,34,61.8,2,17,0,1,0,21,34,61.8,529,289,7,8,87.5,7,10,70.0,7,16,43.8,0,0.0,0.0,0,1,0,0,2,34,28,6,6,0,0,0,0,0,0,0,0,21,0,0,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,2,0,40,6,25,14,1,1,40,1,0,0.0,1,100.0,17,127,53,0,0,0,0,0,22,0,0,0,0,1,1,0,0,1,1,0,0,0,2,1,0,100.0
12,Sergio Postigo,es ESP,15.0,CB,31-328,90,0,0,0,0,0,0,0,0,52,0,1,1,0.0,0.0,0.1,1,0,36,45,80.0,1,19,0,0,0,36,45,80.0,692,411,17,17,100.0,13,14,92.9,5,12,41.7,0,0.1,0.1,1,3,0,0,1,45,39,6,6,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,,0,1,0,1,1,1,4,0,52,8,37,15,1,1,52,0,0,,0,,19,49,8,0,0,0,0,0,23,0,0,0,0,2,0,0,0,1,0,0,0,0,8,1,3,25.0
13,Jorge Miramón,es ESP,20.0,RB,31-117,90,0,0,0,0,1,0,0,0,71,2,1,0,0.1,0.1,0.0,1,0,44,63,69.8,4,27,2,1,1,44,63,69.8,761,260,19,23,82.6,22,26,84.6,3,10,30.0,0,0.0,0.0,0,1,1,0,4,63,49,14,0,0,0,1,14,0,0,0,0,44,0,3,2,2,2,0,0,2,2,100.0,0,0,0,0,1,3,2,0,71,5,32,28,11,2,71,1,1,100.0,0,0.0,27,117,57,2,2,0,1,0,36,2,0,0,0,1,1,1,1,1,2,0,0,0,9,3,1,75.0
