,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Júlio Tavares,cv CPV,11.0,FW,29-093,90,0,0,0,0,0,0,0,0,37,0,0,1,0.0,0.0,0.1,1,0,15,31,48.4,1,15,2,0,0,15,31,48.4,192,58,8,18,44.4,3,6,50.0,2,2,100.0,0,0.1,0.0,1,2,0,0,1,31,30,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,37,1,2,19,16,4,37,0,0,,0,,15,59,43,2,1,1,2,0,29,7,0,0,0,1,1,2,0,0,0,0,0,0,3,14,8,63.6
1,Naïm Sliti,tn TUN,10.0,LW,25-208,80,0,0,0,0,1,0,0,0,40,3,0,1,0.0,0.0,0.1,3,0,18,31,58.1,5,24,2,5,4,18,31,58.1,316,101,9,10,90.0,3,6,50.0,4,11,36.4,0,0.1,0.2,2,0,3,0,5,31,27,4,2,0,1,6,0,2,0,1,0,18,0,1,3,0,1,0,2,0,2,0.0,2,1,0,1,0,3,0,0,40,0,3,10,27,0,40,5,4,80.0,1,20.0,24,192,124,2,3,0,4,0,23,3,0,0,0,1,1,1,6,0,0,0,0,0,5,2,4,33.3
2,Benjamin Jeannot,fr FRA,29.0,LW,26-029,10,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,2,2,2,3,66.7,15,4,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,1,4,0,0,5,2,2,100.0,0,0.0,2,44,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3
3,Kwon Chang-hoon,kr KOR,22.0,RW,23-235,72,0,0,0,0,1,0,0,0,34,2,0,1,0.1,0.1,0.0,3,0,11,26,42.3,0,21,1,3,2,11,26,42.3,135,21,7,11,63.6,3,9,33.3,0,4,0.0,0,0.0,0.0,1,0,0,0,0,26,22,4,0,0,0,7,0,4,0,3,0,11,0,0,2,1,0,1,1,1,1,100.0,0,1,0,1,0,2,1,0,34,1,4,8,23,2,34,3,2,66.7,1,33.3,21,138,48,1,2,0,1,4,21,7,0,0,0,0,3,1,7,0,1,0,0,0,2,2,2,50.0
4,Wesley Saïd,fr FRA,9.0,RW,22-307,18,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,2,0,6,9,66.7,1,6,0,1,1,6,9,66.7,63,6,4,4,100.0,1,3,33.3,0,0,,0,0.0,0.0,1,1,0,0,1,9,8,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,5,4,0,9,1,1,100.0,0,0.0,6,15,12,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0
5,Romain Amalfitano,fr FRA,20.0,LM,28-177,90,0,0,0,0,1,0,0,0,38,1,3,0,0.0,0.0,0.0,0,0,19,29,65.5,2,25,0,3,1,19,29,65.5,303,47,7,10,70.0,9,12,75.0,1,4,25.0,0,0.0,0.0,0,2,0,0,2,29,29,0,0,0,0,1,0,0,0,0,0,19,0,0,1,1,0,0,1,0,0,,0,0,0,0,3,4,0,0,38,1,2,27,9,0,38,3,1,33.3,2,66.7,25,134,16,0,1,0,0,3,20,1,0,0,0,2,1,0,1,3,1,0,0,0,5,1,1,50.0
6,Wesley Lautoa,nc NCL,6.0,CM,30-179,90,0,0,0,0,0,0,0,0,47,3,1,3,0.0,0.0,0.0,0,0,24,31,77.4,3,15,1,1,1,24,31,77.4,373,91,13,14,92.9,8,12,66.7,2,3,66.7,0,0.0,0.0,0,0,0,0,3,31,31,0,0,0,0,0,0,0,0,0,0,24,0,1,3,3,2,1,0,2,3,66.7,1,3,1,2,1,4,4,1,47,5,16,28,5,1,47,1,1,100.0,0,0.0,15,60,20,1,1,0,2,0,18,1,0,0,0,1,3,0,0,1,3,0,0,0,6,2,1,66.7
7,Mehdi Abeid,dz ALG,8.0,RM,25-198,90,0,0,0,0,3,1,0,0,35,0,1,1,0.2,0.2,0.0,2,0,13,21,61.9,4,19,1,2,2,13,21,61.9,200,55,7,10,70.0,5,6,83.3,1,4,25.0,0,0.0,0.1,0,1,0,0,4,21,20,1,1,0,0,1,0,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0,35,0,3,19,13,4,35,2,2,100.0,0,0.0,19,103,47,1,2,0,3,2,19,2,0,0,0,1,1,2,1,1,0,0,0,0,4,2,0,100.0
8,Valentin Rosier,fr FRA,19.0,"LB,RB",21-185,90,0,0,0,0,0,0,0,0,54,1,2,0,0.0,0.0,0.0,0,0,37,46,80.4,1,34,2,0,0,37,46,80.4,517,110,21,22,95.5,15,19,78.9,0,4,0.0,0,0.0,0.0,0,3,0,0,1,46,35,11,0,0,0,0,11,0,0,0,0,37,0,0,1,0,1,0,0,0,1,0.0,1,0,0,0,2,3,3,0,54,3,14,31,9,0,54,0,0,,0,,34,142,69,2,1,0,1,1,29,4,0,0,0,1,1,0,0,2,0,0,0,0,7,1,0,100.0
9,Papy Djilobodji,sn SEN,4.0,CB,29-081,90,0,0,0,0,1,0,0,0,70,7,2,1,0.1,0.1,0.0,0,0,36,53,67.9,6,39,0,2,2,36,53,67.9,809,436,10,11,90.9,17,19,89.5,8,16,50.0,0,0.0,0.0,0,6,0,0,6,53,47,1,1,0,2,0,0,0,0,0,0,36,5,1,7,3,3,4,0,3,3,100.0,0,1,0,1,2,9,8,1,70,2,26,42,3,1,70,2,2,100.0,0,0.0,39,277,177,0,0,0,0,0,40,0,0,0,0,2,0,0,0,2,3,0,0,0,5,2,2,50.0
