,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Francesco Caputo,it ITA,9.0,FW,33-045,90,0,0,0,0,6,3,0,0,18,0,0,0,1.0,1.0,0.0,3,0,7,9,77.8,1,12,0,1,1,7,9,77.8,79,21,6,8,75.0,1,1,100.0,0,0,,0,0.0,0.3,0,0,1,0,1,9,7,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,18,1,2,4,12,8,18,1,1,100.0,0,0.0,12,47,21,0,0,0,1,0,12,6,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,
1,Lukáš Haraslín,sk SVK,27.0,LW,24-117,61,0,0,0,0,4,2,0,0,46,1,0,0,0.3,0.3,0.3,7,0,22,30,73.3,3,32,4,4,1,22,30,73.3,258,64,16,18,88.9,2,4,50.0,1,5,20.0,0,0.3,0.2,4,0,2,0,3,30,23,7,1,0,1,6,1,5,0,5,0,22,0,0,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,46,0,1,14,31,6,46,4,1,25.0,3,75.0,32,205,147,4,3,1,2,0,32,12,0,0,0,0,3,0,6,0,1,0,0,0,4,0,0,
2,Grégoire Defrel,mq MTQ,92.0,LW,29-095,29,0,0,0,0,1,0,0,0,18,1,0,0,0.0,0.0,0.1,4,1,14,16,87.5,3,16,3,0,0,14,16,87.5,157,36,10,11,90.9,3,4,75.0,0,0,,0,0.1,0.1,2,1,3,0,3,16,16,0,0,0,0,1,0,0,0,0,0,14,0,0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,18,0,3,6,11,1,18,0,0,,0,,16,90,67,3,3,0,0,0,16,2,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,
3,Domenico Berardi,it ITA,25.0,RW,26-050,90,0,0,0,0,6,1,0,0,78,0,1,0,0.2,0.2,0.3,10,0,62,70,88.6,12,62,8,2,2,62,70,88.6,947,166,36,39,92.3,20,21,95.2,4,7,57.1,0,0.3,0.2,5,3,7,1,12,70,67,3,2,1,1,3,1,0,0,0,0,62,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,78,1,9,26,44,5,78,2,2,100.0,0,0.0,62,468,289,8,5,1,1,1,62,14,0,0,0,2,2,0,3,1,0,0,0,0,5,2,2,50.0
4,Filip Đuričić,rs SRB,10.0,AM,28-234,89,0,0,0,0,0,0,0,0,45,3,1,1,0.0,0.0,0.7,10,0,27,32,84.4,6,35,5,3,1,27,32,84.4,311,84,18,19,94.7,7,10,70.0,0,0,,0,0.7,0.5,6,4,1,0,6,32,32,0,0,1,0,3,0,0,0,0,0,27,0,0,3,3,0,3,0,2,3,66.7,1,1,0,1,1,4,1,0,45,1,6,23,19,3,45,3,1,33.3,2,66.7,35,273,140,5,4,0,1,3,32,6,0,0,0,1,2,0,3,1,3,0,0,0,9,0,1,0.0
5,Kaan Ayhan,tr TUR,5.0,AM,25-315,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
6,Manuel Locatelli,it ITA,73.0,DM,22-256,90,0,0,0,0,5,1,0,0,131,3,1,1,0.2,0.2,0.1,6,0,101,118,85.6,14,97,2,2,2,101,118,85.6,1645,545,52,56,92.9,37,42,88.1,10,15,66.7,0,0.1,0.1,2,13,3,0,14,118,110,7,5,0,1,2,0,2,0,2,0,101,1,2,3,3,3,0,0,2,4,50.0,2,1,0,1,1,4,2,0,131,2,26,83,23,1,131,2,2,100.0,0,0.0,97,391,192,2,3,1,2,1,112,2,0,0,0,1,2,0,2,1,3,0,0,0,8,1,3,25.0
7,Pedro Obiang,gq EQG,14.0,DM,28-177,62,0,0,0,0,1,1,0,0,47,1,1,0,0.0,0.0,0.0,3,0,38,42,90.5,2,33,0,0,0,38,42,90.5,468,48,25,26,96.2,10,11,90.9,1,3,33.3,0,0.0,0.0,1,2,0,0,2,42,40,2,2,0,0,0,0,0,0,0,0,38,0,0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,0,0,47,3,9,33,5,0,47,0,0,,0,,33,131,34,0,1,0,0,1,41,1,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,
8,Mehdi Bourabia,ma MAR,68.0,DM,29-044,28,1,0,0,0,1,1,0,0,38,0,0,2,0.1,0.1,0.0,1,1,32,35,91.4,1,27,0,0,0,32,35,91.4,462,84,22,23,95.7,4,5,80.0,4,4,100.0,0,0.0,0.0,0,5,0,0,1,35,35,0,0,0,2,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,38,1,5,30,3,0,38,0,0,,0,,27,73,30,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
9,Rogério,br BRA,6.0,LB,22-251,61,0,0,0,0,4,0,0,0,42,2,0,0,0.1,0.1,0.0,0,0,22,29,75.9,2,25,0,2,1,22,29,75.9,317,20,13,15,86.7,9,10,90.0,0,2,0.0,0,0.0,0.0,0,2,0,0,2,29,25,4,1,0,0,0,3,0,0,0,0,22,0,1,2,0,2,0,0,2,2,100.0,0,0,0,0,0,2,2,0,42,1,19,13,11,0,42,2,1,50.0,1,50.0,25,106,56,0,2,0,1,1,23,5,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
10,Giorgos Kyriakopoulos,gr GRE,77.0,LB,24-228,29,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.1,4,0,20,23,87.0,2,17,3,2,2,20,23,87.0,275,82,11,12,91.7,9,11,81.8,0,0,,0,0.1,0.0,2,0,2,1,2,23,22,1,0,0,0,3,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,26,0,4,8,14,0,26,2,2,100.0,0,0.0,17,144,119,3,1,0,1,1,17,5,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,50.0
11,Gian Marco Ferrari,it ITA,31.0,CB,28-218,90,0,0,0,0,2,0,0,0,104,2,1,0,0.1,0.1,0.0,3,0,95,97,97.9,7,78,3,0,0,95,97,97.9,1610,676,42,43,97.7,45,46,97.8,7,7,100.0,0,0.0,0.0,0,11,0,0,7,97,94,3,3,0,0,0,0,0,0,0,0,95,0,0,2,1,1,0,1,0,1,0.0,1,0,0,0,1,3,3,0,104,7,41,59,4,2,104,0,0,,0,,78,455,273,3,0,0,1,0,86,0,0,0,0,0,3,0,0,1,1,0,0,0,4,3,2,60.0
12,Vlad Chiricheș,ro ROU,21.0,CB,30-311,90,0,0,0,0,1,0,1,0,114,4,2,1,0.0,0.0,0.0,3,0,100,107,93.5,2,94,2,1,1,100,107,93.5,1547,600,56,59,94.9,36,38,94.7,5,5,100.0,0,0.0,0.0,0,6,0,0,2,107,106,1,1,0,1,0,0,0,0,0,0,100,0,1,4,2,3,1,0,3,3,100.0,0,1,0,1,2,6,0,0,114,8,59,53,4,1,114,1,1,100.0,0,0.0,94,383,189,2,3,0,0,0,90,1,1,0,0,2,0,0,0,2,2,0,0,0,10,2,0,100.0
13,Jeremy Toljan,de GER,22.0,RB,26-043,74,0,0,0,0,1,0,0,0,56,2,0,0,0.0,0.0,0.1,3,0,48,51,94.1,6,32,3,2,1,48,51,94.1,693,200,33,34,97.1,10,10,100.0,3,3,100.0,0,0.1,0.3,1,4,1,0,6,51,41,9,1,0,0,1,8,0,0,0,0,48,1,1,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0,56,3,18,26,12,4,56,2,1,50.0,1,50.0,32,152,96,3,0,1,0,0,37,5,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0.0
14,Mert Müldür,tr TUR,17.0,RB,21-170,16,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.0,1,0,13,15,86.7,2,13,0,1,0,13,15,86.7,179,29,7,8,87.5,3,4,75.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2,15,14,1,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,0,2,6,10,1,18,1,0,0.0,1,100.0,13,100,50,0,1,0,0,1,14,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
