,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jérémy Blayac,fr FRA,13.0,FW,34-255,81,0,0,0,0,3,0,0,0,30,0,0,0,0.2,0.2,0.0,1,0,15,24,62.5,1,18,1,0,0,15,24,62.5,188,28,7,15,46.7,6,7,85.7,0,0,,0,0.0,0.0,0,1,0,0,1,24,24,0,0,0,0,1,0,0,0,0,0,15,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,30,0,1,15,14,5,30,0,0,,0,,18,47,6,1,0,1,2,2,30,12,0,0,0,2,1,3,1,0,0,0,0,0,4,8,4,66.7
1,Idriss Saadi,dz ALG,9.0,FW,26-015,9,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,1,0,0,0,2,3,66.7,28,6,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,1,2,0,3,0,0,,0,,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
2,Stéphane Bahoken,cm CMR,19.0,FW,25-271,75,0,0,0,0,1,0,1,0,19,1,1,1,0.1,0.1,0.0,0,0,7,8,87.5,1,11,1,5,2,7,8,87.5,107,31,4,4,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,1,0,1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,1,1,1,100.0,0,1,0,1,1,2,0,0,19,0,4,8,8,1,19,5,2,40.0,3,60.0,11,98,16,1,2,0,3,4,11,4,1,0,0,3,1,0,0,1,1,0,0,0,2,0,1,0.0
3,Nuno da Costa,cv CPV,29.0,FW,27-013,15,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.1,2,0,4,5,80.0,0,4,1,0,0,4,5,80.0,49,0,2,2,100.0,2,3,66.7,0,0,,0,0.1,0.0,1,0,0,0,0,5,4,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,3,4,2,7,0,0,,0,,4,10,7,1,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0
4,Martin Terrier,fr FRA,20.0,AM,20-356,90,0,0,0,0,1,0,0,0,31,4,1,2,0.1,0.1,0.0,1,0,16,21,76.2,0,10,0,0,0,16,21,76.2,193,17,10,11,90.9,4,7,57.1,1,1,100.0,0,0.0,0.0,0,0,0,0,0,21,20,1,0,0,0,0,0,0,0,0,0,16,0,0,4,3,0,3,1,0,1,0.0,1,2,0,2,1,5,1,0,31,0,1,21,9,2,31,0,0,,0,,10,41,8,0,1,0,1,4,20,2,0,0,0,2,1,0,0,1,3,0,0,0,2,3,2,60.0
5,Dimitri Liénard,fr FRA,11.0,LM,30-010,90,0,0,0,0,2,2,0,0,110,2,3,0,0.1,0.1,0.2,5,0,76,98,77.6,5,56,7,1,0,76,98,77.6,1366,385,38,41,92.7,24,30,80.0,13,23,56.5,0,0.2,0.2,3,7,0,0,5,98,84,12,7,0,2,8,1,4,3,1,0,76,2,1,2,1,1,1,0,1,4,25.0,3,0,0,0,3,5,1,0,110,1,9,71,33,0,110,1,0,0.0,1,100.0,56,363,187,7,5,0,2,2,71,5,0,0,0,2,2,0,8,3,1,0,0,0,10,2,0,100.0
6,Jonas Martin,fr FRA,28.0,RM,27-320,89,0,0,0,0,1,0,0,0,78,5,0,0,0.0,0.0,0.0,1,0,55,71,77.5,3,48,0,0,0,55,71,77.5,921,180,23,28,82.1,24,27,88.9,5,11,45.5,0,0.0,0.0,1,1,2,0,3,71,66,5,1,0,1,1,4,0,0,0,0,55,0,1,5,3,3,2,0,1,2,50.0,1,0,0,0,0,5,1,0,78,2,17,48,13,0,78,0,0,,0,,48,183,60,0,1,0,0,4,57,1,0,0,0,2,1,0,1,0,3,0,0,0,8,2,2,50.0
7,Kévin Zohi,ml MLI,33.0,RM,21-066,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
8,Jean-Eudes Aholou,ci CIV,8.0,DM,23-340,90,0,0,0,0,1,0,0,0,82,1,2,0,0.0,0.0,0.1,2,0,64,75,85.3,7,45,2,0,0,64,75,85.3,1070,334,26,28,92.9,23,25,92.0,9,13,69.2,0,0.1,0.1,1,3,0,0,7,75,74,0,0,1,0,1,0,0,0,0,0,64,1,1,1,0,0,1,0,0,0,,0,0,0,0,2,3,1,0,82,0,15,59,10,2,82,0,0,,0,,45,215,115,2,2,0,0,0,55,0,0,0,0,1,1,0,1,2,0,0,0,0,12,5,1,83.3
9,Kenny Lala,fr FRA,27.0,LB,26-143,90,0,0,0,0,0,0,0,0,89,4,2,3,0.0,0.0,0.0,1,0,58,71,81.7,7,55,3,5,3,58,71,81.7,1036,320,33,33,100.0,18,21,85.7,7,17,41.2,0,0.0,0.0,0,6,0,0,7,71,58,13,1,0,2,2,12,0,0,0,0,58,0,0,4,3,4,0,0,1,1,100.0,0,3,1,2,2,6,1,0,89,2,26,50,15,0,89,5,3,60.0,2,40.0,55,350,113,3,4,0,3,3,60,1,0,0,0,0,0,0,2,2,3,0,0,0,4,0,0,
