,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Edinson Cavani,uy URU,9.0,FW,31-224,90,2,0,0,0,6,2,0,0,27,0,0,1,1.3,1.3,0.0,1,1,14,18,77.8,0,14,2,1,0,14,18,77.8,141,6,9,9,100.0,2,4,50.0,0,0,,0,0.0,0.1,0,0,0,0,0,18,16,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,27,1,4,4,20,9,27,1,0,0.0,1,100.0,14,64,21,2,0,3,0,1,19,6,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0.0
1,Moussa Diaby,fr FRA,27.0,LW,19-081,90,0,1,0,0,0,0,0,0,61,0,1,0,0.0,0.0,0.8,3,2,37,49,75.5,1,48,6,3,1,37,49,75.5,474,67,22,27,81.5,11,15,73.3,1,1,100.0,1,0.8,0.8,2,0,1,1,1,49,48,1,0,0,0,5,0,1,0,0,0,37,0,2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,61,0,5,24,34,6,61,3,1,33.3,2,66.7,48,290,143,6,3,1,4,4,50,13,0,0,0,3,0,0,5,1,0,0,0,0,6,0,0,
2,Julian Draxler,de GER,23.0,RW,25-006,58,0,0,0,0,2,1,0,0,40,1,0,0,0.1,0.1,0.6,2,0,29,36,80.6,2,23,0,0,0,29,36,80.6,373,25,17,17,100.0,10,13,76.9,0,2,0.0,0,0.6,0.2,2,1,0,0,2,36,36,0,0,1,0,0,0,0,0,0,0,29,0,1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,40,0,2,19,19,1,40,0,0,,0,,23,100,47,0,0,0,1,1,35,3,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100.0
3,Christopher Nkunku,fr FRA,24.0,"DM,RW",20-316,32,0,0,0,0,1,0,0,0,39,1,1,0,0.0,0.0,0.0,1,0,29,31,93.5,1,27,0,0,0,29,31,93.5,460,111,14,15,93.3,12,13,92.3,1,1,100.0,0,0.0,0.0,0,1,0,0,1,31,31,0,0,0,0,0,0,0,0,0,0,29,0,0,1,1,0,1,0,1,3,33.3,2,0,0,0,1,2,1,0,39,0,5,24,10,0,39,0,0,,0,,27,99,43,0,1,0,2,1,34,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,100.0
4,Neymar,br BRA,10.0,AM,26-233,90,1,0,1,1,3,2,0,0,111,1,0,1,0.9,0.1,0.9,8,2,72,88,81.8,20,89,11,10,6,72,88,81.8,1183,532,32,36,88.9,26,34,76.5,8,11,72.7,0,0.9,0.7,3,19,6,0,20,88,79,9,1,4,2,5,2,6,3,0,0,72,0,1,1,1,0,0,1,0,2,0.0,2,1,0,1,0,1,0,0,111,0,7,58,48,9,110,10,6,60.0,4,40.0,89,663,348,11,8,2,8,10,99,9,0,0,0,0,7,0,5,0,1,0,0,0,7,0,0,
5,Adrien Rabiot,fr FRA,25.0,DM,23-176,65,0,0,0,0,0,0,0,0,82,2,0,0,0.0,0.0,0.0,1,1,74,81,91.4,9,60,3,2,2,74,81,91.4,1301,357,31,33,93.9,34,37,91.9,6,7,85.7,0,0.0,0.1,0,10,2,0,9,81,81,0,0,0,0,0,0,0,0,0,0,74,0,1,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,82,0,12,56,15,0,82,2,2,100.0,0,0.0,60,364,231,3,0,0,0,0,70,0,0,0,0,0,1,0,0,0,2,0,0,0,11,0,0,
6,Ángel Di María,ar ARG,11.0,"RW,DM",30-224,25,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,14,20,70.0,2,11,0,0,0,14,20,70.0,205,58,7,7,100.0,5,9,55.6,1,2,50.0,0,0.0,0.1,0,0,1,0,2,20,19,1,0,0,0,3,0,1,0,0,0,14,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,23,0,2,7,14,1,23,0,0,,0,,11,48,13,0,1,1,1,3,15,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
7,Marco Verratti,it ITA,6.0,DM,25-325,90,0,0,0,0,0,0,0,0,134,4,0,0,0.0,0.0,0.0,7,2,117,125,93.6,10,97,4,0,0,117,125,93.6,1673,652,67,70,95.7,33,35,94.3,6,8,75.0,0,0.0,0.1,2,11,0,0,10,125,123,2,2,2,1,0,0,0,0,0,0,117,0,1,4,2,1,2,1,3,6,50.0,3,0,0,0,0,4,1,0,134,3,15,97,23,1,134,0,0,,0,,97,475,240,4,3,0,1,2,111,2,0,0,0,3,1,0,0,0,2,0,0,0,9,0,1,0.0
8,Stanley N'Soki,fr FRA,34.0,LB,19-170,90,0,0,0,0,0,0,0,0,68,4,2,2,0.0,0.0,0.0,2,0,53,59,89.8,2,41,1,1,0,53,59,89.8,621,155,37,40,92.5,9,10,90.0,2,4,50.0,0,0.0,0.0,1,4,1,0,2,59,47,12,2,0,0,1,10,0,0,0,0,53,0,0,4,4,1,1,2,1,2,50.0,1,2,0,2,2,6,1,1,68,1,20,23,25,2,68,1,0,0.0,1,100.0,41,114,43,1,0,0,1,2,39,12,0,0,0,1,1,0,1,2,4,0,0,0,9,3,0,100.0
9,Thiago Silva,br BRA,2.0,CB,34-004,90,0,0,0,0,0,0,0,0,88,0,5,1,0.0,0.0,0.0,1,0,76,78,97.4,2,49,0,0,0,76,78,97.4,1254,539,34,34,100.0,31,32,96.9,5,6,83.3,0,0.0,0.0,0,7,0,0,2,78,73,5,5,0,2,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,,0,1,1,0,5,5,4,0,88,8,40,48,0,0,88,0,0,,0,,49,228,141,0,0,0,0,0,64,0,0,0,0,2,1,0,0,5,0,0,0,0,5,0,0,
