,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ashley Barnes,eng ENG,10.0,"FW,LM",28-063,90,0,0,0,0,4,0,0,0,39,1,0,2,0.2,0.2,0.0,3,0,12,23,52.2,1,26,0,2,1,12,23,52.2,153,67,9,16,56.3,2,3,66.7,1,2,50.0,0,0.0,0.2,1,0,0,0,1,23,23,0,0,1,0,1,0,0,0,0,0,12,0,0,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,0,0,39,1,4,19,18,5,39,2,1,50.0,1,50.0,26,55,32,0,1,0,6,1,28,5,0,0,0,0,3,0,1,0,1,0,0,0,9,4,8,33.3
1,Jeff Hendrick,ie IRL,13.0,FW,25-335,70,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,21,25,84.0,2,15,1,0,0,21,25,84.0,306,38,14,15,93.3,7,8,87.5,0,0,,0,0.0,0.0,1,3,0,0,2,25,23,2,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,27,1,3,18,7,1,27,0,0,,0,,15,49,21,1,1,0,0,0,18,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2,2,50.0
2,Sam Vokes,wls WAL,9.0,FW,28-072,20,0,1,0,0,2,1,0,0,10,0,0,0,0.3,0.3,0.6,2,1,6,8,75.0,0,3,0,0,0,6,8,75.0,43,7,4,4,100.0,0,2,0.0,0,0,,1,0.6,0.1,1,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,4,6,3,10,0,0,,0,,3,6,1,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100.0
3,Scott Arfield,ca CAN,37.0,LM,29-061,85,0,0,0,0,3,1,0,0,31,5,0,2,0.1,0.1,0.1,2,0,15,19,78.9,3,16,1,4,2,15,19,78.9,181,42,13,14,92.9,2,4,50.0,0,0,,0,0.1,0.0,3,3,2,0,3,19,19,0,0,0,0,0,0,0,0,0,0,15,0,0,5,3,3,2,0,3,5,60.0,2,2,1,1,0,5,1,0,31,1,8,13,10,2,31,4,2,50.0,2,50.0,16,55,34,1,0,0,0,0,20,2,0,0,0,0,0,0,0,0,3,0,0,0,5,1,0,100.0
4,Nahki Wells,bm BER,21.0,FW,27-214,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,1,0,0,1,2,50.0,18,0,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,,0,,1,28,21,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
5,Steven Defour,be BEL,16.0,CM,29-261,90,0,0,0,0,1,1,0,0,60,2,3,1,0.0,0.0,0.1,3,0,44,53,83.0,6,35,2,1,1,44,53,83.0,711,199,20,24,83.3,19,19,100.0,4,8,50.0,0,0.1,0.1,3,4,4,2,6,53,53,0,0,0,1,2,0,0,0,0,0,44,0,0,2,1,2,0,0,0,1,0.0,1,1,1,0,3,5,0,0,60,2,12,41,9,0,60,1,1,100.0,0,0.0,35,164,88,2,2,0,1,0,34,0,0,0,0,1,0,0,2,3,1,0,0,0,9,0,1,0.0
6,Jack Cork,eng ENG,4.0,CM,28-190,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,2,0,30,38,78.9,1,28,1,1,0,30,38,78.9,450,87,15,16,93.8,10,14,71.4,2,5,40.0,0,0.0,0.0,0,0,0,0,1,38,38,0,0,0,0,1,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,46,4,8,31,8,0,46,1,0,0.0,1,100.0,28,145,55,1,1,0,2,3,32,2,0,0,0,0,2,0,1,0,0,0,0,0,7,0,2,0.0
7,Jóhann Berg Guðmundsson,is ISL,17.0,RM,27-066,90,1,0,0,0,2,1,0,0,40,0,1,0,0.6,0.6,0.2,3,0,20,28,71.4,1,25,4,3,1,20,28,71.4,300,143,14,15,93.3,3,6,50.0,3,6,50.0,0,0.2,0.1,2,0,1,0,1,28,23,5,2,0,0,4,0,3,0,1,0,20,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,40,1,4,13,23,2,40,3,1,33.3,2,66.7,25,125,64,4,2,0,5,2,25,6,0,0,0,0,2,0,4,1,0,0,0,0,5,1,1,50.0
8,Charlie Taylor,eng ENG,3.0,LB,24-105,90,0,0,0,0,0,0,0,0,60,0,2,2,0.0,0.0,0.0,2,0,30,49,61.2,2,28,3,1,1,30,49,61.2,558,277,10,14,71.4,17,20,85.0,3,14,21.4,0,0.0,0.0,0,2,1,1,2,49,42,7,0,0,1,4,7,0,0,0,0,30,0,1,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,7,0,60,5,24,27,9,1,60,1,1,100.0,0,0.0,28,162,93,3,1,0,0,0,29,4,0,0,0,0,0,0,4,2,0,0,0,0,8,4,1,80.0
9,Ben Mee,eng ENG,6.0,CB,28-102,90,0,0,0,0,1,0,0,0,63,3,1,2,0.0,0.0,0.0,1,0,38,49,77.6,4,23,0,0,0,38,49,77.6,640,285,15,17,88.2,21,22,95.5,1,8,12.5,0,0.0,0.0,0,1,1,0,4,49,47,2,2,0,1,0,0,0,0,0,0,38,0,0,3,3,2,1,0,0,1,0.0,1,2,2,0,1,4,6,0,63,9,27,34,2,1,63,0,0,,0,,23,93,61,0,0,0,1,0,26,0,0,0,0,0,1,0,0,1,3,0,0,0,7,10,5,66.7
