,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Sergi Enrich,es ESP,9.0,FW,29-201,80,0,0,0,0,1,0,0,0,26,1,0,3,0.1,0.1,0.0,1,1,9,14,64.3,0,11,1,0,0,9,14,64.3,103,0,5,7,71.4,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,1,0,1,0.0,1,3,0,3,0,1,1,0,26,0,4,10,12,1,26,0,0,,0,,11,36,1,1,0,0,2,0,19,6,0,0,0,2,2,0,0,0,0,0,0,0,3,2,6,25.0
1,Quique,es ESP,7.0,FW,29-122,10,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,0,1,0.0,0,4,1,3,2,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,4,1,4,3,2,66.7,1,33.3,4,42,12,1,1,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
2,Charles,br BRA,19.0,FW,35-164,90,0,0,0,0,2,0,0,0,27,0,0,1,0.2,0.2,0.0,1,0,14,18,77.8,1,16,0,0,0,14,18,77.8,182,25,8,9,88.9,5,7,71.4,0,0,,0,0.0,0.0,0,0,0,0,1,18,14,4,0,0,0,0,1,0,0,0,0,14,0,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,27,0,0,12,15,5,27,0,0,,0,,16,42,6,0,0,0,3,1,20,4,0,0,0,2,3,1,0,0,0,0,0,0,1,4,6,40.0
3,Takashi Inui,jp JPN,22.0,LM,31-105,90,0,0,0,0,1,0,0,0,34,1,1,0,0.0,0.0,0.1,3,0,18,24,75.0,1,18,2,2,1,18,24,75.0,262,32,10,12,83.3,7,7,100.0,1,3,33.3,0,0.1,0.0,1,1,0,0,1,24,21,3,0,0,0,2,3,0,0,0,0,18,0,2,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,34,0,0,11,23,4,34,2,1,50.0,1,50.0,18,112,65,2,1,1,1,2,22,3,0,0,0,2,2,0,2,1,0,0,0,0,1,1,1,50.0
4,Edu Expósito,es ESP,10.0,CM,23-045,72,0,0,0,0,1,0,1,0,36,1,1,0,0.1,0.1,0.0,1,0,27,32,84.4,1,17,1,2,1,27,32,84.4,478,155,13,15,86.7,9,10,90.0,4,5,80.0,0,0.0,0.0,1,0,0,0,1,32,32,0,0,0,2,0,0,0,0,0,0,27,0,1,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0,36,0,10,20,6,1,36,2,1,50.0,1,50.0,17,87,26,1,0,1,0,0,23,0,1,0,0,1,1,0,0,1,0,0,0,0,5,0,1,0.0
5,Gonzalo Escalante,ar ARG,5.0,CM,26-172,18,0,0,0,0,0,0,0,0,16,2,0,1,0.0,0.0,0.1,1,0,7,11,63.6,1,9,1,1,0,7,11,63.6,126,7,4,4,100.0,2,4,50.0,1,1,100.0,0,0.1,0.1,1,0,0,0,1,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,2,1,0,2,0,0,0,,0,1,0,1,0,2,1,0,16,1,2,9,5,2,16,1,0,0.0,1,100.0,9,28,14,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0
6,Papakouli Diop,sn SEN,8.0,CM,33-180,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,18,28,64.3,4,19,2,1,0,18,28,64.3,365,151,8,11,72.7,8,11,72.7,2,6,33.3,0,0.0,0.0,0,4,0,0,4,28,28,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,35,1,4,19,12,3,35,1,0,0.0,1,100.0,19,105,27,2,2,2,1,2,20,0,0,0,0,2,3,0,0,0,0,0,0,0,4,3,3,50.0
7,Fabián Orellana,cl CHI,14.0,RM,33-231,90,0,1,0,0,2,0,0,0,57,0,1,2,0.1,0.1,0.1,5,1,29,43,67.4,6,34,3,6,2,29,43,67.4,605,207,13,17,76.5,11,14,78.6,5,11,45.5,1,0.1,0.2,1,2,1,1,6,43,31,12,3,0,1,10,2,7,3,3,0,29,0,0,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,57,0,3,17,37,6,57,6,2,33.3,4,66.7,34,194,96,3,3,3,2,5,39,12,0,0,0,0,1,1,10,1,0,0,0,0,3,2,0,100.0
8,José Ángel,es ESP,15.0,LB,30-010,90,0,0,0,0,0,0,1,0,57,1,1,0,0.0,0.0,0.1,3,0,39,59,66.1,6,39,1,0,0,39,59,66.1,798,431,17,22,77.3,10,11,90.9,11,23,47.8,0,0.1,0.3,2,7,3,3,6,59,47,12,3,0,0,7,9,0,0,0,0,39,0,2,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,57,2,12,31,16,0,57,0,0,,0,,39,202,91,1,1,0,0,1,31,1,1,0,0,1,0,0,7,1,1,0,0,0,13,1,0,100.0
9,Anaitz Arbilla,es ESP,23.0,CB,32-123,90,0,0,0,0,1,0,0,0,74,0,2,0,0.1,0.1,0.1,1,0,42,65,64.6,4,37,1,0,0,42,65,64.6,1038,355,10,12,83.3,22,29,75.9,10,22,45.5,0,0.1,0.0,1,5,1,0,4,65,61,3,3,0,3,1,0,0,0,0,0,42,1,1,0,0,0,0,0,0,0,,0,0,0,0,2,2,3,0,74,3,31,38,5,1,74,0,0,,0,,37,233,121,1,1,0,1,0,34,0,0,0,0,2,1,0,1,2,0,0,0,0,10,6,2,75.0
