,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Harry Kane,eng ENG,10.0,FW,27-257,90,0,0,0,0,3,1,0,0,47,2,0,0,0.1,0.1,0.0,3,1,20,32,62.5,2,19,1,2,0,20,32,62.5,409,65,11,14,78.6,4,8,50.0,5,10,50.0,0,0.0,0.1,0,3,1,0,2,32,31,1,0,0,2,2,0,0,0,0,0,20,0,0,2,1,0,2,0,0,0,,0,0,0,0,0,2,3,0,47,3,5,28,14,3,47,2,0,0.0,2,100.0,19,73,31,1,1,0,0,3,32,8,0,0,0,1,2,1,2,0,1,0,0,0,3,2,5,28.6
1,Son Heung-min,kr KOR,7.0,LW,28-277,90,1,0,0,0,4,2,0,0,60,2,0,1,0.5,0.5,0.2,4,0,36,45,80.0,4,27,2,3,1,36,45,80.0,587,97,16,18,88.9,15,16,93.8,2,6,33.3,0,0.2,0.1,3,1,2,0,4,45,39,6,2,0,0,6,0,4,4,0,0,36,0,2,2,0,1,1,0,1,3,33.3,2,1,0,1,0,2,0,0,60,1,9,25,26,7,60,3,1,33.3,2,66.7,27,249,92,2,1,2,2,0,36,7,0,0,0,2,3,1,6,0,0,0,0,0,9,0,3,0.0
2,Lucas Moura,br BRA,27.0,RW,28-241,81,0,1,0,0,1,0,0,0,34,4,0,1,0.1,0.1,0.3,3,1,14,24,58.3,2,26,4,4,2,14,24,58.3,230,107,3,6,50.0,8,10,80.0,1,2,50.0,1,0.3,0.2,1,1,0,0,2,24,23,1,1,0,0,3,0,0,0,0,0,14,0,4,4,2,1,3,0,1,6,16.7,5,1,0,1,0,4,0,0,34,1,8,15,13,2,34,4,2,50.0,2,50.0,26,197,98,4,3,1,3,3,28,5,0,0,0,2,3,0,3,0,2,0,0,0,4,0,0,
3,Gareth Bale,wls WAL,9.0,RW,31-269,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,4,0,1,0,2,5,40.0,41,37,0,1,0.0,0,2,0.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,1,2,2,2,0,6,1,0,0.0,1,100.0,4,18,2,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0
4,Tanguy Ndombele,fr FRA,28.0,"LM,AM,DM",24-104,77,0,0,0,0,0,0,0,0,37,1,0,2,0.0,0.0,0.0,0,0,33,34,97.1,1,22,1,3,3,33,34,97.1,509,61,18,18,100.0,10,11,90.9,3,3,100.0,0,0.0,0.0,0,3,0,0,1,34,32,2,1,1,0,0,1,0,0,0,0,33,0,0,1,1,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0,37,0,8,22,7,1,37,3,3,100.0,0,0.0,22,128,51,1,0,1,1,2,29,3,0,0,0,2,2,0,0,0,1,0,0,0,4,0,0,
5,Érik Lamela,ar ARG,11.0,AM,29-038,13,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,3,0,6,11,54.5,2,6,2,2,2,6,11,54.5,119,28,2,4,50.0,2,3,66.7,1,2,50.0,0,0.0,0.0,1,1,0,0,2,11,9,2,0,0,0,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,12,0,2,5,5,0,12,2,2,100.0,0,0.0,6,65,35,2,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
6,Pierre Højbjerg,dk DEN,5.0,"CM,DM",25-249,90,0,0,0,0,0,0,0,0,74,4,1,4,0.0,0.0,0.1,2,0,47,59,79.7,5,35,0,2,1,47,59,79.7,872,298,15,17,88.2,27,29,93.1,4,6,66.7,0,0.1,0.0,1,6,1,0,5,59,55,3,3,0,0,0,0,0,0,0,0,47,1,5,4,3,2,2,0,2,5,40.0,3,4,0,4,1,5,2,0,74,4,28,39,7,0,74,2,1,50.0,1,50.0,35,272,96,0,1,0,1,0,47,0,0,0,0,2,2,0,0,1,3,0,0,0,4,1,0,100.0
7,Giovani Lo Celso,ar ARG,18.0,"RM,AM",25-002,60,0,0,0,0,0,0,0,0,49,3,3,2,0.0,0.0,0.0,2,0,33,42,78.6,6,19,2,0,0,33,42,78.6,444,152,23,25,92.0,7,10,70.0,1,2,50.0,0,0.0,0.0,1,5,1,0,6,42,36,6,2,0,1,2,0,2,2,0,0,33,0,3,3,3,2,1,0,1,1,100.0,0,2,0,2,3,6,0,0,49,0,8,29,13,0,49,0,0,,0,,19,138,61,2,1,0,1,0,31,5,0,0,0,0,0,0,2,3,3,0,0,0,2,0,1,0.0
8,Moussa Sissoko,fr FRA,17.0,DM,31-238,30,0,0,0,0,1,0,1,0,14,0,0,0,0.0,0.0,0.0,1,0,8,12,66.7,0,7,0,0,0,8,12,66.7,113,20,5,6,83.3,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,12,10,1,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,0,5,6,3,2,14,0,0,,0,,7,53,28,0,0,0,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
9,Sergio Reguilón,es ESP,3.0,LB,24-116,90,0,0,0,0,0,0,0,0,67,0,3,0,0.0,0.0,0.0,1,0,51,61,83.6,5,34,1,3,1,51,61,83.6,844,430,26,30,86.7,20,23,87.0,4,4,100.0,0,0.0,0.0,1,2,0,0,5,61,50,10,1,0,0,2,9,0,0,0,0,51,1,2,0,0,0,0,0,0,0,,0,0,0,0,3,3,0,0,67,1,24,30,14,1,67,3,1,33.3,2,66.7,34,199,97,1,2,0,3,0,45,1,0,0,0,0,0,0,2,3,0,0,0,0,3,0,1,0.0
