,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Fernando Torres,es ESP,9.0,FW,34-061,90,2,0,0,0,4,2,1,0,26,1,0,0,1.6,1.6,0.0,2,1,12,17,70.6,1,17,1,2,2,12,17,70.6,208,18,4,6,66.7,6,8,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,17,17,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,26,0,2,17,8,4,26,2,2,100.0,0,0.0,17,80,27,1,0,0,2,2,24,4,1,0,0,2,3,3,0,0,1,0,0,0,1,3,2,60.0
1,Vitolo,es ESP,23.0,"LW,RM",28-199,65,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,2,0,21,28,75.0,1,16,3,3,3,21,28,75.0,251,93,14,19,73.7,5,7,71.4,0,0,,0,0.0,0.0,0,1,1,0,1,28,28,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,30,0,6,20,5,1,30,3,3,100.0,0,0.0,16,200,76,3,0,1,0,3,30,2,0,0,0,0,3,2,0,0,0,0,0,0,2,1,0,100.0
2,José María Giménez,uy URU,24.0,CB,23-120,25,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,11,12,91.7,0,6,0,0,0,11,12,91.7,340,224,3,3,100.0,4,4,100.0,4,4,100.0,0,0.0,0.0,0,2,0,0,0,12,11,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,13,1,10,3,0,0,13,0,0,,0,,6,20,9,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,100.0
3,Ángel Correa,ar ARG,11.0,"RW,FW",23-072,58,0,1,0,0,0,0,0,0,34,1,0,1,0.0,0.0,0.5,4,1,20,28,71.4,3,15,2,3,2,20,28,71.4,296,85,8,9,88.9,11,12,91.7,0,1,0.0,1,0.5,0.2,2,1,1,0,3,28,26,0,0,1,0,0,0,0,0,0,0,20,2,3,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,34,1,4,22,8,2,34,3,2,66.7,1,33.3,15,90,49,2,0,0,1,0,26,5,0,0,0,0,1,0,0,0,1,0,0,0,6,0,1,0.0
4,Diego Costa,es ESP,18.0,FW,29-225,32,0,1,0,0,0,0,1,0,16,0,0,0,0.0,0.0,0.6,2,1,10,12,83.3,1,9,0,1,0,10,12,83.3,117,21,8,8,100.0,2,2,100.0,0,0,,1,0.6,0.2,2,1,1,0,1,12,11,1,0,1,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,16,0,0,9,7,0,16,1,0,0.0,1,100.0,9,38,6,0,0,0,1,1,15,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,33.3
5,Koke,es ESP,6.0,"AM,LM",26-132,58,0,0,0,0,1,1,0,0,38,0,0,0,0.1,0.1,0.0,0,0,26,35,74.3,2,19,1,0,0,26,35,74.3,407,91,9,10,90.0,9,11,81.8,4,9,44.4,0,0.0,0.0,0,1,0,0,2,35,29,5,0,0,0,2,1,2,1,1,0,26,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,38,0,6,25,7,0,38,0,0,,0,,19,62,28,1,0,0,1,2,29,1,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,
6,Antoine Griezmann,fr FRA,7.0,LM,27-060,32,0,0,0,0,1,1,0,0,14,0,0,0,0.0,0.0,0.0,1,0,8,12,66.7,2,9,0,1,0,8,12,66.7,157,32,2,2,100.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0,1,0,0,2,12,12,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,14,0,1,8,5,0,14,1,0,0.0,1,100.0,9,40,10,0,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
7,Saúl Ñíguez,es ESP,8.0,"DM,RM,CM",23-180,90,0,0,0,0,2,0,0,0,62,4,2,2,0.1,0.1,0.0,0,0,31,49,63.3,0,20,2,3,3,31,49,63.3,390,114,16,22,72.7,10,15,66.7,1,4,25.0,0,0.0,0.0,0,0,0,0,0,49,48,0,0,0,0,0,0,0,0,0,0,31,1,2,4,4,2,2,0,2,3,66.7,1,2,0,2,2,6,1,0,62,1,24,29,11,0,62,3,3,100.0,0,0.0,20,113,72,2,1,0,1,0,37,0,0,0,0,0,1,0,0,2,4,0,0,0,7,3,4,42.9
8,Gabi,es ESP,14.0,"CM,DM",34-314,90,0,0,0,0,0,0,0,0,75,2,3,0,0.0,0.0,0.0,1,1,58,67,86.6,3,37,0,4,3,58,67,86.6,1048,407,26,29,89.7,20,25,80.0,8,8,100.0,0,0.0,0.2,0,3,1,0,3,67,65,2,2,1,0,0,0,0,0,0,0,58,0,0,2,1,2,0,0,1,2,50.0,1,0,0,0,3,5,1,0,75,2,39,31,6,0,75,4,3,75.0,1,25.0,37,123,41,0,0,0,1,0,49,1,0,0,0,1,0,0,0,3,1,0,0,0,9,0,2,0.0
9,Filipe Luís,br BRA,3.0,LB,32-284,90,0,0,0,0,0,0,1,0,91,2,3,2,0.0,0.0,0.1,1,0,59,74,79.7,1,35,0,5,2,59,74,79.7,944,325,33,38,86.8,20,26,76.9,5,6,83.3,0,0.1,0.0,1,3,0,0,1,74,49,25,4,0,1,1,21,0,0,0,0,59,0,3,2,2,1,1,0,0,0,,0,2,2,0,3,5,4,0,91,6,45,36,10,2,91,5,2,40.0,3,60.0,35,138,64,0,0,0,1,1,46,1,1,0,0,3,2,0,1,3,2,0,0,0,4,1,2,33.3
