,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Fabio Ceravolo,it ITA,9.0,FW,32-082,90,0,0,0,0,2,2,0,0,30,1,0,1,0.1,0.1,0.0,3,0,14,19,73.7,1,16,0,2,2,14,19,73.7,172,13,9,13,69.2,4,5,80.0,0,0,,0,0.0,0.0,0,1,0,0,1,19,16,3,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,1,0,0,0,,0,1,0,1,0,1,2,0,30,1,4,18,8,0,30,2,2,100.0,0,0.0,16,67,8,0,0,0,3,2,21,10,0,0,0,0,5,1,0,0,0,0,0,0,2,1,4,20.0
1,Gervinho,ci CIV,27.0,LW,31-364,90,1,0,0,0,4,2,0,0,43,0,0,0,0.6,0.6,0.0,1,0,24,29,82.8,0,31,7,4,1,24,29,82.8,286,34,17,20,85.0,7,8,87.5,0,0,,0,0.0,0.1,1,0,0,0,0,29,29,0,0,1,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,43,0,3,18,24,8,43,4,1,25.0,3,75.0,31,240,131,7,4,2,2,1,37,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
2,Mattia Sprocati,it ITA,93.0,RW,26-028,89,0,0,0,0,1,0,0,0,36,2,0,0,0.0,0.0,0.3,2,0,19,30,63.3,5,17,1,2,1,19,30,63.3,308,148,9,9,100.0,10,14,71.4,0,6,0.0,0,0.3,0.1,2,2,1,0,5,30,26,4,0,0,0,6,0,4,4,0,0,19,0,0,2,1,0,2,0,1,4,25.0,3,0,0,0,0,2,0,0,36,0,5,14,17,0,36,2,1,50.0,1,50.0,17,104,65,1,3,0,1,1,27,5,0,0,0,1,0,0,6,0,1,0,0,0,2,0,2,0.0
3,Abdou Lahat Diakhate,sn SEN,8.0,"CM,RW",20-146,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Jacopo Dezi,it ITA,33.0,LM,27-105,90,0,0,0,0,2,1,0,0,56,1,3,1,0.1,0.1,0.0,1,0,36,40,90.0,6,24,0,1,0,36,40,90.0,539,103,14,15,93.3,19,21,90.5,1,1,100.0,0,0.0,0.0,0,3,0,0,6,40,40,0,0,0,0,0,0,0,0,0,0,36,0,0,1,1,1,0,0,0,1,0.0,1,1,0,1,3,4,2,0,56,3,13,36,7,1,56,1,0,0.0,1,100.0,24,117,52,0,0,0,1,0,36,3,0,0,0,2,0,0,0,3,1,0,0,0,3,1,0,100.0
5,Leo Štulac,si SVN,5.0,CM,24-242,65,0,0,0,0,2,0,0,0,48,0,0,3,0.1,0.1,0.0,4,0,32,41,78.0,6,24,1,1,1,32,41,78.0,563,175,15,18,83.3,14,16,87.5,3,7,42.9,0,0.0,0.0,1,3,0,0,6,41,33,8,4,0,0,4,0,4,2,2,0,32,0,0,0,0,0,0,0,0,1,0.0,1,3,2,1,0,0,0,0,48,2,8,30,10,0,48,1,1,100.0,0,0.0,24,161,57,1,0,0,1,0,30,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,
6,Pepín,gq EQG,14.0,"CM,LM",22-285,25,0,1,0,0,1,0,0,0,14,2,1,0,0.1,0.1,0.2,1,1,9,9,100.0,2,4,0,1,1,9,9,100.0,129,46,6,6,100.0,2,2,100.0,1,1,100.0,1,0.2,0.0,1,0,2,0,2,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,2,1,1,1,0,0,1,0.0,1,0,0,0,1,3,0,0,14,0,6,3,5,1,14,1,1,100.0,0,0.0,4,35,5,0,1,0,0,0,7,1,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0.0
7,Juraj Kucka,sk SVK,87.0,RM,32-089,90,0,0,0,0,0,0,1,0,46,1,1,2,0.0,0.0,0.1,4,0,25,36,69.4,5,25,2,2,1,25,36,69.4,331,151,16,21,76.2,6,6,100.0,1,4,25.0,0,0.1,0.1,2,4,1,1,5,36,35,1,1,0,1,1,0,0,0,0,0,25,0,0,1,1,0,1,0,1,5,20.0,4,2,1,1,1,2,2,0,46,4,9,27,10,0,46,2,1,50.0,1,50.0,25,122,69,2,1,0,1,3,35,5,1,0,0,4,3,0,1,1,1,0,0,0,5,5,3,62.5
8,Massimo Gobbi,it ITA,18.0,LB,38-207,90,0,0,0,0,0,0,0,0,35,0,0,1,0.0,0.0,0.0,0,0,26,29,89.7,3,12,3,0,0,26,29,89.7,389,153,16,17,94.1,7,8,87.5,2,2,100.0,0,0.0,0.0,0,2,0,0,3,29,22,7,0,0,0,0,7,0,0,0,0,26,0,1,0,0,0,0,0,0,3,0.0,3,1,1,0,0,0,2,0,35,5,15,12,8,1,35,0,0,,0,,12,120,88,3,1,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0
9,Riccardo Gagliolo,se SWE,28.0,CB,29-028,90,0,0,0,0,0,0,0,0,60,3,0,3,0.0,0.0,0.0,2,1,39,47,83.0,4,27,0,1,1,39,47,83.0,777,394,15,18,83.3,19,20,95.0,5,9,55.6,0,0.0,0.0,1,2,0,0,4,47,46,1,1,0,1,0,0,0,0,0,0,39,0,0,3,1,3,0,0,2,5,40.0,3,3,3,0,0,3,6,0,60,14,38,21,1,1,60,1,1,100.0,0,0.0,27,132,67,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,1,0,0,1,6,2,1,66.7
