,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Laurent Depoitre,be BEL,20.0,FW,28-346,90,0,0,0,0,2,0,0,0,32,0,0,0,0.2,0.2,0.0,2,0,19,25,76.0,1,16,0,2,1,19,25,76.0,356,32,5,9,55.6,12,14,85.7,2,2,100.0,0,0.0,0.0,0,1,0,0,1,25,20,5,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,32,1,1,17,14,6,32,2,1,50.0,1,50.0,16,70,11,0,0,0,1,1,25,6,0,0,0,2,1,0,0,0,0,0,0,0,1,4,4,50.0
1,Rajiv van La Parra,nl NED,17.0,"LW,CM,LM",26-167,90,0,0,0,0,6,2,0,0,54,0,1,0,0.3,0.3,0.0,4,0,27,43,62.8,4,37,6,5,5,27,43,62.8,434,72,14,19,73.7,13,16,81.3,0,5,0.0,0,0.0,0.0,0,0,1,0,4,43,42,1,0,0,0,6,1,0,0,0,0,27,0,4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,54,0,0,22,33,5,54,5,5,100.0,0,0.0,37,261,157,6,2,3,3,0,44,7,0,0,0,0,3,0,6,1,0,0,0,0,0,0,2,0.0
2,Elias Kachunga,cd COD,9.0,"RW,RM",25-210,60,0,0,0,0,2,0,0,0,25,2,0,1,0.3,0.3,0.0,1,0,12,18,66.7,1,15,0,0,0,12,18,66.7,176,1,9,12,75.0,2,5,40.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,18,18,0,0,0,0,0,0,0,0,0,0,12,0,0,2,1,0,2,0,0,0,,0,1,0,1,0,2,0,0,25,0,1,14,10,2,25,0,0,,0,,15,136,23,0,0,0,1,1,18,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0.0
3,Collin Quaner,de GER,23.0,WB,26-153,30,0,0,0,0,0,0,1,0,20,1,0,0,0.0,0.0,0.1,3,0,14,19,73.7,2,11,2,0,0,14,19,73.7,219,79,7,9,77.8,7,9,77.8,0,0,,0,0.1,0.0,1,1,1,1,2,19,16,3,1,0,0,4,1,1,0,0,0,14,0,2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,20,0,1,6,13,1,20,0,0,,0,,11,114,74,2,3,1,0,0,15,6,1,0,0,2,0,0,4,0,0,0,0,0,1,1,1,50.0
4,Tom Ince,eng ENG,22.0,"AM,CB,CM",25-292,90,0,0,0,0,3,0,0,0,54,2,1,0,0.1,0.1,0.1,5,0,30,37,81.1,2,32,3,3,2,30,37,81.1,532,90,14,16,87.5,13,15,86.7,3,5,60.0,0,0.1,0.1,2,3,1,1,2,37,33,4,0,0,0,6,2,2,2,0,0,30,0,2,2,2,1,1,0,2,3,66.7,1,0,0,0,1,3,0,0,54,0,4,21,29,2,54,3,2,66.7,1,33.3,32,191,98,3,4,0,3,1,39,7,0,0,0,0,3,0,6,1,2,0,0,0,5,0,0,
5,Danny Williams,us USA,19.0,DM,28-255,45,0,0,0,0,0,0,0,0,36,1,2,1,0.0,0.0,0.0,0,0,26,31,83.9,2,23,0,0,0,26,31,83.9,555,94,6,8,75.0,18,20,90.0,2,3,66.7,0,0.0,0.0,0,2,0,0,2,31,31,0,0,1,0,0,0,0,0,0,0,26,0,0,1,0,0,1,0,0,0,,0,1,0,1,2,3,1,0,36,2,13,21,3,0,36,0,0,,0,,23,104,37,0,1,0,1,1,24,0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,1,50.0
6,Steve Mounié,bj BEN,24.0,FW,23-050,45,0,0,0,0,1,1,0,0,17,0,0,0,0.1,0.1,0.0,2,0,9,11,81.8,1,9,0,2,1,9,11,81.8,156,20,3,4,75.0,5,6,83.3,0,0,,0,0.0,0.1,0,1,0,0,1,11,11,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,17,0,1,4,12,3,17,2,1,50.0,1,50.0,9,42,9,0,0,0,1,3,11,4,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,33.3
7,Aaron Mooy,au AUS,10.0,"CM,DM",27-064,90,0,0,0,0,1,0,0,0,101,4,1,1,0.0,0.0,0.4,5,0,74,97,76.3,8,47,0,0,0,74,97,76.3,1444,438,27,31,87.1,38,52,73.1,8,12,66.7,0,0.4,0.3,3,7,0,0,8,97,82,15,7,0,0,13,0,8,2,3,0,74,0,1,4,2,2,2,0,0,0,,0,1,0,1,1,5,0,0,101,0,8,62,32,0,101,0,0,,0,,47,277,94,0,0,0,0,1,62,4,0,0,0,1,1,0,13,1,2,0,0,0,12,1,3,25.0
8,Scott Malone,eng ENG,3.0,"LB,WB",26-238,90,0,0,0,0,2,0,0,0,84,3,2,0,0.1,0.1,0.3,7,0,61,74,82.4,15,40,6,2,2,61,74,82.4,1439,461,16,17,94.1,33,36,91.7,12,21,57.1,0,0.3,0.2,4,10,2,1,15,74,64,10,0,0,2,6,10,0,0,0,0,61,0,1,3,2,2,1,0,2,2,100.0,0,0,0,0,2,5,1,1,84,5,17,41,28,1,84,2,2,100.0,0,0.0,40,331,220,6,2,1,1,1,48,3,0,0,0,0,0,0,6,2,2,0,0,0,12,0,2,0.0
9,Martin Cranie,eng ENG,14.0,CB,31-053,60,0,0,0,0,0,0,0,0,59,1,1,0,0.0,0.0,0.0,0,0,43,53,81.1,1,36,0,0,0,43,53,81.1,1002,315,6,8,75.0,30,32,93.8,7,13,53.8,0,0.0,0.0,0,4,0,0,1,53,53,0,0,0,0,0,0,0,0,0,0,43,0,0,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0,59,4,31,27,1,1,59,0,0,,0,,36,168,83,0,0,0,1,0,40,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,
