,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Kike,es ESP,17.0,FW,31-169,90,0,0,0,0,1,0,0,0,45,0,0,0,0.1,0.1,0.1,1,0,28,36,77.8,2,32,2,0,0,28,36,77.8,255,30,14,16,87.5,5,8,62.5,0,1,0.0,0,0.1,0.0,1,1,0,0,2,36,35,1,0,0,0,2,1,0,0,0,0,28,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,45,1,3,14,28,4,45,0,0,,0,,32,160,26,2,1,0,2,2,43,14,0,0,0,0,2,0,2,0,0,0,0,0,3,8,4,66.7
1,Sergi Enrich,es ESP,9.0,FW,31-076,89,1,0,0,0,2,2,0,0,40,1,0,2,0.6,0.6,0.0,3,0,26,32,81.3,4,16,0,0,0,26,32,81.3,293,26,15,17,88.2,7,9,77.8,0,2,0.0,0,0.0,0.0,1,1,0,0,4,32,30,2,0,0,0,0,0,0,0,0,0,26,0,0,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,0,0,40,0,0,18,23,6,40,0,0,,0,,16,39,20,0,0,0,2,1,26,7,0,0,0,0,0,0,0,0,1,0,0,0,1,7,6,53.8
2,Pedro León,es ESP,21.0,FW,34-170,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
3,Edu Expósito,es ESP,10.0,"CM,LM",24-285,90,0,0,0,0,3,1,0,0,83,2,0,0,0.2,0.2,0.2,5,0,52,72,72.2,11,64,3,5,5,52,72,72.2,934,287,20,24,83.3,20,25,80.0,9,14,64.3,0,0.2,0.3,3,4,2,1,11,72,65,6,2,0,0,10,1,3,1,2,0,52,1,3,2,1,1,1,0,2,5,40.0,3,0,0,0,0,2,0,0,83,1,4,37,44,5,83,5,5,100.0,0,0.0,64,317,158,3,5,0,1,1,63,4,0,0,0,1,1,0,10,0,1,0,0,0,6,1,1,50.0
4,Papakouli Diop,sn SEN,8.0,CM,35-055,45,0,0,0,0,0,0,1,0,32,0,0,1,0.0,0.0,0.0,0,0,17,24,70.8,0,18,0,0,0,17,24,70.8,325,21,4,5,80.0,10,12,83.3,2,4,50.0,0,0.0,0.0,0,1,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,32,2,3,19,10,0,32,0,0,,0,,18,82,16,0,0,0,2,0,18,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0.0
5,Recio,es ESP,18.0,"RM,LM",30-122,45,0,0,0,0,2,0,0,0,45,1,0,0,0.2,0.2,0.1,3,0,33,41,80.5,4,31,1,0,0,33,41,80.5,584,178,17,17,100.0,11,14,78.6,5,7,71.4,0,0.1,0.1,1,2,2,0,4,41,39,2,2,0,1,3,0,0,0,0,0,33,0,3,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,45,0,2,24,19,2,45,0,0,,0,,31,143,50,1,1,0,1,0,35,6,0,0,0,2,1,0,3,0,0,0,0,0,7,0,0,
6,Miguel Atienza,es ESP,33.0,CM,21-351,90,0,0,0,0,2,0,0,0,57,2,1,2,0.1,0.1,0.0,1,0,38,48,79.2,7,31,0,0,0,38,48,79.2,655,177,16,22,72.7,15,16,93.8,4,7,57.1,0,0.0,0.0,1,4,1,0,7,48,48,0,0,0,1,1,0,0,0,0,0,38,0,0,2,0,1,1,0,1,3,33.3,2,2,0,2,1,3,0,0,57,0,5,37,15,2,57,0,0,,0,,31,111,31,0,0,0,0,1,35,1,0,0,0,0,0,0,1,1,0,0,0,0,8,7,2,77.8
7,Bryan,es ESP,25.0,"RM,LM",20-091,71,0,0,0,0,1,1,0,0,70,2,3,0,0.0,0.0,0.1,4,0,39,54,72.2,3,48,4,8,4,39,54,72.2,469,139,27,32,84.4,10,14,71.4,0,3,0.0,0,0.1,0.1,2,1,3,2,3,54,50,4,0,0,0,7,2,2,2,0,0,39,0,1,2,2,0,1,1,0,0,,0,0,0,0,3,5,0,0,70,0,3,23,45,1,70,8,4,50.0,4,50.0,48,236,117,4,2,0,3,2,53,13,0,0,0,0,0,0,7,3,2,0,0,0,4,0,2,0.0
8,Kévin Rodrigues,pt POR,24.0,"LB,LM",27-069,19,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.1,1,0,15,18,83.3,1,10,1,0,0,15,18,83.3,199,77,7,7,100.0,6,8,75.0,0,1,0.0,0,0.1,0.0,1,0,1,0,1,18,15,3,0,0,0,1,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,0,2,9,7,1,18,0,0,,0,,10,43,20,1,0,0,0,1,11,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
9,José Ángel,es ESP,15.0,LB,31-250,79,0,0,0,0,0,0,0,0,81,1,0,0,0.0,0.0,0.0,2,0,58,76,76.3,6,47,1,0,0,58,76,76.3,902,371,28,32,87.5,21,28,75.0,4,11,36.4,0,0.0,0.0,0,4,1,0,6,76,59,17,2,0,0,7,15,0,0,0,0,58,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,81,0,19,36,26,1,81,0,0,,0,,47,218,101,1,2,0,2,0,47,2,0,0,0,1,0,0,7,0,0,0,0,0,6,1,2,33.3
10,Yoshinori Mutō,jp JPN,12.0,RM,28-302,11,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,2,5,0,0,0,4,5,80.0,85,29,0,0,,4,5,80.0,0,0,,0,0.0,0.0,0,1,0,0,2,5,4,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,2,6,1,8,0,0,,0,,5,35,9,0,1,1,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
11,Anaitz Arbilla,es ESP,23.0,CB,33-363,90,0,0,0,0,0,0,0,0,76,1,0,1,0.0,0.0,0.0,0,0,61,74,82.4,11,56,1,2,2,61,74,82.4,1455,488,18,19,94.7,27,29,93.1,15,25,60.0,0,0.0,0.0,0,12,0,0,11,74,72,2,1,0,5,1,1,0,0,0,0,61,0,0,1,1,1,0,0,0,2,0.0,2,1,1,0,0,1,0,0,76,3,21,52,5,0,76,2,2,100.0,0,0.0,56,444,257,1,1,0,0,0,51,0,0,0,0,1,0,0,1,0,1,0,0,0,12,1,1,50.0
12,Paulo Oliveira,pt POR,4.0,CB,29-125,90,0,0,0,0,0,0,1,0,72,1,1,1,0.0,0.0,0.0,1,1,47,65,72.3,5,43,2,0,0,47,65,72.3,1103,456,15,16,93.8,17,20,85.0,13,24,54.2,0,0.0,0.0,0,11,0,0,5,65,65,0,0,0,2,0,0,0,0,0,0,47,0,1,1,1,1,0,0,0,2,0.0,2,1,1,0,1,2,3,0,72,4,30,40,2,1,72,0,0,,0,,43,268,126,2,0,0,0,0,41,0,1,0,0,1,0,0,0,1,1,0,0,0,10,4,2,66.7
13,Rober Correa,es ESP,20.0,RB,28-235,90,0,1,0,0,3,0,1,0,80,1,1,0,0.1,0.1,0.4,4,1,50,71,70.4,4,43,1,0,0,50,71,70.4,858,267,21,25,84.0,24,34,70.6,4,8,50.0,1,0.4,0.4,1,3,2,1,4,71,61,10,1,0,0,5,9,0,0,0,0,50,0,1,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0,80,2,8,46,26,1,80,0,0,,0,,43,145,69,1,3,0,2,2,42,8,1,0,0,3,3,1,5,1,1,0,0,0,8,5,1,83.3
