,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jamie Vardy,eng ENG,9.0,FW,33-296,84,1,1,0,0,4,2,0,0,25,0,0,0,1.1,1.1,0.4,4,3,8,16,50.0,1,14,1,3,3,8,16,50.0,94,15,5,8,62.5,1,3,33.3,0,1,0.0,1,0.4,0.2,2,0,0,0,1,16,15,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,25,1,2,9,15,6,25,3,3,100.0,0,0.0,14,119,42,1,2,1,3,1,19,5,0,0,0,1,1,0,0,0,0,0,0,0,2,1,3,25.0
1,Wes Morgan,jm JAM,5.0,CB,36-286,6,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Harvey Barnes,eng ENG,15.0,AM,22-329,70,1,0,0,0,3,3,0,0,34,1,1,0,0.4,0.4,0.0,1,0,14,19,73.7,2,25,4,2,0,14,19,73.7,136,30,12,15,80.0,2,3,66.7,0,0,,0,0.0,0.0,0,1,1,0,2,19,19,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,34,1,5,16,13,5,34,2,0,0.0,2,100.0,25,136,83,4,2,3,4,2,22,3,0,0,0,0,0,0,0,1,0,0,0,0,7,1,2,33.3
3,Cengiz Ünder,tr TUR,19.0,"AM,FW",23-111,20,0,1,0,0,0,0,0,0,10,1,0,0,0.0,0.0,1.0,2,1,4,7,57.1,1,7,0,0,0,4,7,57.1,44,26,2,4,50.0,1,1,100.0,0,0,,1,1.0,0.5,2,1,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,10,0,1,4,5,1,10,0,0,,0,,7,40,15,0,0,0,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
4,Dennis Praet,be BEL,26.0,AM,26-172,62,0,0,0,0,0,0,0,0,33,2,2,1,0.0,0.0,0.0,0,0,13,20,65.0,0,18,2,1,1,13,20,65.0,161,39,8,11,72.7,4,6,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,20,19,1,0,0,0,2,0,0,0,0,0,13,0,0,2,1,0,0,2,0,2,0.0,2,1,0,1,2,4,1,0,33,1,7,16,12,2,33,1,1,100.0,0,0.0,18,144,56,2,2,1,1,0,14,2,0,0,0,1,0,0,2,2,1,0,0,0,5,0,3,0.0
5,James Maddison,eng ENG,10.0,AM,23-345,28,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,4,2,13,14,92.9,3,12,1,1,1,13,14,92.9,170,84,8,9,88.9,2,2,100.0,1,1,100.0,0,0.0,0.2,1,1,1,0,3,14,13,1,0,1,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,0,4,6,6,0,15,1,1,100.0,0,0.0,12,78,36,1,1,0,1,2,15,2,0,0,0,0,2,0,1,0,0,1,0,0,1,0,1,0.0
6,Nampalys Mendy,sn SEN,24.0,CM,28-132,90,0,0,0,0,0,0,0,0,39,1,0,0,0.0,0.0,0.0,0,0,27,33,81.8,4,23,2,2,1,27,33,81.8,398,100,14,18,77.8,12,13,92.3,0,0,,0,0.0,0.0,0,1,0,0,4,33,33,0,0,0,0,0,0,0,0,0,0,27,0,1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,39,2,12,21,6,0,39,2,1,50.0,1,50.0,23,127,70,2,1,0,0,0,23,0,0,0,0,0,2,0,0,0,1,0,0,0,7,0,1,0.0
7,Youri Tielemans,be BEL,8.0,CM,23-179,90,2,0,1,1,1,1,0,0,36,0,2,2,1.4,0.6,0.0,3,0,27,31,87.1,6,16,1,0,0,27,31,87.1,357,123,17,18,94.4,7,8,87.5,1,2,50.0,0,0.0,0.0,0,4,0,0,6,31,31,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,,0,2,0,2,2,2,0,0,36,1,6,25,5,2,35,0,0,,0,,16,56,29,1,1,0,0,0,21,0,0,0,0,0,1,0,0,2,0,0,0,0,7,1,0,100.0
8,Luke Thomas,eng ENG,33.0,WB,19-145,90,0,0,0,0,1,1,1,0,45,4,1,2,0.0,0.0,0.0,1,0,9,22,40.9,0,16,1,1,1,9,22,40.9,104,21,7,15,46.7,2,4,50.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,22,20,2,0,0,0,1,2,0,0,0,0,9,0,0,4,3,3,0,1,1,3,33.3,2,2,0,2,1,5,8,0,45,6,27,6,12,2,45,1,1,100.0,0,0.0,16,54,15,1,1,0,1,2,17,1,1,0,0,1,1,0,1,1,3,0,0,0,6,1,3,25.0
9,Marc Albrighton,eng ENG,11.0,"WB,AM",30-350,90,0,0,0,0,0,0,0,0,44,4,2,0,0.0,0.0,0.1,2,1,13,23,56.5,1,22,1,4,0,13,23,56.5,238,135,8,9,88.9,3,8,37.5,2,5,40.0,0,0.1,0.3,1,1,1,1,1,23,20,3,1,0,0,6,0,2,1,1,0,13,0,1,4,2,4,0,0,2,4,50.0,2,0,0,0,2,6,4,0,44,2,19,14,11,1,44,4,0,0.0,4,100.0,22,149,38,1,0,0,2,1,16,3,0,0,0,1,2,0,6,2,2,0,0,0,9,0,0,
