,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Fabio Quagliarella,it ITA,27.0,FW,36-226,90,0,0,0,0,3,0,0,0,25,0,1,0,0.1,0.1,0.0,2,0,11,17,64.7,2,13,0,0,0,11,17,64.7,137,30,7,9,77.8,4,4,100.0,0,2,0.0,0,0.0,0.0,0,2,0,0,2,17,16,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,25,0,0,14,11,4,25,0,0,,0,,13,43,8,0,0,0,2,2,20,3,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,0.0
1,Emiliano Rigoni,ar ARG,10.0,"FW,LW",26-222,78,0,0,0,0,1,1,0,0,43,2,1,1,0.5,0.5,0.1,4,0,24,32,75.0,3,20,2,3,2,24,32,75.0,302,67,17,20,85.0,4,5,80.0,1,1,100.0,0,0.1,0.0,3,2,1,0,3,32,28,4,1,0,0,3,0,3,0,1,0,24,0,3,2,1,0,1,1,1,1,100.0,0,1,0,1,1,3,0,0,43,0,8,14,21,2,43,3,2,66.7,1,33.3,20,116,31,2,2,1,4,1,33,5,0,0,0,0,0,0,3,1,1,0,0,0,1,1,1,50.0
2,Fabio Depaoli,it ITA,12.0,"RB,LW",22-143,12,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,4,6,66.7,0,6,0,0,0,4,6,66.7,43,12,3,3,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,8,1,3,4,1,0,8,0,0,,0,,6,22,9,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
3,Gianluca Caprari,it ITA,17.0,AM,26-046,67,0,0,0,0,1,0,1,0,31,0,0,1,0.1,0.1,0.0,3,0,18,25,72.0,2,20,3,1,1,18,25,72.0,218,63,9,10,90.0,7,10,70.0,0,1,0.0,0,0.0,0.1,1,1,0,0,2,25,20,5,0,0,0,2,0,3,1,0,0,18,0,2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,31,1,3,12,17,3,31,1,1,100.0,0,0.0,20,192,121,3,4,2,2,2,21,3,1,0,0,5,0,0,2,0,0,0,0,0,3,0,2,0.0
4,Manolo Gabbiadini,it ITA,23.0,"FW,AM",27-292,23,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.8,2,0,3,6,50.0,1,8,4,1,1,3,6,50.0,75,22,0,1,0.0,2,2,100.0,1,2,50.0,0,0.8,0.6,1,1,0,0,1,6,5,1,0,0,0,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,11,0,0,3,8,3,11,1,1,100.0,0,0.0,8,81,59,4,1,3,1,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
5,Karol Linetty,pl POL,7.0,"CM,DM",24-224,90,0,0,0,0,1,0,0,0,37,2,2,1,0.0,0.0,0.0,1,0,23,26,88.5,2,16,3,0,0,23,26,88.5,286,134,19,19,100.0,3,6,50.0,1,1,100.0,0,0.0,0.0,0,4,1,0,2,26,26,0,0,0,0,0,0,0,0,0,0,23,0,0,2,2,1,1,0,1,2,50.0,1,1,0,1,2,4,1,0,37,1,9,20,8,0,37,0,0,,0,,16,163,122,3,2,0,1,1,21,2,0,0,0,1,1,0,0,2,2,0,0,0,6,0,0,
6,Albin Ekdal,se SWE,6.0,"CM,DM",30-048,90,0,0,0,0,1,0,0,0,64,5,1,0,0.8,0.8,0.0,3,0,47,50,94.0,5,36,3,4,2,47,50,94.0,697,308,26,27,96.3,13,13,100.0,5,5,100.0,0,0.0,0.0,0,3,1,0,5,50,48,2,2,0,0,0,0,0,0,0,0,47,0,1,5,3,1,4,0,1,2,50.0,1,0,0,0,1,6,4,0,64,4,19,39,9,1,64,4,2,50.0,2,50.0,36,245,170,3,2,0,1,1,42,0,0,0,0,0,1,0,0,1,3,0,0,0,9,0,0,
7,Nicola Murru,it ITA,29.0,"WB,LB",24-272,90,0,0,0,0,0,0,0,0,33,0,1,0,0.0,0.0,0.1,2,0,18,26,69.2,1,12,0,3,1,18,26,69.2,296,151,10,10,100.0,8,11,72.7,0,4,0.0,0,0.1,0.1,2,1,0,0,1,26,22,4,0,0,1,2,4,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0,33,4,15,8,10,2,33,3,1,33.3,2,66.7,12,36,22,0,1,0,0,0,17,4,0,0,0,0,0,0,2,1,0,0,0,0,3,1,0,100.0
8,Bartosz Bereszyński,pl POL,24.0,"WB,CB,RB",27-064,90,0,0,0,0,0,0,0,0,59,0,0,6,0.0,0.0,0.0,0,0,41,48,85.4,2,27,1,0,0,41,48,85.4,539,264,26,27,96.3,11,14,78.6,1,3,33.3,0,0.0,0.0,0,2,1,1,2,48,36,12,1,0,0,1,11,0,0,0,0,41,0,1,0,0,0,0,0,0,0,,0,6,1,5,0,0,1,0,59,3,17,32,11,0,59,0,0,,0,,27,150,88,1,0,0,1,1,30,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2,3,40.0
9,Vasco Regini,it ITA,19.0,CB,29-005,65,0,0,0,0,0,0,0,0,22,2,0,1,0.0,0.0,0.7,0,0,11,16,68.8,1,10,1,0,0,11,16,68.8,164,64,7,7,100.0,4,6,66.7,0,2,0.0,0,0.7,0.0,1,3,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,11,0,0,2,2,2,0,0,0,0,,0,1,1,0,0,2,2,0,22,5,12,9,1,1,22,0,0,,0,,10,78,65,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,
10,Mehdi Léris,dz ALG,26.0,"CM,RW,CB",21-114,25,0,0,0,0,1,0,0,0,18,1,0,2,0.0,0.0,0.0,2,0,7,12,58.3,0,10,2,1,1,7,12,58.3,111,38,4,5,80.0,3,3,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,0,0,0,7,0,1,1,1,0,1,0,1,2,50.0,1,2,0,2,0,1,1,0,18,2,7,7,5,1,18,1,1,100.0,0,0.0,10,93,60,2,2,0,1,0,12,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,
11,Jeison Murillo,co COL,21.0,CB,27-110,90,0,0,0,0,0,0,0,0,42,1,1,2,0.0,0.0,0.0,0,0,27,33,81.8,0,22,0,0,0,27,33,81.8,643,270,5,5,100.0,16,18,88.9,6,9,66.7,0,0.0,0.0,0,3,0,0,0,33,30,3,3,0,0,0,0,0,0,0,0,27,0,0,1,0,1,0,0,0,1,0.0,1,2,1,1,1,2,4,0,42,12,23,18,1,1,42,0,0,,0,,22,103,38,0,0,0,0,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,2,0.0
