,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Willian José,br BRA,12.0,FW,26-156,90,0,0,0,0,2,0,1,0,43,0,0,0,0.1,0.1,0.4,5,0,22,35,62.9,1,32,0,1,0,22,35,62.9,263,21,12,16,75.0,7,11,63.6,0,1,0.0,0,0.4,0.0,4,0,1,0,1,35,32,2,0,1,0,0,0,0,0,0,0,22,1,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,43,1,2,22,19,4,43,1,0,0.0,1,100.0,32,127,26,0,0,0,3,6,35,6,1,0,0,3,0,1,0,0,0,0,0,0,3,1,2,33.3
1,Mikel Oyarzabal,es ESP,18.0,LW,21-007,90,1,0,0,0,2,1,0,0,43,0,1,0,0.4,0.4,0.0,2,0,23,33,69.7,3,30,5,3,1,23,33,69.7,281,67,12,14,85.7,9,13,69.2,0,0,,0,0.0,0.0,0,1,1,0,3,33,33,0,0,0,0,1,0,0,0,0,0,23,0,3,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,0,0,43,3,8,20,16,3,43,3,1,33.3,2,66.7,30,226,87,5,4,2,0,5,33,4,0,0,0,1,0,1,1,1,0,0,0,0,6,2,2,50.0
2,Adnan Januzaj,be BEL,8.0,RW,23-082,89,0,1,0,0,3,1,0,0,41,0,0,2,0.1,0.1,0.5,8,1,23,28,82.1,4,34,8,3,1,23,28,82.1,389,101,11,11,100.0,6,9,66.7,3,3,100.0,1,0.5,0.3,3,2,0,0,4,28,27,1,1,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,41,0,3,20,18,6,41,3,1,33.3,2,66.7,34,248,165,8,3,5,2,1,32,5,0,0,0,2,4,0,0,0,0,0,0,0,7,0,0,
3,Igor Zubeldia,es ESP,5.0,RW,21-029,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
4,Sergio Canales,es ESP,16.0,AM,27-071,78,0,0,0,0,3,0,0,0,49,0,0,1,0.1,0.1,0.3,9,0,33,44,75.0,4,33,5,1,0,33,44,75.0,596,265,16,17,94.1,10,14,71.4,7,8,87.5,0,0.3,0.5,5,2,1,0,4,44,35,9,6,1,1,7,0,3,2,1,0,33,0,3,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,49,1,2,24,23,0,49,1,0,0.0,1,100.0,33,197,130,5,5,0,1,3,36,6,0,0,0,0,1,0,7,0,0,0,0,0,3,0,1,0.0
5,Rubén Pardo,es ESP,14.0,AM,25-188,6,0,0,0,0,0,0,0,1,3,0,1,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,2,1,1,1,100.0,4,3,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,3,0,0,3,0,0,3,2,1,50.0,1,50.0,1,18,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,
6,David Zurutuza,es ESP,17.0,DM,31-283,90,0,0,0,0,1,0,0,0,54,4,2,3,0.1,0.1,0.0,1,0,37,42,88.1,0,28,2,1,1,37,42,88.1,524,78,23,27,85.2,12,13,92.3,1,1,100.0,0,0.0,0.0,0,6,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,37,0,0,4,3,2,2,0,1,1,100.0,0,3,0,3,2,6,1,0,54,2,11,38,6,1,54,1,1,100.0,0,0.0,28,113,48,2,2,0,1,3,33,0,0,0,0,1,6,0,0,2,3,0,0,0,5,0,3,0.0
7,Asier Illarramendi,es ESP,4.0,DM,28-051,90,0,0,0,0,0,0,1,0,58,1,3,1,0.0,0.0,0.1,2,1,44,46,95.7,3,37,0,1,0,44,46,95.7,734,138,23,24,95.8,15,15,100.0,5,5,100.0,0,0.1,0.0,1,3,0,0,3,46,45,1,1,0,0,0,0,0,0,0,0,44,0,0,1,1,0,1,0,0,2,0.0,2,1,0,1,3,4,3,0,58,2,17,38,5,0,58,1,0,0.0,1,100.0,37,171,71,0,2,0,1,0,38,0,1,0,0,1,3,0,0,3,1,0,0,0,8,0,1,0.0
8,Alberto de la Bella,es ESP,24.0,LB,32-147,90,0,0,0,0,0,0,0,0,69,1,1,2,0.0,0.0,0.0,0,0,44,60,73.3,3,37,1,2,0,44,60,73.3,744,276,24,28,85.7,15,22,68.2,4,8,50.0,0,0.0,0.0,0,1,1,0,3,60,42,18,0,0,1,1,18,0,0,0,0,44,0,2,1,0,1,0,0,1,2,50.0,1,2,0,2,1,2,3,0,69,3,30,30,10,0,69,2,0,0.0,2,100.0,37,112,50,1,0,0,0,0,36,1,0,0,0,1,2,0,1,1,0,0,0,0,6,0,2,0.0
9,Raúl Navas,es ESP,22.0,CB,29-352,90,0,0,0,0,1,0,0,0,66,2,0,1,0.3,0.3,0.0,1,0,47,59,79.7,2,43,0,1,1,47,59,79.7,1014,404,16,18,88.9,24,27,88.9,7,12,58.3,0,0.0,0.0,0,1,0,0,2,59,54,4,4,0,2,0,0,0,0,0,0,47,1,0,2,1,2,0,0,2,3,66.7,1,1,1,0,0,2,4,0,66,10,40,26,2,2,66,1,1,100.0,0,0.0,43,178,61,0,0,0,0,1,38,0,0,0,0,2,0,0,0,0,1,0,0,0,9,2,0,100.0
