,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Cristiano Ronaldo,pt POR,7.0,FW,34-005,90,1,1,0,0,4,2,0,0,56,0,0,0,0.4,0.4,0.1,4,2,36,44,81.8,5,33,6,4,2,36,44,81.8,463,107,24,30,80.0,9,10,90.0,1,1,100.0,1,0.1,0.3,1,3,4,2,5,44,43,1,0,0,0,3,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,56,5,6,23,27,3,56,4,2,50.0,2,50.0,33,165,87,6,2,2,1,0,48,13,0,0,0,1,3,1,3,0,0,0,0,0,2,3,1,75.0
1,Mario Mandžukić,hr CRO,17.0,FW,32-265,90,0,0,0,0,1,0,0,0,46,1,3,2,0.2,0.2,0.1,3,0,22,34,64.7,4,20,1,0,0,22,34,64.7,285,77,11,15,73.3,7,10,70.0,1,2,50.0,0,0.1,0.5,2,2,0,0,4,34,34,0,0,0,0,1,0,0,0,0,0,22,0,2,1,1,0,1,0,0,0,,0,2,1,1,3,4,1,0,46,3,6,25,15,6,46,0,0,,0,,20,60,45,1,0,0,1,0,30,6,0,0,0,0,2,1,1,3,1,0,0,0,4,3,2,60.0
2,Blaise Matuidi,fr FRA,14.0,LM,31-307,84,0,0,0,0,1,0,0,0,40,1,1,2,0.0,0.0,0.0,3,0,25,31,80.6,2,27,0,2,2,25,31,80.6,406,143,13,15,86.7,10,12,83.3,2,2,100.0,0,0.0,0.0,0,3,0,0,2,31,31,0,0,0,0,0,0,0,0,0,0,25,0,0,1,1,0,1,0,1,2,50.0,1,2,0,2,1,2,1,0,40,0,8,28,5,2,40,2,2,100.0,0,0.0,27,84,31,0,0,0,2,0,26,3,0,0,0,0,2,0,0,1,1,0,0,0,9,1,1,50.0
3,Emre Can,de GER,23.0,LM,25-029,6,1,0,0,0,1,1,0,0,5,1,0,0,0.1,0.1,0.0,0,0,1,2,50.0,0,4,1,0,0,1,2,50.0,7,6,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,5,0,1,3,1,1,5,0,0,,0,,4,17,11,1,1,0,0,0,4,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0.0
4,Miralem Pjanić,ba BIH,5.0,CM,28-314,90,0,1,0,0,0,0,1,0,92,0,2,2,0.0,0.0,0.3,6,1,76,86,88.4,7,60,0,2,1,76,86,88.4,1356,341,31,33,93.9,34,37,91.9,8,12,66.7,1,0.3,0.4,3,1,0,0,7,86,74,12,9,0,1,5,0,2,1,1,0,76,0,0,0,0,0,0,0,0,4,0.0,4,2,0,2,2,2,1,0,92,2,15,63,14,1,92,2,1,50.0,1,50.0,60,259,80,0,3,0,0,0,66,0,1,0,0,1,0,0,5,2,0,0,0,0,4,0,1,0.0
5,Sami Khedira,de GER,6.0,CM,31-312,65,1,0,0,0,3,1,0,0,30,0,0,0,0.8,0.8,0.0,1,0,17,24,70.8,1,19,3,0,0,17,24,70.8,280,43,9,10,90.0,5,5,100.0,2,5,40.0,0,0.0,0.0,1,0,1,0,1,24,23,1,1,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30,1,4,15,13,2,30,0,0,,0,,19,106,64,3,3,0,0,0,21,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,
6,Rodrigo Bentancur,uy URU,30.0,"CM,RM",21-230,25,0,0,0,0,0,0,0,0,29,2,0,0,0.0,0.0,0.0,1,0,23,24,95.8,3,20,0,1,0,23,24,95.8,277,96,16,16,100.0,1,2,50.0,2,2,100.0,0,0.0,0.0,1,2,1,0,3,24,24,0,0,0,0,0,0,0,0,0,0,23,0,0,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,1,0,29,1,6,20,3,0,29,1,0,0.0,1,100.0,20,72,10,0,1,0,0,1,21,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,
7,Federico Bernardeschi,it ITA,33.0,RM,24-359,82,0,0,0,0,1,1,0,0,49,4,0,0,0.0,0.0,0.4,1,0,30,40,75.0,3,35,2,0,0,30,40,75.0,491,68,17,18,94.4,10,12,83.3,2,4,50.0,0,0.4,0.3,1,2,2,1,3,40,37,2,1,1,1,4,0,1,0,0,0,30,1,3,4,2,1,2,1,3,5,60.0,2,0,0,0,0,4,0,0,49,0,6,19,24,4,49,0,0,,0,,35,179,73,2,3,0,0,1,36,9,0,0,0,0,1,0,4,0,2,0,0,0,3,0,1,0.0
8,Paulo Dybala,ar ARG,10.0,AM,25-087,8,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,1,13,14,92.9,1,8,1,0,0,13,14,92.9,182,45,6,6,100.0,6,6,100.0,0,1,0.0,0,0.0,0.0,0,0,1,0,1,14,13,1,0,0,0,1,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,0,1,9,4,0,14,0,0,,0,,8,60,34,1,1,0,0,0,12,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,
9,Alex Sandro,br BRA,12.0,LB,28-015,90,0,0,0,0,0,0,1,0,76,5,1,2,0.0,0.0,0.0,2,1,50,58,86.2,7,42,2,5,3,50,58,86.2,804,291,30,33,90.9,14,14,100.0,6,7,85.7,0,0.0,0.0,0,3,2,1,7,58,47,9,4,0,0,1,5,0,0,0,0,50,2,2,5,2,2,3,0,3,4,75.0,1,2,0,2,1,6,3,0,76,5,18,44,15,0,76,5,3,60.0,2,40.0,42,180,63,2,6,0,2,0,45,4,1,0,0,2,4,0,1,1,2,0,0,0,7,4,1,80.0
