,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ángel Rodríguez,es ESP,9.0,FW,33-160,90,0,0,0,0,1,1,0,0,28,1,0,0,0.1,0.1,0.0,2,0,15,22,68.2,1,16,0,0,0,15,22,68.2,221,11,8,9,88.9,2,4,50.0,3,4,75.0,0,0.0,0.0,1,0,0,0,1,22,21,1,0,0,1,0,0,0,0,0,0,15,0,3,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,28,0,0,18,11,2,28,0,0,,0,,16,77,11,0,1,0,3,1,22,8,0,0,0,1,4,2,0,0,1,0,0,0,2,1,4,20.0
1,Cucho,co COL,23.0,FW,21-166,60,0,0,0,0,0,0,1,0,21,1,0,0,0.0,0.0,0.0,1,0,9,13,69.2,1,14,1,3,1,9,13,69.2,176,59,3,5,60.0,2,2,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1,13,13,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,21,0,1,13,7,1,21,3,1,33.3,2,66.7,14,108,12,1,1,0,3,2,14,2,1,0,0,1,0,0,0,0,0,0,0,0,4,2,2,50.0
2,David Timor,es ESP,24.0,CM,30-352,30,0,0,0,0,1,0,0,0,32,2,1,0,0.0,0.0,0.0,0,0,19,29,65.5,1,12,0,0,0,19,29,65.5,390,96,9,15,60.0,5,6,83.3,3,5,60.0,0,0.0,0.0,0,0,0,0,1,29,26,3,1,0,2,1,1,1,0,1,0,19,0,0,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,0,0,32,0,2,23,7,0,32,0,0,,0,,12,46,13,0,0,0,0,0,18,0,0,0,0,0,1,0,1,1,1,0,0,0,1,4,2,66.7
3,Marc Cucurella,es ESP,15.0,"CM,LM",22-073,90,0,0,0,0,0,0,0,0,44,3,0,2,0.0,0.0,0.1,2,0,18,28,64.3,0,21,1,5,2,18,28,64.3,205,74,13,16,81.3,3,6,50.0,0,0,,0,0.1,0.1,1,0,0,0,0,28,23,4,1,0,0,2,3,0,0,0,0,18,1,1,3,2,0,3,0,1,2,50.0,1,2,0,2,0,3,3,0,44,0,6,23,15,1,44,5,2,40.0,3,60.0,21,103,24,1,1,1,3,0,23,2,0,0,0,0,2,0,2,0,2,0,0,0,5,1,5,16.7
4,Nemanja Maksimović,rs SRB,20.0,CM,25-251,60,0,0,0,0,0,0,0,0,21,2,0,2,0.0,0.0,0.0,1,0,10,16,62.5,1,6,0,0,0,10,16,62.5,168,29,2,3,66.7,5,9,55.6,1,2,50.0,0,0.0,0.0,0,0,0,0,1,16,12,4,3,0,0,1,0,0,0,0,0,10,0,0,2,1,0,2,0,1,1,100.0,0,2,0,2,0,2,1,0,21,1,4,15,2,0,21,0,0,,0,,6,57,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,100.0
5,Jaime Mata,es ESP,7.0,FW,31-345,30,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,9,15,60.0,1,6,0,0,0,9,15,60.0,111,46,6,9,66.7,3,4,75.0,0,1,0.0,0,0.0,0.0,0,0,1,0,1,15,12,3,0,0,0,2,2,0,0,0,0,9,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16,0,0,9,7,0,16,0,0,,0,,6,7,0,0,0,0,1,0,11,3,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,25.0
6,Mauro Arambarri,uy URU,18.0,CM,25-003,90,0,0,0,0,1,0,0,0,49,2,2,5,0.0,0.0,0.0,2,0,18,30,60.0,4,19,0,2,0,18,30,60.0,429,138,5,7,71.4,8,14,57.1,5,7,71.4,0,0.0,0.0,0,2,1,0,4,30,25,4,0,0,2,3,1,3,1,0,0,18,1,1,2,1,0,2,0,0,5,0.0,5,5,2,3,2,4,1,0,49,4,6,35,8,0,49,2,0,0.0,2,100.0,19,80,33,0,0,0,1,0,26,0,0,0,0,0,5,0,3,2,1,0,0,0,2,1,1,50.0
7,Allan Nyom,cm CMR,12.0,"CB,RM",32-146,90,0,0,0,0,0,0,0,0,58,4,0,3,0.0,0.0,0.1,1,0,29,43,67.4,2,24,2,0,0,29,43,67.4,616,206,6,7,85.7,19,26,73.1,4,8,50.0,0,0.1,0.1,1,1,1,1,2,43,36,7,1,0,0,3,6,0,0,0,0,29,0,2,4,3,4,0,0,1,1,100.0,0,3,1,2,0,4,5,0,58,6,24,24,11,0,58,0,0,,0,,24,84,26,2,1,0,1,0,21,0,0,0,0,0,1,0,3,0,3,0,0,0,6,1,1,50.0
8,Mathías Olivera,uy URU,17.0,"LB,WB",22-338,79,0,0,0,0,0,0,0,0,32,1,3,2,0.0,0.0,0.0,0,0,15,23,65.2,2,18,3,2,1,15,23,65.2,188,53,6,7,85.7,6,8,75.0,0,2,0.0,0,0.0,0.0,0,1,0,0,2,23,20,3,0,0,0,1,3,0,0,0,0,15,0,2,1,1,0,1,0,0,0,,0,2,0,2,3,4,0,0,32,1,6,15,11,2,32,2,1,50.0,1,50.0,18,104,57,3,1,0,1,0,16,4,0,0,0,1,2,0,1,3,1,0,1,0,7,2,2,50.0
9,Enes Ünal,tr TUR,10.0,WB,23-146,11,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,3,0,2,1,5,7,71.4,52,7,5,6,83.3,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,7,5,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,7,2,1,9,2,1,50.0,1,50.0,3,13,3,0,0,0,0,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
