,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Emil Forsberg,se SWE,10.0,FW,28-346,71,0,0,0,0,1,0,0,0,24,0,0,0,0.1,0.1,0.0,2,1,16,20,80.0,0,10,0,1,0,16,20,80.0,193,7,10,10,100.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,20,18,2,0,0,0,1,0,1,1,0,0,16,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,0,0,13,11,2,24,1,0,0.0,1,100.0,10,31,11,0,0,0,1,2,20,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
1,Alexander Sørloth,no NOR,19.0,LW,24-303,19,0,0,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,1,0,3,5,60.0,0,4,0,0,0,3,5,60.0,26,0,3,4,75.0,0,0,,0,0,,0,0.0,0.0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,3,2,0,5,0,0,,0,,4,12,0,0,0,0,0,0,4,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0.0
2,Angeliño,es ESP,3.0,LW,23-273,82,1,0,0,0,2,2,0,0,59,3,2,0,0.7,0.7,1.0,4,0,42,50,84.0,1,35,0,0,0,42,50,84.0,652,140,26,28,92.9,11,15,73.3,4,4,100.0,0,1.0,0.7,4,3,0,0,1,50,46,4,3,0,0,5,0,1,0,0,0,42,0,2,3,1,0,3,0,1,1,100.0,0,0,0,0,2,5,0,0,59,0,1,38,21,5,59,0,0,,0,,35,136,51,0,2,0,1,0,46,13,0,0,0,0,0,1,5,2,1,0,0,0,5,0,0,
3,Joscha Wosz,de GER,47.0,LB,18-075,8,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,2,2,100.0,48,2,1,1,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,4,0,0,4,0,0,4,0,0,,0,,2,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
4,Christopher Nkunku,fr FRA,18.0,RW,22-324,90,0,1,0,0,2,2,0,0,61,2,1,1,0.2,0.2,0.8,6,1,43,56,76.8,5,31,5,1,1,43,56,76.8,532,197,26,28,92.9,9,11,81.8,2,8,25.0,1,0.8,0.6,4,4,3,1,5,56,48,8,2,0,0,10,0,6,2,4,0,43,0,1,2,1,0,1,1,1,1,100.0,0,1,0,1,1,3,0,0,61,0,1,33,27,2,61,1,1,100.0,0,0.0,31,169,113,5,4,1,0,1,45,5,0,0,0,2,2,1,10,1,1,0,0,0,2,3,0,100.0
5,Dani Olmo,es ESP,25.0,AM,22-149,82,0,0,0,0,5,1,0,0,59,0,1,0,0.3,0.3,0.4,9,2,31,43,72.1,7,31,3,5,5,31,43,72.1,398,141,18,21,85.7,5,9,55.6,3,4,75.0,0,0.4,0.1,1,5,2,0,7,43,42,0,0,1,0,0,0,0,0,0,0,31,1,2,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,59,0,1,23,35,5,59,5,5,100.0,0,0.0,31,111,68,3,4,2,6,1,46,9,0,0,0,0,1,0,0,1,0,0,0,0,5,2,0,100.0
6,Lazar Samardzic,de GER,20.0,FW,18-222,8,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,1,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,1,0,0.0,1,100.0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
7,Amadou Haidara,ml MLI,8.0,DM,22-246,90,0,0,0,0,3,0,0,0,57,1,2,1,0.5,0.5,0.0,4,0,38,44,86.4,4,39,1,4,4,38,44,86.4,546,109,21,24,87.5,12,13,92.3,3,3,100.0,0,0.0,0.1,0,6,2,0,4,44,44,0,0,0,0,0,0,0,0,0,0,38,0,1,1,1,0,1,0,0,2,0.0,2,1,0,1,2,3,0,0,57,0,2,34,22,2,57,4,4,100.0,0,0.0,39,169,83,1,1,0,1,3,42,6,0,0,0,3,1,1,0,2,1,0,0,0,7,2,1,66.7
8,Kevin Kampl,si SVN,44.0,DM,29-360,75,0,0,0,0,1,0,0,0,74,1,2,1,0.0,0.0,0.0,1,0,61,66,92.4,3,50,0,0,0,61,66,92.4,875,179,35,36,97.2,18,19,94.7,3,4,75.0,0,0.0,0.1,0,7,1,0,3,66,65,0,0,0,1,0,0,0,0,0,0,61,1,1,1,0,0,1,0,1,1,100.0,0,1,1,0,2,3,0,0,74,1,4,64,7,0,74,0,0,,0,,50,193,72,0,1,0,0,2,59,0,0,0,0,2,0,0,0,2,0,0,0,0,6,0,1,0.0
9,Benjamin Henrichs,de GER,39.0,RW,23-223,15,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,10,10,100.0,2,7,0,0,0,10,10,100.0,102,36,7,7,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,2,10,9,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,12,0,0,10,2,0,12,0,0,,0,,7,17,6,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
