,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Sebastian Andersson,se SWE,10.0,FW,28-194,90,0,0,0,0,1,0,0,0,35,1,0,0,0.0,0.0,0.1,1,0,18,28,64.3,2,19,0,3,2,18,28,64.3,147,29,14,21,66.7,1,1,100.0,0,0,,0,0.1,0.0,1,1,0,0,2,28,28,0,0,0,0,0,0,0,0,0,0,18,0,2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,35,0,4,13,19,3,35,3,2,66.7,1,33.3,19,74,6,0,0,0,2,1,24,6,0,0,0,1,1,2,0,0,1,0,0,0,4,8,8,50.0
1,Anthony Ujah,ng NGA,11.0,FW,29-103,71,0,0,0,0,1,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,11,18,61.1,3,11,1,1,0,11,18,61.1,99,49,8,12,66.7,1,3,33.3,0,0,,0,0.0,0.0,0,1,0,0,3,18,18,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,0,1,9,11,1,21,1,0,0.0,1,100.0,11,42,25,1,0,1,1,0,20,10,0,0,0,0,1,0,1,0,0,0,0,0,3,6,8,42.9
2,Marius Bülter,de GER,15.0,FW,26-302,19,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,2,0,4,7,57.1,0,6,1,1,1,4,7,57.1,58,23,3,3,100.0,1,3,33.3,0,0,,0,0.0,0.0,1,0,0,0,0,7,7,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,9,0,4,3,3,0,9,1,1,100.0,0,0.0,6,37,29,1,1,0,0,0,7,1,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,
3,Marcus Ingvartsen,dk DEN,32.0,AM,24-021,85,1,0,0,0,2,1,0,0,34,1,1,1,0.1,0.1,0.0,3,0,14,23,60.9,0,21,2,2,0,14,23,60.9,143,29,11,14,78.6,2,3,66.7,0,1,0.0,0,0.0,0.1,0,2,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,14,0,2,1,1,0,0,1,1,3,33.3,2,1,0,1,1,2,1,0,34,0,2,14,19,3,34,2,0,0.0,2,100.0,21,142,33,2,2,1,1,0,27,2,0,0,0,2,0,0,0,1,1,0,0,0,3,1,3,25.0
4,Julian Ryerson,no NOR,6.0,AM,22-069,5,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,1,1,100.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,2,0,0,1,1,0,2,0,0,,0,,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
5,Robert Andrich,de GER,30.0,CM,25-125,78,0,1,0,0,3,0,1,0,41,2,0,1,0.2,0.2,0.1,3,1,16,31,51.6,3,19,0,0,0,16,31,51.6,174,70,10,14,71.4,3,8,37.5,0,5,0.0,1,0.1,0.2,2,2,0,0,3,31,31,0,0,0,0,1,0,0,0,0,0,16,0,0,2,2,1,1,0,0,1,0.0,1,1,0,1,0,2,0,0,41,1,11,21,9,3,41,0,0,,0,,19,47,18,0,0,0,2,0,20,1,1,0,0,4,1,0,1,0,2,0,0,0,6,1,0,100.0
6,Felix Kroos,de GER,23.0,CM,28-319,12,0,0,0,0,0,0,0,0,9,4,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,3,3,100.0,58,23,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,1,0,1,1,100.0,0,0,0,0,0,4,0,0,9,1,4,4,1,0,9,0,0,,0,,2,4,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,
7,Christian Gentner,de GER,34.0,CM,34-164,90,0,0,0,0,1,0,1,0,56,2,3,6,0.0,0.0,0.1,2,0,28,42,66.7,3,20,0,0,0,28,42,66.7,360,82,14,18,77.8,9,14,64.3,1,2,50.0,0,0.1,0.0,2,1,0,0,3,42,37,3,2,0,0,1,0,0,0,0,0,28,2,0,2,2,2,0,0,2,3,66.7,1,6,1,5,3,5,0,0,56,2,11,35,10,1,56,0,0,,0,,20,77,32,0,0,0,1,0,23,1,1,0,0,1,1,0,1,3,2,0,0,0,10,3,1,75.0
8,Christopher Lenz,de GER,25.0,WB,25-125,90,0,0,0,0,2,1,0,0,36,0,1,3,0.1,0.1,0.0,1,0,17,23,73.9,1,13,1,1,0,17,23,73.9,261,44,8,9,88.9,8,10,80.0,1,3,33.3,0,0.0,0.0,1,0,0,0,1,23,13,10,0,0,0,1,10,0,0,0,0,17,0,1,0,0,0,0,0,0,0,,0,3,0,3,1,1,2,0,36,3,13,13,10,0,36,1,0,0.0,1,100.0,13,40,13,1,1,0,2,1,13,1,0,0,0,1,1,0,1,1,0,0,0,0,1,2,2,50.0
9,Christopher Trimmel,at AUT,28.0,WB,32-335,90,0,0,0,0,0,0,0,0,68,0,0,2,0.0,0.0,0.0,0,0,38,56,67.9,4,19,2,1,0,38,56,67.9,600,269,22,25,88.0,11,17,64.7,4,9,44.4,0,0.0,0.0,0,2,0,0,4,56,36,20,1,0,1,6,15,4,1,3,0,38,0,3,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,5,0,68,7,15,27,28,0,68,1,0,0.0,1,100.0,19,115,60,2,2,0,2,1,24,3,0,0,0,1,0,0,6,0,0,0,0,0,8,3,0,100.0
10,Neven Subotić,rs SRB,3.0,CB,31-046,90,1,0,0,0,1,1,1,0,47,2,1,1,0.2,0.2,0.1,1,1,21,37,56.8,4,21,1,2,2,21,37,56.8,477,195,7,13,53.8,9,13,69.2,5,11,45.5,0,0.1,0.0,1,4,0,0,4,37,37,0,0,0,1,1,0,0,0,0,0,21,0,0,2,2,2,0,0,2,2,100.0,0,1,0,1,1,3,3,0,47,2,20,23,5,2,47,2,2,100.0,0,0.0,21,88,30,1,2,0,1,0,20,0,1,0,0,1,1,0,1,1,2,0,0,0,8,5,0,100.0
11,Keven Schlotterbeck,de GER,31.0,CB,22-272,90,0,0,0,0,0,0,1,0,59,2,3,3,0.0,0.0,0.0,0,0,29,42,69.0,2,28,0,0,0,29,42,69.0,628,180,8,12,66.7,15,17,88.2,6,13,46.2,0,0.0,0.0,0,2,0,0,2,42,41,1,1,0,0,0,0,0,0,0,0,29,0,0,2,1,2,0,0,1,2,50.0,1,3,1,2,3,5,6,0,59,10,35,24,0,0,59,0,0,,0,,28,145,59,0,0,0,0,0,25,0,1,0,0,2,2,0,0,3,1,0,0,0,6,3,2,60.0
12,Marvin Friedrich,de GER,5.0,CB,24-043,90,0,0,0,0,1,0,0,0,65,0,2,4,0.1,0.1,0.0,2,0,42,53,79.2,4,44,0,1,1,42,53,79.2,912,391,13,14,92.9,21,23,91.3,7,14,50.0,0,0.0,0.0,0,4,0,0,4,53,53,0,0,0,0,1,0,0,0,0,0,42,0,0,0,0,0,0,0,0,1,0.0,1,4,2,2,2,2,2,0,65,3,32,30,4,1,65,1,1,100.0,0,0.0,44,203,125,0,0,0,0,2,41,0,0,0,0,1,0,0,1,2,0,0,0,0,7,3,2,60.0
