,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Gabriel Jesus,br BRA,33.0,FW,21-256,90,2,0,0,0,2,2,0,0,45,1,0,0,0.6,0.6,0.1,5,1,29,40,72.5,3,37,4,1,1,29,40,72.5,344,69,17,24,70.8,9,9,100.0,1,1,100.0,0,0.1,0.3,2,3,1,0,3,40,39,1,0,1,0,0,0,0,0,0,0,29,0,2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,45,0,2,22,21,6,45,1,1,100.0,0,0.0,37,208,124,4,3,2,3,3,40,13,0,0,0,0,2,2,0,0,1,0,0,0,2,2,1,66.7
1,Leroy Sané,de GER,19.0,LW,22-338,65,0,2,0,0,1,0,0,0,33,0,0,0,0.0,0.0,0.6,3,2,21,29,72.4,2,28,3,1,1,21,29,72.4,184,43,12,15,80.0,3,4,75.0,0,3,0.0,2,0.6,0.3,3,1,2,0,2,29,27,2,0,1,1,3,0,2,0,2,0,21,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,33,0,2,6,25,5,33,1,1,100.0,0,0.0,28,139,65,3,0,3,2,0,29,7,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,
2,Raheem Sterling,eng ENG,7.0,LW,24-007,25,1,0,0,0,1,1,0,0,12,0,0,0,0.6,0.6,0.0,0,0,8,9,88.9,1,12,2,0,0,8,9,88.9,83,33,6,6,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,12,0,1,6,5,2,12,0,0,,0,,12,49,35,2,2,0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,Riyad Mahrez,dz ALG,26.0,RW,27-297,74,0,0,0,0,2,1,0,0,45,1,0,1,0.1,0.1,0.0,2,0,25,35,71.4,1,33,4,1,0,25,35,71.4,438,45,9,9,100.0,12,16,75.0,2,4,50.0,0,0.0,0.0,0,0,0,0,1,35,30,3,0,0,0,4,1,2,2,0,0,25,2,1,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0,45,0,0,15,32,2,45,1,0,0.0,1,100.0,33,149,56,4,3,0,2,1,33,6,0,0,0,1,1,0,4,0,1,0,0,0,5,1,0,100.0
4,Kevin De Bruyne,be BEL,17.0,RM,27-170,16,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,19,25,76.0,0,23,1,0,0,19,25,76.0,243,44,11,12,91.7,7,8,87.5,0,2,0.0,0,0.0,0.0,0,1,0,0,0,25,25,0,0,2,0,2,0,0,0,0,0,19,0,2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,25,0,2,15,8,1,25,0,0,,0,,23,68,46,1,1,1,0,0,24,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,
5,İlkay Gündoğan,de GER,8.0,LM,28-052,90,0,0,0,0,2,0,0,0,85,0,1,0,0.1,0.1,0.2,7,1,65,76,85.5,8,57,3,1,1,65,76,85.5,860,254,37,37,100.0,12,17,70.6,6,11,54.5,0,0.2,0.2,3,6,2,1,8,76,72,4,2,3,0,4,0,2,0,2,0,65,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,85,2,12,47,28,2,85,1,1,100.0,0,0.0,57,293,175,3,4,0,1,0,59,8,0,0,0,1,1,0,4,1,0,0,0,0,11,0,1,0.0
6,Fernandinho,br BRA,25.0,CM,33-225,90,0,1,0,0,1,0,0,0,103,3,2,0,0.0,0.0,0.6,3,1,82,95,86.3,15,83,1,0,0,82,95,86.3,1394,467,37,43,86.0,36,39,92.3,7,8,87.5,1,0.6,0.6,1,14,2,0,15,95,94,1,1,0,0,0,0,0,0,0,0,82,0,2,3,3,0,3,0,0,4,0.0,4,0,0,0,2,5,2,0,103,5,19,75,10,1,103,0,0,,0,,83,378,187,1,3,0,0,0,86,3,0,0,0,2,1,0,0,2,3,0,0,0,9,1,1,50.0
7,Bernardo Silva,pt POR,20.0,"RM,RW",24-127,90,0,0,0,0,0,0,0,0,60,1,1,1,0.0,0.0,0.0,0,0,44,53,83.0,3,47,1,1,0,44,53,83.0,569,80,28,29,96.6,9,12,75.0,2,3,66.7,0,0.0,0.0,0,1,0,0,3,53,47,5,2,0,1,0,2,0,0,0,0,44,1,2,1,1,0,0,1,0,2,0.0,2,1,0,1,1,2,1,0,60,0,5,26,30,1,60,1,0,0.0,1,100.0,47,199,78,1,4,0,2,2,45,6,0,0,0,2,1,1,0,1,1,0,0,0,5,0,1,0.0
8,Fabian Delph,eng ENG,18.0,LB,29-024,90,0,0,0,0,2,1,1,0,105,4,0,0,0.0,0.0,0.0,1,1,87,95,91.6,6,68,1,0,0,87,95,91.6,1224,285,54,55,98.2,23,27,85.2,5,5,100.0,0,0.0,0.0,0,6,0,0,6,95,78,17,3,0,1,1,14,0,0,0,0,87,0,2,4,3,1,3,0,0,1,0.0,1,0,0,0,0,4,4,0,105,4,24,64,17,1,105,0,0,,0,,68,266,119,1,3,1,0,0,71,6,1,0,0,0,1,0,1,0,3,0,0,0,7,0,2,0.0
9,Aymeric Laporte,es ESP,14.0,CB,24-202,90,0,0,0,0,2,0,0,0,97,2,0,1,0.2,0.2,0.1,2,0,79,90,87.8,12,79,2,0,0,79,90,87.8,1558,567,35,36,97.2,28,32,87.5,15,20,75.0,0,0.1,0.0,2,9,0,0,12,90,89,1,0,0,2,0,1,0,0,0,0,79,0,1,2,1,2,0,0,1,1,100.0,0,1,1,0,0,2,2,0,97,6,32,62,3,2,97,0,0,,0,,79,564,447,2,1,0,0,0,81,0,0,0,0,0,1,0,0,0,1,0,0,0,7,5,0,100.0
