,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Loren Morón,es ESP,16.0,FW,26-053,90,0,0,0,0,1,0,0,0,21,1,0,1,0.0,0.0,0.7,1,0,9,10,90.0,2,13,0,1,0,9,10,90.0,90,39,3,4,75.0,3,3,100.0,0,0,,0,0.7,0.4,1,1,1,0,2,10,9,1,0,0,0,1,0,0,0,0,0,9,0,0,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,21,0,0,10,11,2,21,1,0,0.0,1,100.0,13,59,8,0,0,0,3,1,12,3,0,0,0,0,1,1,1,0,1,0,0,0,5,1,0,100.0
1,Joaquín,es ESP,17.0,LW,38-215,77,1,0,0,0,1,1,0,0,53,0,0,0,0.1,0.1,0.5,8,1,33,50,66.0,6,32,4,4,3,33,50,66.0,482,128,24,30,80.0,5,9,55.6,4,9,44.4,0,0.5,0.2,5,2,3,1,6,50,44,6,1,1,0,6,1,4,3,0,0,33,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,53,3,7,14,32,5,53,4,3,75.0,1,25.0,32,200,114,4,1,2,0,0,35,6,0,0,0,0,0,0,6,0,0,0,0,0,4,2,1,66.7
2,Cristian Tello,es ESP,11.0,LM,28-194,13,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,10,17,58.8,2,10,4,1,1,10,17,58.8,157,42,6,10,60.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,1,0,2,17,14,3,0,0,0,2,2,1,0,0,0,10,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,0,0,3,14,2,17,1,1,100.0,0,0.0,10,150,121,4,3,2,0,0,14,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
3,Nabil Fekir,fr FRA,8.0,"RW,RM",26-218,90,1,0,1,1,5,0,0,0,71,2,3,2,1.1,0.3,0.0,3,2,46,52,88.5,8,55,7,5,4,46,52,88.5,767,250,25,26,96.2,12,13,92.3,6,8,75.0,0,0.0,0.1,0,11,3,1,8,52,51,1,0,0,0,4,1,0,0,0,0,46,0,1,2,2,0,1,1,0,0,,0,2,0,2,3,5,0,0,71,0,6,33,33,8,70,5,4,80.0,1,20.0,55,407,215,7,3,2,3,1,57,6,0,0,0,1,4,0,4,3,2,1,0,0,5,2,1,66.7
4,Sergio Canales,es ESP,10.0,"AM,CM",29-005,90,1,1,1,1,2,2,0,0,83,0,1,0,1.1,0.3,0.3,6,1,62,73,84.9,11,48,2,4,2,62,73,84.9,986,251,34,35,97.1,20,23,87.0,6,10,60.0,1,0.3,0.2,4,8,0,0,11,73,64,9,3,0,0,7,1,2,0,1,0,62,0,3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,83,1,7,32,44,6,82,4,2,50.0,2,50.0,48,287,160,2,2,1,2,1,65,10,0,0,0,0,2,0,7,1,0,0,0,0,4,1,1,50.0
5,Andrés Guardado,mx MEX,18.0,DM,33-146,86,0,0,0,0,0,0,0,0,69,2,0,2,0.0,0.0,0.2,4,0,56,61,91.8,9,48,3,2,0,56,61,91.8,1142,227,20,20,100.0,24,25,96.0,10,13,76.9,0,0.2,0.5,2,5,3,1,9,61,59,2,0,0,4,2,2,0,0,0,0,56,0,1,2,1,1,0,1,2,2,100.0,0,2,1,1,0,2,0,0,69,1,12,35,23,1,69,2,0,0.0,2,100.0,48,309,166,3,5,0,1,2,48,4,0,0,0,4,0,0,2,0,1,0,0,0,9,1,0,100.0
6,Raúl,es ESP,35.0,DM,19-110,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,1,0,0,0,1,2,50.0,30,11,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,,0,,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
7,William Carvalho,pt POR,14.0,DM,27-320,72,0,0,0,0,1,0,0,0,71,0,0,1,0.0,0.0,0.0,1,0,63,68,92.6,10,56,2,3,3,63,68,92.6,1191,244,28,31,90.3,27,28,96.4,7,7,100.0,0,0.0,0.0,0,7,0,0,10,68,66,2,2,0,1,1,0,0,0,0,0,63,0,1,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,71,0,8,53,11,0,71,3,3,100.0,0,0.0,56,275,136,2,1,0,0,3,66,2,0,0,0,0,1,0,1,0,0,0,0,0,8,1,0,100.0
8,Carles Aleñá,es ESP,24.0,"CM,DM",22-047,18,0,0,0,0,1,0,1,0,12,1,0,0,0.0,0.0,0.0,1,0,6,9,66.7,1,10,1,0,0,6,9,66.7,106,18,1,2,50.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,12,0,0,5,7,0,12,0,0,,0,,10,55,29,1,1,0,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,Álex Moreno,es ESP,15.0,LB,26-258,90,0,0,0,0,3,1,0,0,77,1,1,2,0.8,0.8,0.0,4,0,55,63,87.3,3,48,11,2,2,55,63,87.3,917,167,26,28,92.9,23,26,88.5,5,5,100.0,0,0.0,0.1,1,4,4,2,3,63,59,3,0,0,0,4,3,0,0,0,0,55,1,2,1,1,1,0,0,1,1,100.0,0,2,0,2,1,2,3,0,77,2,16,31,31,6,77,2,2,100.0,0,0.0,48,384,260,11,5,1,2,0,56,13,0,0,0,3,1,0,4,1,1,0,0,0,6,2,1,66.7
