,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Aritz Aduriz,es ESP,20.0,FW,37-017,90,0,0,0,1,2,0,0,0,25,0,0,0,0.9,0.1,0.3,1,0,7,19,36.8,1,15,2,1,1,7,19,36.8,91,25,4,10,40.0,2,6,33.3,0,0,,0,0.3,0.0,1,0,1,0,1,19,18,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25,0,1,8,17,5,24,1,1,100.0,0,0.0,15,47,17,2,1,0,1,3,19,4,0,0,0,0,2,2,2,0,0,0,0,0,3,6,5,54.5
1,Iñigo Córdoba,es ESP,28.0,LW,20-352,90,0,0,0,0,0,0,1,0,50,6,4,3,0.0,0.0,0.0,0,0,19,32,59.4,5,37,3,2,1,19,32,59.4,352,60,11,13,84.6,6,8,75.0,2,7,28.6,0,0.0,0.0,0,1,0,0,5,32,32,0,0,0,1,7,0,0,0,0,0,19,0,4,6,4,3,2,1,2,10,20.0,8,3,0,3,4,10,0,0,50,0,10,21,21,2,50,2,1,50.0,1,50.0,37,190,89,3,4,1,1,3,31,7,1,0,0,2,1,0,7,4,4,0,0,0,8,0,4,0.0
2,Markel Susaeta,es ESP,14.0,RW,30-076,62,0,0,0,0,2,1,0,0,18,1,0,0,0.3,0.3,0.0,1,0,7,10,70.0,0,16,1,1,0,7,10,70.0,79,18,5,5,100.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,0,0,18,1,3,9,6,2,18,1,0,0.0,1,100.0,16,65,12,1,1,0,2,2,16,5,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0.0
3,Iñaki Williams,gh GHA,11.0,RW,23-258,28,0,0,0,0,0,0,0,0,14,0,1,1,0.0,0.0,0.0,1,0,8,8,100.0,2,10,1,2,0,8,8,100.0,150,82,3,3,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,1,0,2,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,14,2,4,2,8,2,14,2,0,0.0,2,100.0,10,94,67,1,2,0,3,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,50.0
4,Raúl García,es ESP,22.0,AM,31-232,76,0,0,0,0,1,0,0,0,29,5,0,1,0.1,0.1,0.1,2,0,12,17,70.6,3,21,3,1,0,12,17,70.6,177,46,6,8,75.0,2,3,66.7,2,3,66.7,0,0.1,0.1,1,0,0,0,3,17,17,0,0,0,0,2,0,0,0,0,0,12,0,1,5,4,2,3,0,0,0,,0,1,0,1,0,5,1,0,29,0,5,12,14,2,29,1,0,0.0,1,100.0,21,89,32,3,1,1,6,1,19,4,0,0,0,5,2,3,2,0,4,0,0,0,6,1,1,50.0
5,Iñigo Lekue,es ESP,15.0,AM,24-300,14,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,6,0,0,0,4,5,80.0,58,22,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,1,1,0,5,5,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,7,0,1,2,4,0,7,0,0,,0,,6,14,3,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.0
6,Mikel San José,es ESP,6.0,DM,28-274,90,0,0,0,0,2,1,0,0,49,3,1,1,0.3,0.3,0.0,1,0,32,39,82.1,2,26,0,1,0,32,39,82.1,527,180,13,14,92.9,18,22,81.8,1,2,50.0,0,0.0,0.0,0,3,0,0,2,39,38,1,1,0,0,0,0,0,0,0,0,32,0,1,3,2,1,0,2,1,2,50.0,1,1,0,1,1,4,2,0,49,3,15,27,7,2,49,1,0,0.0,1,100.0,26,44,13,0,1,0,0,1,25,0,0,0,0,0,0,0,0,1,2,0,0,0,6,2,4,33.3
7,Beñat Etxebarria,es ESP,7.0,DM,31-009,90,0,0,0,0,2,0,0,0,63,2,4,0,0.1,0.1,0.0,5,1,42,57,73.7,5,35,1,0,0,42,57,73.7,773,223,20,22,90.9,17,20,85.0,5,14,35.7,0,0.0,0.1,1,1,1,0,5,57,44,12,4,0,0,8,1,6,4,2,0,42,1,0,2,2,1,1,0,1,3,33.3,2,0,0,0,4,6,1,0,63,1,17,24,24,0,63,0,0,,0,,35,90,56,1,0,0,1,0,30,0,0,0,0,3,1,0,8,4,2,0,0,0,10,0,0,
8,Enric Saborit,es ESP,3.0,LB,25-307,90,0,0,0,0,0,0,0,0,64,4,2,0,0.0,0.0,0.0,1,0,36,48,75.0,4,35,3,3,1,36,48,75.0,585,186,18,19,94.7,15,23,65.2,3,5,60.0,0,0.0,0.1,0,5,1,0,4,48,37,11,0,0,0,5,11,0,0,0,0,36,0,1,4,1,3,1,0,1,1,100.0,0,0,0,0,2,6,5,0,64,5,15,32,17,0,64,3,1,33.3,2,66.7,35,148,90,3,1,0,3,0,32,9,0,0,0,2,2,0,5,2,1,0,0,0,6,3,2,60.0
9,Iñigo Martínez,es ESP,4.0,CB,26-287,90,0,0,0,0,0,0,0,0,55,2,2,1,0.0,0.0,0.0,0,0,39,47,83.0,6,36,4,0,0,39,47,83.0,916,306,7,7,100.0,22,23,95.7,8,11,72.7,0,0.0,0.0,0,5,0,0,6,47,41,3,3,0,2,0,0,0,0,0,0,39,3,0,2,2,2,0,0,0,0,,0,1,1,0,2,4,4,0,55,5,24,30,2,0,55,0,0,,0,,36,235,182,4,2,0,1,0,33,0,0,0,0,1,2,0,0,2,2,0,0,0,7,4,2,66.7
