,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Gylfi Sigurðsson,is ISL,10.0,FW,31-126,75,0,0,0,0,0,0,0,0,24,0,1,1,0.0,0.0,0.0,1,0,15,19,78.9,1,12,1,1,0,15,19,78.9,203,31,11,12,91.7,3,3,100.0,0,0,,0,0.0,0.0,1,1,0,0,1,19,18,1,0,0,0,2,0,1,1,0,0,15,0,1,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,24,0,1,14,9,0,24,1,0,0.0,1,100.0,12,41,14,1,1,0,1,2,17,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,
1,Richarlison,br BRA,7.0,FW,23-247,15,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,1,5,0,1,0,1,3,33.3,19,5,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,8,1,1,4,3,0,8,1,0,0.0,1,100.0,5,42,4,0,1,0,1,0,4,1,0,0,0,1,2,1,1,0,0,0,0,0,2,1,1,50.0
2,James Rodríguez,co COL,19.0,FW,29-184,85,0,0,0,0,0,0,0,0,62,1,0,0,0.0,0.0,0.4,3,1,47,60,78.3,10,43,1,2,1,47,60,78.3,846,206,23,26,88.5,19,22,86.4,5,11,45.5,0,0.4,0.2,2,7,2,0,10,60,52,8,1,1,3,4,2,3,2,0,0,47,0,0,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0,62,0,2,39,21,2,62,2,1,50.0,1,50.0,43,146,76,1,2,0,0,0,51,5,0,0,0,0,2,0,4,0,1,0,0,0,3,0,1,0.0
3,Séamus Coleman,ie IRL,23.0,RM,32-093,5,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Lucas Digne,fr FRA,12.0,LM,27-176,90,0,1,0,0,0,0,0,0,46,0,1,3,0.0,0.0,0.1,1,1,24,37,64.9,2,15,2,1,0,24,37,64.9,330,60,13,17,76.5,8,12,66.7,1,4,25.0,1,0.1,0.1,1,0,0,0,2,37,33,4,0,0,0,6,3,1,0,0,0,24,0,2,0,0,0,0,0,0,1,0.0,1,3,0,3,1,1,0,0,46,1,5,13,29,2,46,1,0,0.0,1,100.0,15,102,55,2,1,0,2,2,31,16,0,0,0,1,0,0,6,1,0,0,0,0,2,2,3,40.0
5,Tom Davies,eng ENG,26.0,CM,22-196,63,0,0,0,0,0,0,0,0,46,1,0,1,0.0,0.0,0.0,1,0,31,36,86.1,2,22,0,3,3,31,36,86.1,527,70,16,18,88.9,13,14,92.9,2,2,100.0,0,0.0,0.0,0,2,0,0,2,36,36,0,0,0,0,0,0,0,0,0,0,31,0,1,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0,46,4,12,32,2,0,46,3,3,100.0,0,0.0,22,107,41,0,0,0,2,0,34,2,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,100.0
6,André Gomes,pt POR,21.0,CM,27-166,27,0,1,0,0,0,0,0,0,23,2,0,2,0.0,0.0,0.1,2,1,15,16,93.8,3,9,0,2,1,15,16,93.8,265,72,6,6,100.0,5,6,83.3,2,2,100.0,1,0.1,0.1,1,1,2,1,3,16,16,0,0,0,0,1,0,0,0,0,0,15,0,0,2,1,1,1,0,0,1,0.0,1,2,0,2,0,2,0,0,23,0,3,11,9,0,23,2,1,50.0,1,50.0,9,45,19,0,0,0,0,2,14,0,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,
7,Abdoulaye Doucouré,ml MLI,16.0,CM,28-011,90,0,0,0,0,0,0,1,0,59,1,2,0,0.0,0.0,0.0,0,0,44,53,83.0,3,27,1,1,1,44,53,83.0,754,154,17,22,77.3,24,24,100.0,2,3,66.7,0,0.0,0.0,0,4,1,0,3,53,53,0,0,0,0,1,0,0,0,0,0,44,0,1,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,1,0,59,1,18,28,13,2,59,1,1,100.0,0,0.0,27,116,66,1,2,0,1,0,46,5,1,0,0,2,0,0,1,2,1,0,0,0,2,3,0,100.0
8,Alex Iwobi,ng NGA,17.0,"RM,FW",24-254,90,1,0,0,0,3,2,0,0,54,4,0,0,0.5,0.5,0.0,2,1,37,45,82.2,5,30,6,5,3,37,45,82.2,544,187,21,22,95.5,16,22,72.7,0,0,,0,0.0,0.0,0,0,3,0,5,45,44,1,0,0,0,3,1,0,0,0,0,37,0,1,4,2,1,3,0,2,2,100.0,0,0,0,0,0,4,1,0,54,2,9,16,33,5,54,5,3,60.0,2,40.0,30,259,208,6,6,1,2,0,39,17,0,0,0,1,0,0,3,0,2,0,0,0,8,0,0,
9,Ben Godfrey,eng ENG,22.0,LB,22-363,90,0,0,0,0,0,0,0,0,44,0,3,1,0.0,0.0,0.0,0,0,32,38,84.2,4,14,2,2,2,32,38,84.2,492,128,17,18,94.4,15,19,78.9,0,0,,0,0.0,0.0,0,3,0,0,4,38,30,7,0,0,0,0,7,0,0,0,0,32,1,0,0,0,0,0,0,0,0,,0,1,1,0,3,3,3,0,44,2,12,26,6,0,44,2,2,100.0,0,0.0,14,84,37,2,1,0,0,1,25,0,0,0,0,2,0,0,0,3,0,0,0,0,4,2,2,50.0
10,Michael Keane,eng ENG,5.0,CB,28-001,90,1,0,0,0,1,1,0,0,105,1,2,2,0.1,0.1,0.0,0,0,86,90,95.6,11,67,0,0,0,86,90,95.6,1788,715,33,33,100.0,38,38,100.0,14,17,82.4,0,0.0,0.0,0,10,0,0,11,90,84,6,1,0,0,0,0,0,0,0,0,86,0,0,1,1,0,1,0,1,1,100.0,0,2,2,0,2,3,8,0,105,17,45,58,2,1,105,0,0,,0,,67,450,284,0,1,0,0,0,81,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,1,66.7
11,Yerry Mina,co COL,13.0,CB,26-111,90,0,0,0,0,1,0,0,0,89,0,0,0,0.0,0.0,0.0,0,0,78,80,97.5,5,56,1,0,0,78,80,97.5,1438,409,22,22,100.0,50,51,98.0,3,3,100.0,0,0.0,0.0,0,3,0,0,5,80,77,3,1,0,2,0,1,0,0,0,0,78,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,89,9,33,55,1,1,89,0,0,,0,,56,431,359,1,0,0,0,0,77,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,100.0
12,Mason Holgate,eng ENG,4.0,RB,24-082,90,0,0,0,0,0,0,1,0,44,1,1,0,0.0,0.0,0.0,0,0,33,41,80.5,3,19,0,0,0,33,41,80.5,592,165,13,13,100.0,19,22,86.4,1,4,25.0,0,0.0,0.0,0,1,0,0,3,41,36,5,1,0,0,2,4,0,0,0,0,33,0,1,1,0,0,1,0,1,3,33.3,2,0,0,0,1,2,1,0,44,1,12,24,8,0,44,0,0,,0,,19,94,46,0,1,0,1,0,30,2,1,0,0,1,0,0,2,1,0,0,0,0,4,0,0,
