,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Simone Zaza,it ITA,11.0,FW,29-034,90,0,1,0,0,2,0,0,0,23,1,1,1,0.1,0.1,0.6,2,1,9,14,64.3,1,7,0,0,0,9,14,64.3,158,28,2,5,40.0,6,7,85.7,0,0,,1,0.6,0.2,2,0,1,0,1,14,12,2,1,1,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,1,0.0,1,1,0,1,1,2,0,1,23,0,4,11,8,4,23,0,0,,0,,7,14,3,0,0,0,2,1,15,3,0,0,0,2,1,0,0,1,0,0,0,0,0,3,3,50.0
1,Álex Berenguer,es ESP,21.0,"AM,WB",25-025,80,1,0,0,0,1,1,0,0,41,1,1,1,0.6,0.6,0.0,2,1,27,34,79.4,3,26,4,3,2,27,34,79.4,381,62,18,19,94.7,7,10,70.0,1,1,100.0,0,0.0,0.0,0,1,1,0,3,34,34,0,0,0,0,2,0,0,0,0,0,27,0,2,1,0,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0,41,0,7,16,18,3,41,3,2,66.7,1,33.3,26,228,168,4,1,1,2,1,36,6,0,0,0,0,3,0,2,1,0,0,0,0,2,0,0,
2,Ola Aina,ng NGA,34.0,WB,23-295,10,0,0,0,0,0,0,0,0,14,2,0,0,0.0,0.0,0.0,0,0,10,11,90.9,0,6,1,0,0,10,11,90.9,149,17,7,7,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,0,0,14,1,6,6,2,0,14,0,0,,0,,6,74,24,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
3,Simone Verdi,it ITA,24.0,AM,28-017,90,0,0,0,0,2,0,0,0,55,0,0,0,0.0,0.0,0.0,2,0,28,43,65.1,4,35,2,4,1,28,43,65.1,598,113,13,17,76.5,10,13,76.9,5,12,41.7,0,0.0,0.0,1,5,1,0,4,43,34,8,0,2,3,3,1,4,1,0,0,28,1,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,55,0,7,31,17,0,55,4,1,25.0,3,75.0,35,170,75,2,1,0,3,0,37,5,0,0,0,1,2,0,3,0,0,0,0,0,2,1,1,50.0
4,Saša Lukić,rs SRB,7.0,CM,23-351,90,0,0,0,0,2,1,0,0,57,1,1,0,0.1,0.1,0.0,2,0,44,50,88.0,5,36,2,0,0,44,50,88.0,792,154,14,14,100.0,26,29,89.7,4,4,100.0,0,0.0,0.0,0,7,0,0,5,50,46,4,4,0,0,1,0,0,0,0,0,44,0,2,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,57,1,16,32,9,2,57,0,0,,0,,36,154,86,2,2,0,0,0,46,2,0,0,0,0,4,0,1,1,0,0,0,0,2,0,0,
5,Soualiho Meïté,fr FRA,23.0,CM,26-134,90,0,0,0,0,1,1,1,0,41,0,0,0,0.0,0.0,0.0,0,0,37,39,94.9,5,25,1,1,1,37,39,94.9,669,131,16,17,94.1,17,18,94.4,4,4,100.0,0,0.0,0.0,0,4,0,0,5,39,36,3,3,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,41,0,9,28,4,0,41,1,1,100.0,0,0.0,25,114,72,1,0,0,0,3,34,0,1,0,0,2,2,0,0,0,0,0,0,0,4,0,0,
6,Cristian Ansaldi,ar ARG,15.0,WB,33-313,74,0,0,0,0,0,0,0,0,38,3,1,0,0.0,0.0,0.0,2,0,19,30,63.3,2,21,1,4,4,19,30,63.3,377,80,9,10,90.0,7,8,87.5,3,10,30.0,0,0.0,0.1,1,1,3,2,2,30,25,5,1,0,1,7,4,0,0,0,0,19,0,2,3,3,2,0,1,3,3,100.0,0,0,0,0,1,4,2,0,38,3,15,6,17,0,38,4,4,100.0,0,0.0,21,118,25,1,2,0,2,0,23,6,0,0,0,0,1,0,7,1,3,0,0,0,4,0,0,
7,Andrea Belotti,it ITA,9.0,AM,26-222,16,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,9,88.9,0,7,1,1,0,8,9,88.9,138,15,5,6,83.3,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,9,8,1,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,0,0,5,6,0,11,1,0,0.0,1,100.0,7,33,17,1,1,0,1,1,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
8,Wilfried Singo,ci CIV,17.0,WB,19-217,87,1,0,0,0,1,1,0,0,43,0,0,0,0.0,0.0,0.2,4,1,31,37,83.8,2,22,3,3,3,31,37,83.8,537,228,17,18,94.4,10,11,90.9,4,7,57.1,0,0.2,0.1,3,1,1,0,2,37,33,4,0,0,1,1,4,0,0,0,0,31,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,43,3,13,20,11,5,43,3,3,100.0,0,0.0,22,140,94,3,1,2,1,0,31,5,0,0,0,1,1,0,1,0,0,0,0,0,6,2,1,66.7
9,Michel Ndary Adopo,fr FRA,80.0,WB,20-010,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0,4,4,100.0,39,7,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,2,2,0,4,0,0,,0,,3,4,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,Gleison Bremer,br BRA,36.0,CB,23-133,90,0,0,0,0,0,0,0,0,74,1,2,2,0.0,0.0,0.0,1,0,54,61,88.5,4,41,1,2,2,54,61,88.5,1038,346,15,17,88.2,31,34,91.2,6,7,85.7,0,0.0,0.0,0,2,0,0,4,61,61,0,0,0,2,0,0,0,0,0,0,54,0,0,1,1,1,0,0,0,0,,0,2,2,0,2,3,5,0,74,10,45,29,0,0,74,2,2,100.0,0,0.0,41,171,76,1,0,0,1,0,49,0,0,0,0,0,0,0,0,2,1,0,0,0,10,3,1,75.0
11,Nicolas Nkoulou,cm CMR,33.0,CB,30-124,90,0,0,0,0,0,0,0,0,78,0,6,0,0.0,0.0,0.0,0,0,64,68,94.1,1,38,0,1,1,64,68,94.1,1287,331,19,20,95.0,39,41,95.1,6,7,85.7,0,0.0,0.0,0,1,0,0,1,68,66,2,2,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,4,0,78,19,51,27,0,0,78,1,1,100.0,0,0.0,38,187,47,0,1,0,0,0,51,0,0,0,0,0,1,0,0,6,0,0,0,0,10,2,2,50.0
