,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Charles,br BRA,19.0,FW,35-338,90,0,0,0,0,4,1,1,0,29,1,0,0,0.2,0.2,0.0,2,0,14,20,70.0,1,12,0,0,0,14,20,70.0,173,26,9,12,75.0,3,5,60.0,1,1,100.0,0,0.0,0.0,0,1,1,0,1,20,18,2,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,29,0,2,10,17,6,29,0,0,,0,,12,11,2,0,0,0,3,0,18,4,1,0,0,1,2,0,0,0,0,0,0,0,1,3,0,100.0
1,Sergi Enrich,es ESP,9.0,FW,30-010,90,0,0,0,0,0,0,1,0,30,0,0,1,0.0,0.0,0.1,1,0,16,23,69.6,1,16,0,0,0,16,23,69.6,213,12,4,6,66.7,6,9,66.7,1,1,100.0,0,0.1,0.1,2,0,0,0,1,23,22,1,0,0,0,2,0,0,0,0,0,16,0,1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,30,0,2,13,15,5,30,0,0,,0,,16,45,11,0,1,0,1,0,23,4,1,0,0,2,0,1,2,0,0,0,0,0,3,5,5,50.0
2,Fabián Orellana,cl CHI,14.0,LM,34-040,90,0,1,0,0,0,0,1,0,73,3,0,0,0.0,0.0,0.5,4,2,45,58,77.6,6,48,5,7,4,45,58,77.6,723,116,24,28,85.7,18,22,81.8,3,3,100.0,1,0.5,0.5,3,1,4,2,6,58,53,4,0,0,0,8,3,1,0,1,0,45,1,4,3,1,1,2,0,1,2,50.0,1,0,0,0,0,3,0,0,73,0,4,20,51,5,73,7,4,57.1,3,42.9,48,396,224,5,6,2,3,2,50,16,1,0,0,2,0,0,8,0,1,0,0,0,7,1,2,33.3
3,Sebastián Cristóforo,uy URU,18.0,CM,26-197,75,0,0,0,0,0,0,0,0,52,8,0,1,0.0,0.0,0.0,2,0,33,37,89.2,5,37,0,1,1,33,37,89.2,642,118,10,11,90.9,18,19,94.7,4,6,66.7,0,0.0,0.0,1,2,0,0,5,37,37,0,0,0,1,0,0,0,0,0,0,33,0,0,8,4,2,4,2,3,4,75.0,1,1,0,1,0,8,0,0,52,1,7,29,17,1,52,1,1,100.0,0,0.0,37,167,62,0,1,0,1,0,35,1,0,0,0,2,3,0,0,0,4,0,0,0,4,1,1,50.0
4,Gonzalo Escalante,ar ARG,5.0,CM,26-346,15,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,1,5,0,0,0,8,11,72.7,145,34,5,6,83.3,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,11,10,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,0,2,6,4,1,12,0,0,,0,,5,6,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
5,Papakouli Diop,sn SEN,8.0,CM,33-354,56,0,0,0,0,2,0,0,0,36,1,0,1,0.1,0.1,0.0,0,0,20,28,71.4,3,27,0,0,0,20,28,71.4,406,80,5,6,83.3,11,12,91.7,3,7,42.9,0,0.0,0.0,0,3,0,0,3,28,28,0,0,0,0,1,0,0,0,0,0,20,0,0,1,1,0,0,1,0,1,0.0,1,1,1,0,0,1,0,0,36,1,3,21,12,0,36,0,0,,0,,27,103,34,0,2,0,1,0,28,1,0,0,0,1,1,0,1,0,1,0,0,0,0,3,3,50.0
6,Edu Expósito,es ESP,10.0,CM,23-219,34,0,0,0,0,0,0,0,0,36,0,1,0,0.0,0.0,0.0,1,0,16,27,59.3,2,20,0,1,0,16,27,59.3,364,42,3,6,50.0,9,14,64.3,4,6,66.7,0,0.0,0.0,0,1,0,0,2,27,27,0,0,0,0,3,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,36,0,8,13,15,0,36,1,0,0.0,1,100.0,20,85,43,0,1,0,3,0,22,4,0,0,0,0,0,0,3,1,0,0,0,0,3,1,1,50.0
7,Pedro León,es ESP,21.0,RM,33-104,56,0,0,0,0,1,0,0,0,40,1,1,0,0.1,0.1,0.1,2,0,20,34,58.8,3,26,1,1,1,20,34,58.8,277,99,13,16,81.3,5,10,50.0,1,5,20.0,0,0.1,0.1,2,1,2,0,3,34,30,4,0,0,0,11,1,3,2,1,0,20,0,2,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,40,0,4,12,24,4,40,1,1,100.0,0,0.0,26,71,32,1,0,1,2,0,28,13,0,0,0,1,1,0,11,1,1,0,0,0,3,1,0,100.0
8,Pablo de Blasis,ar ARG,16.0,RM,32-032,34,0,0,0,0,0,0,0,0,29,1,0,0,0.0,0.0,0.0,5,0,20,27,74.1,4,22,3,0,0,20,27,74.1,306,96,10,10,100.0,9,15,60.0,1,2,50.0,0,0.0,0.0,1,3,1,0,4,27,26,1,0,0,0,5,1,0,0,0,0,20,0,0,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,29,0,1,13,15,0,29,0,0,,0,,22,109,76,3,2,0,0,0,22,9,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,
9,José Ángel,es ESP,15.0,LB,30-184,90,0,0,0,0,2,0,1,0,86,1,0,0,0.1,0.1,0.0,3,0,59,79,74.7,14,58,6,2,2,59,79,74.7,1096,460,22,23,95.7,27,33,81.8,9,20,45.0,0,0.0,0.1,0,8,2,2,14,79,68,11,1,0,1,7,10,0,0,0,0,59,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,86,2,11,45,31,0,86,2,2,100.0,0,0.0,58,364,215,6,6,0,1,0,59,5,1,0,0,1,0,0,7,0,0,0,0,0,8,5,0,100.0
