,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Kevin Denkey,tg TOG,27.0,FW,19-056,77,0,1,0,0,1,1,0,0,24,1,0,2,0.0,0.0,0.3,2,1,11,17,64.7,1,12,0,1,1,11,17,64.7,167,34,7,11,63.6,3,5,60.0,1,1,100.0,1,0.3,0.2,1,0,1,1,1,17,14,3,0,0,0,1,0,0,0,0,0,11,0,1,1,1,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0,24,0,1,11,12,2,24,1,1,100.0,0,0.0,12,45,8,0,0,0,4,4,16,9,0,0,0,3,0,0,1,0,1,0,0,0,5,2,3,40.0
1,Vlatko Stojanovski,mk MKD,11.0,FW,22-277,13,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
2,Yassine Benrahou,fr FRA,22.0,FW,21-001,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.3,8,0,22,35,62.9,0,27,0,3,1,22,35,62.9,497,112,10,13,76.9,6,8,75.0,5,11,45.5,0,0.3,0.1,4,1,0,0,0,35,22,12,7,0,0,9,1,4,2,1,1,22,1,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,45,0,1,18,26,0,45,3,1,33.3,2,66.7,27,76,14,0,1,0,7,1,30,8,0,0,0,1,3,0,9,0,0,0,0,0,3,0,0,
3,Romain Philippoteaux,fr FRA,7.0,LM,31-329,81,0,0,0,0,1,0,0,0,22,2,0,2,0.1,0.1,0.0,0,0,9,16,56.3,1,11,0,0,0,9,16,56.3,132,27,6,10,60.0,2,4,50.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1,16,15,1,0,0,0,1,1,0,0,0,0,9,0,0,2,1,1,1,0,0,0,,0,2,0,2,0,2,0,0,22,0,2,12,8,1,22,0,0,,0,,11,28,11,0,0,0,0,2,13,4,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,
4,Lucas Buadés,fr FRA,19.0,LM,22-028,9,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,0,1,1,1,3,33.3,21,0,0,0,,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,1,2,50.0,1,0,0,0,0,2,1,0,7,0,5,1,1,0,7,1,1,100.0,0,0.0,3,8,0,0,0,0,1,1,3,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,
5,Theo Valls,fr FRA,18.0,CM,24-038,88,0,0,0,0,2,1,0,0,52,2,4,1,0.1,0.1,0.0,1,0,31,40,77.5,9,32,4,1,1,31,40,77.5,569,181,15,16,93.8,13,16,81.3,3,5,60.0,0,0.0,0.0,0,6,1,0,9,40,39,1,1,0,1,0,0,0,0,0,0,31,0,2,2,2,0,2,0,1,3,33.3,2,1,0,1,4,6,2,0,52,1,9,35,8,1,52,1,1,100.0,0,0.0,32,186,134,4,2,0,0,1,33,2,0,0,0,1,1,0,0,4,2,0,0,0,8,0,3,0.0
6,Sidy Sarr,sn SEN,6.0,CM,23-234,2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
7,Lucas Deaux,fr FRA,8.0,CM,31-030,90,0,0,0,0,3,1,0,0,68,1,1,6,0.1,0.1,0.0,0,0,42,53,79.2,6,36,1,1,1,42,53,79.2,812,259,15,18,83.3,22,26,84.6,5,8,62.5,0,0.0,0.0,0,3,0,0,6,53,52,1,1,0,2,0,0,0,0,0,0,42,0,0,1,1,0,1,0,0,3,0.0,3,6,1,5,1,2,0,0,68,1,15,45,9,1,68,1,1,100.0,0,0.0,36,170,87,1,0,0,3,0,39,2,0,0,0,3,0,0,0,1,1,0,0,0,8,4,7,36.4
8,Zinedine Ferhat,dz ALG,10.0,RM,26-330,90,1,0,0,0,1,1,0,0,36,2,0,0,0.3,0.3,0.0,2,0,19,28,67.9,1,21,1,3,3,19,28,67.9,318,72,9,13,69.2,7,11,63.6,3,4,75.0,0,0.0,0.1,1,0,1,0,1,28,27,1,0,0,0,2,0,1,0,0,0,19,0,0,2,2,0,2,0,2,2,100.0,0,0,0,0,0,2,1,0,36,2,5,18,13,3,36,3,3,100.0,0,0.0,21,177,47,1,4,0,2,1,25,7,0,0,0,0,3,0,2,0,2,0,0,0,4,2,1,66.7
9,Florian Miguel,fr FRA,26.0,LB,23-146,90,0,0,0,0,0,0,1,0,55,1,3,2,0.0,0.0,0.1,2,0,27,40,67.5,3,31,0,1,0,27,40,67.5,416,206,13,14,92.9,13,14,92.9,0,6,0.0,0,0.1,0.1,1,2,2,1,3,40,32,8,0,0,0,3,8,0,0,0,0,27,0,4,1,0,1,0,0,1,3,33.3,2,2,0,2,3,4,4,0,55,3,15,26,15,0,55,1,0,0.0,1,100.0,31,118,43,0,2,0,2,0,28,5,1,0,0,1,2,0,3,3,0,0,0,0,3,2,3,40.0
