,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Mauro Icardi,ar ARG,9.0,FW,26-054,90,0,1,0,0,3,1,0,0,27,1,0,1,0.9,0.9,0.8,2,1,12,18,66.7,1,11,1,1,1,12,18,66.7,129,9,5,6,83.3,4,6,66.7,0,1,0.0,1,0.8,0.1,3,1,1,0,1,18,14,2,0,0,0,0,0,0,0,0,0,12,2,0,1,0,0,0,1,0,0,,0,1,0,1,0,1,1,0,27,1,1,11,16,6,27,1,1,100.0,0,0.0,11,95,52,1,1,0,0,2,17,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,33.3
1,Ivan Perišić,hr CRO,44.0,LW,30-071,69,1,0,1,1,2,1,0,0,44,1,0,1,0.9,0.1,0.0,4,1,29,34,85.3,3,20,5,0,0,29,34,85.3,454,125,16,17,94.1,8,10,80.0,3,4,75.0,0,0.0,0.3,1,2,0,0,3,34,30,4,1,0,0,3,1,2,0,1,0,29,0,0,1,1,0,1,0,1,4,25.0,3,1,0,1,0,1,0,0,44,0,4,19,22,5,43,0,0,,0,,20,189,149,5,3,2,4,0,34,5,0,0,0,0,0,1,3,0,1,0,0,0,1,0,2,0.0
2,Keita Baldé,sn SEN,11.0,LW,24-037,21,0,0,0,0,1,0,0,0,9,0,0,1,0.1,0.1,0.4,2,0,3,5,60.0,0,5,3,1,0,3,5,60.0,36,15,2,2,100.0,1,2,50.0,0,1,0.0,0,0.4,0.4,1,1,0,0,0,5,4,1,0,0,0,2,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,9,0,1,3,6,3,9,1,0,0.0,1,100.0,5,45,40,3,2,1,0,0,4,0,0,0,0,2,2,0,2,0,0,0,0,0,2,1,0,100.0
3,Matteo Politano,it ITA,16.0,RW,25-254,88,0,0,0,0,3,1,0,0,49,0,0,0,0.4,0.4,0.1,5,1,36,44,81.8,4,34,3,5,4,36,44,81.8,526,112,23,25,92.0,10,12,83.3,2,4,50.0,0,0.1,0.1,1,3,2,1,4,44,44,0,0,0,0,2,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,49,0,3,18,29,2,49,5,4,80.0,1,20.0,34,243,121,3,3,1,1,0,44,12,0,0,0,1,1,0,2,0,0,0,0,0,3,0,0,
4,João Mário,pt POR,15.0,RW,26-085,2,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,1,1,1,1,100.0,0,4,1,2,1,1,1,100.0,23,9,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,4,0,0,1,3,0,4,2,1,50.0,1,50.0,4,58,34,1,1,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,
5,Radja Nainggolan,be BEL,14.0,AM,30-345,90,1,0,0,0,6,1,0,0,59,0,0,0,0.5,0.5,0.1,4,0,40,47,85.1,4,37,4,3,1,40,47,85.1,556,122,24,26,92.3,10,14,71.4,3,4,75.0,0,0.1,0.0,3,4,0,0,4,47,47,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,59,0,6,28,26,5,59,3,1,33.3,2,66.7,37,230,119,4,2,2,2,3,51,7,0,0,0,2,0,1,0,0,0,0,0,0,6,1,0,100.0
6,Borja Valero,es ESP,20.0,DM,34-092,73,0,0,0,0,0,0,0,0,94,4,2,0,0.0,0.0,0.0,2,0,83,87,95.4,4,60,1,0,0,83,87,95.4,1400,317,40,42,95.2,36,37,97.3,6,7,85.7,0,0.0,0.0,1,6,0,0,4,87,86,1,1,0,1,0,0,0,0,0,0,83,0,0,4,4,3,1,0,1,1,100.0,0,0,0,0,2,6,2,1,94,2,18,69,7,0,94,0,0,,0,,60,276,135,1,3,0,0,0,83,1,0,0,0,2,3,0,0,2,4,0,0,0,7,0,0,
7,Roberto Gagliardini,it ITA,5.0,DM,25-007,17,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,1,0,18,23,78.3,0,11,2,0,0,18,23,78.3,278,27,10,13,76.9,5,6,83.3,2,3,66.7,0,0.0,0.0,0,0,0,0,0,23,20,3,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,26,1,3,20,3,0,26,0,0,,0,,11,78,48,2,0,0,1,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,100.0
8,Matías Vecino,uy URU,8.0,DM,27-233,90,1,0,0,0,2,1,1,0,94,1,1,4,0.5,0.5,0.0,2,0,67,79,84.8,13,53,7,2,1,67,79,84.8,1130,282,29,33,87.9,30,35,85.7,6,8,75.0,0,0.0,0.0,0,6,0,0,13,79,76,3,3,0,2,0,0,0,0,0,0,67,0,1,1,0,1,0,0,1,3,33.3,2,4,1,3,1,2,1,0,94,4,16,62,17,2,94,2,1,50.0,1,50.0,53,317,236,7,5,0,0,0,70,3,1,0,0,3,3,0,0,1,0,0,0,0,4,1,0,100.0
9,Kwadwo Asamoah,gh GHA,18.0,LB,30-126,90,0,0,0,0,1,0,0,0,90,3,1,1,0.0,0.0,0.2,3,0,68,79,86.1,2,50,3,1,1,68,79,86.1,1038,166,35,37,94.6,25,31,80.6,4,5,80.0,0,0.2,0.3,2,2,2,1,2,79,71,7,2,0,2,1,5,0,0,0,0,68,1,1,3,2,2,0,1,1,2,50.0,1,1,0,1,1,4,1,0,90,2,27,49,16,1,90,1,1,100.0,0,0.0,50,251,128,3,1,1,3,0,69,5,0,0,0,1,3,0,1,1,2,0,0,0,5,0,5,0.0
