,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Lucas Pérez,es ESP,7.0,FW,31-016,90,0,0,0,0,0,0,0,0,27,1,0,1,0.0,0.0,0.1,2,0,18,22,81.8,2,19,1,3,2,18,22,81.8,236,45,11,13,84.6,5,5,100.0,0,1,0.0,0,0.1,0.0,1,2,0,0,2,22,17,5,0,0,0,0,1,0,0,0,0,18,0,0,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,27,0,0,22,5,1,27,3,2,66.7,1,33.3,19,77,59,1,2,1,1,5,18,6,0,0,0,1,0,2,0,0,0,0,0,0,4,1,0,100.0
1,Oliver Burke,sct SCO,24.0,"FW,LM",22-172,90,0,0,0,0,2,0,0,0,35,1,0,1,0.1,0.1,0.0,1,0,17,29,58.6,0,21,1,1,1,17,29,58.6,148,36,16,20,80.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0,1,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,17,0,1,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,35,0,6,17,13,4,35,1,1,100.0,0,0.0,21,129,28,1,2,1,1,0,24,6,0,0,0,0,0,0,0,0,1,0,0,0,5,5,2,71.4
2,Wakaso,gh GHA,22.0,CM,29-063,45,0,0,0,0,0,0,1,0,25,3,0,1,0.0,0.0,0.0,0,0,13,17,76.5,0,14,0,3,3,13,17,76.5,209,33,8,9,88.9,3,3,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,0,17,15,2,1,0,0,0,1,0,0,0,0,13,0,1,3,0,1,2,0,2,3,66.7,1,1,0,1,0,3,0,0,25,0,3,16,6,0,25,3,3,100.0,0,0.0,14,53,19,0,0,0,4,1,15,0,1,0,0,2,1,0,0,0,0,0,0,0,2,2,2,50.0
3,Aleix Vidal,es ESP,18.0,RM,30-036,45,0,0,0,0,0,0,0,0,29,0,1,0,0.0,0.0,0.1,2,0,20,23,87.0,2,19,1,0,0,20,23,87.0,394,118,10,10,100.0,6,6,100.0,4,5,80.0,0,0.1,0.1,2,2,1,1,2,23,18,5,1,0,1,4,1,3,2,0,0,20,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,29,1,7,13,9,0,29,0,0,,0,,19,109,19,1,0,0,2,0,19,1,0,0,0,0,1,0,4,1,0,0,0,0,1,0,1,0.0
4,Pere Pons,es ESP,20.0,CM,26-218,90,0,0,0,0,0,0,0,0,49,1,0,2,0.0,0.0,0.1,2,0,29,37,78.4,1,32,1,2,0,29,37,78.4,383,92,17,18,94.4,8,12,66.7,2,2,100.0,0,0.1,0.1,1,1,1,1,1,37,36,1,1,0,0,2,0,0,0,0,0,29,0,2,1,0,0,1,0,1,3,33.3,2,2,0,2,0,1,0,0,49,0,10,31,9,2,49,2,0,0.0,2,100.0,32,186,52,1,2,1,2,0,28,1,0,0,0,1,0,0,2,0,0,0,0,0,9,0,1,0.0
5,Borja Sainz,es ESP,29.0,"RM,LM",18-237,74,0,0,0,0,2,0,0,0,29,5,0,3,0.1,0.1,0.0,1,0,8,9,88.9,2,15,2,6,4,8,9,88.9,100,40,5,5,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,2,9,8,0,0,0,0,0,0,0,0,0,0,8,1,0,5,3,1,3,1,4,6,66.7,2,3,0,3,0,5,0,0,29,1,6,15,9,5,29,6,4,66.7,2,33.3,15,98,29,2,0,2,2,3,15,3,0,0,0,2,0,0,0,0,3,0,0,0,2,1,1,50.0
6,John Guidetti,se SWE,10.0,LM,27-164,16,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,1,2,50.0,5,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,,0,,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Tomás Pina Isla,es ESP,8.0,"DM,CM",31-347,59,0,0,0,0,0,0,1,0,28,1,1,0,0.0,0.0,0.0,0,0,19,23,82.6,4,15,0,0,0,19,23,82.6,301,103,10,13,76.9,7,7,100.0,2,2,100.0,0,0.0,0.0,0,2,0,0,4,23,22,1,1,0,0,0,0,0,0,0,0,19,0,0,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,2,0,28,3,10,17,1,0,28,0,0,,0,,15,53,13,0,0,0,1,0,17,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,
8,Manu García,es ESP,19.0,CM,33-153,25,0,0,0,0,0,0,2,1,19,2,2,1,0.0,0.0,0.0,0,0,8,12,66.7,1,9,0,0,0,8,12,66.7,133,19,3,4,75.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0,2,0,0,1,12,11,1,1,0,0,0,0,0,0,0,0,8,0,1,2,0,0,1,1,0,1,0.0,1,1,1,0,2,4,1,0,19,2,6,12,1,0,19,0,0,,0,,9,57,14,0,0,0,0,0,10,0,2,1,1,2,1,0,0,2,0,0,1,0,1,2,0,100.0
9,Adrián Marín,es ESP,17.0,LB,22-260,90,0,0,0,0,0,0,0,0,57,4,1,3,0.0,0.0,0.0,1,0,36,45,80.0,2,31,1,0,0,36,45,80.0,517,237,20,23,87.0,13,17,76.5,2,4,50.0,0,0.0,0.0,0,2,0,0,2,45,36,9,1,0,0,0,8,0,0,0,0,36,0,0,4,4,2,1,1,4,4,100.0,0,3,2,1,1,5,4,0,57,8,22,32,4,0,57,0,0,,0,,31,173,60,1,1,1,0,1,30,0,0,0,0,5,1,0,0,1,4,0,1,0,3,2,0,100.0
10,Lisandro Magallán,ar ARG,6.0,CB,25-364,90,0,0,0,0,0,0,0,0,48,0,1,2,0.0,0.0,0.0,0,0,37,42,88.1,2,37,0,1,0,37,42,88.1,788,281,8,8,100.0,22,23,95.7,6,10,60.0,0,0.0,0.0,0,0,0,0,2,42,41,1,1,0,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,,0,2,0,2,1,1,3,0,48,8,29,20,0,0,48,1,0,0.0,1,100.0,37,168,26,0,0,0,0,0,35,0,0,0,0,1,1,0,0,1,0,0,0,0,4,3,2,60.0
11,Rodrigo Ely,br BRA,4.0,CB,25-327,90,0,0,0,0,1,0,0,0,53,2,1,3,0.0,0.0,0.0,0,0,33,41,80.5,1,31,0,0,0,33,41,80.5,710,351,12,14,85.7,15,15,100.0,6,10,60.0,0,0.0,0.0,0,1,0,0,1,41,39,2,1,0,1,0,0,0,0,0,0,33,0,0,2,2,1,1,0,2,2,100.0,0,3,3,0,1,3,3,0,53,10,30,19,4,4,53,0,0,,0,,31,131,65,0,0,0,0,0,33,0,0,0,0,2,0,0,0,1,2,0,0,0,1,6,2,75.0
12,Martin Agirregabiria,es ESP,21.0,RB,23-139,90,0,0,0,0,0,0,0,0,50,2,0,2,0.0,0.0,0.0,0,0,37,44,84.1,3,33,3,0,0,37,44,84.1,491,183,25,28,89.3,6,8,75.0,3,3,100.0,0,0.0,0.0,0,1,0,0,3,44,38,5,0,0,0,2,5,0,0,0,0,37,1,0,2,1,1,0,1,2,2,100.0,0,2,1,1,0,2,0,0,50,2,11,30,9,0,50,0,0,,0,,33,211,134,3,2,0,1,2,32,3,0,0,0,3,0,0,2,0,1,0,0,0,5,0,2,0.0
