,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Kevin Volland,de GER,31.0,FW,25-202,90,0,0,0,0,2,1,0,0,52,1,0,2,0.1,0.1,0.1,2,0,21,34,61.8,2,35,4,6,5,21,34,61.8,240,78,12,18,66.7,5,10,50.0,0,0,,0,0.1,0.1,1,1,1,0,2,34,31,3,0,0,0,1,1,0,0,0,0,21,0,3,1,1,1,0,0,1,4,25.0,3,2,0,2,0,1,5,0,52,4,10,28,14,3,52,6,5,83.3,1,16.7,35,210,110,4,1,1,4,2,37,10,0,0,0,1,2,0,1,0,1,0,0,0,2,1,1,50.0
1,Leon Bailey,jm JAM,9.0,LW,20-192,90,1,0,0,0,3,2,0,0,49,2,0,0,0.9,0.9,0.2,10,2,30,38,78.9,3,31,5,7,5,30,38,78.9,617,180,16,16,100.0,5,6,83.3,8,13,61.5,0,0.2,0.4,2,2,2,1,3,38,32,6,2,0,2,6,1,3,3,0,0,30,0,1,2,2,0,1,1,0,1,0.0,1,0,0,0,0,2,0,0,49,0,5,23,22,4,49,7,5,71.4,2,28.6,31,286,169,5,4,1,1,1,36,7,0,0,0,1,2,0,6,0,2,0,0,0,2,0,3,0.0
2,Julian Brandt,de GER,10.0,RW,21-291,72,0,0,0,0,1,0,0,0,44,2,0,2,0.0,0.0,0.5,3,0,29,36,80.6,2,24,2,0,0,29,36,80.6,415,110,15,17,88.2,8,9,88.9,3,5,60.0,0,0.5,0.4,3,2,1,0,2,36,36,0,0,0,0,0,0,0,0,0,0,29,0,1,2,2,1,1,0,1,3,33.3,2,2,1,1,0,2,0,0,44,1,10,18,17,4,44,0,0,,0,,24,116,75,2,2,0,1,1,29,3,0,0,0,0,0,0,0,0,2,0,0,0,9,1,0,100.0
3,Lucas Alario,ar ARG,13.0,RW,25-132,18,0,0,0,0,1,1,0,0,14,1,0,1,0.1,0.1,0.0,1,0,4,8,50.0,0,3,0,0,0,4,8,50.0,31,0,3,4,75.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,1,0,14,0,3,7,4,0,14,0,0,,0,,3,27,3,0,0,0,1,0,9,2,0,0,0,3,1,0,0,0,1,0,0,0,0,4,6,40.0
4,Kai Havertz,de GER,29.0,AM,18-251,87,1,0,0,0,4,1,0,0,48,0,0,1,0.7,0.7,0.4,3,0,26,37,70.3,1,32,7,1,0,26,37,70.3,342,57,19,21,90.5,5,7,71.4,1,2,50.0,0,0.4,0.1,3,2,0,0,1,37,37,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,48,1,3,26,20,6,48,1,0,0.0,1,100.0,32,284,149,7,7,1,2,1,39,4,0,0,0,1,0,0,0,0,0,0,0,0,5,4,5,44.4
5,Julian Baumgartlinger,at AUT,15.0,AM,30-046,3,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,2,3,66.7,21,8,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0,5,1,4,2,0,0,5,0,0,,0,,2,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
6,Charles Aránguiz,cl CHI,20.0,DM,28-306,90,0,0,0,0,1,0,1,0,68,1,1,1,0.3,0.3,0.0,2,0,47,59,79.7,7,35,1,0,0,47,59,79.7,799,259,23,27,85.2,20,25,80.0,3,5,60.0,0,0.0,0.0,1,2,1,0,7,59,57,2,2,0,0,0,0,0,0,0,0,47,0,1,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,4,0,68,4,21,39,8,3,68,0,0,,0,,35,142,58,1,1,0,1,0,44,0,1,0,0,0,3,0,0,1,1,0,0,0,5,2,1,66.7
7,Dominik Kohr,de GER,21.0,DM,24-017,90,0,0,0,0,2,0,0,0,66,3,4,1,0.5,0.5,0.0,5,0,35,50,70.0,5,29,0,2,1,35,50,70.0,503,161,22,30,73.3,10,13,76.9,2,2,100.0,0,0.0,0.0,0,2,0,0,5,50,50,0,0,0,0,0,0,0,0,0,0,35,0,4,3,2,2,0,1,3,4,75.0,1,1,1,0,4,7,1,0,66,3,19,37,10,2,66,2,1,50.0,1,50.0,29,134,62,0,1,0,2,1,34,1,0,0,0,3,0,0,0,4,2,0,0,0,3,1,2,33.3
8,Wendell,br BRA,18.0,LB,24-212,15,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,6,7,85.7,1,5,1,0,0,6,7,85.7,65,17,5,5,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1,7,5,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,8,0,0,7,1,0,8,0,0,,0,,5,70,64,1,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9,Benjamin Henrichs,de GER,39.0,LB,20-359,75,0,1,0,0,1,0,0,0,67,7,3,5,0.0,0.0,0.4,4,2,32,46,69.6,3,27,3,2,1,32,46,69.6,543,268,17,21,81.0,13,20,65.0,2,4,50.0,1,0.4,0.1,1,0,0,0,3,46,37,9,0,0,1,1,9,0,0,0,0,32,0,1,7,7,5,2,0,6,7,85.7,1,5,0,5,3,10,6,0,67,3,32,30,5,1,67,2,1,50.0,1,50.0,27,120,49,3,0,0,1,1,31,2,0,0,0,0,2,0,1,3,7,0,0,0,9,1,1,50.0
