,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Rouwen Hennings,de GER,28.0,FW,31-029,90,1,0,1,1,3,1,0,0,44,1,0,3,1.1,0.3,0.1,3,1,21,30,70.0,4,18,1,0,0,21,30,70.0,234,55,13,16,81.3,5,6,83.3,0,2,0.0,0,0.1,0.1,1,1,1,0,4,30,27,3,0,0,0,0,0,0,0,0,0,21,0,2,1,1,0,1,0,0,0,,0,3,0,3,0,1,1,0,44,1,3,21,20,6,43,0,0,,0,,18,57,13,1,0,0,3,0,30,8,0,0,0,0,1,1,0,0,1,0,0,0,0,2,6,25.0
1,Benito Raman,be BEL,9.0,LM,23-323,57,0,0,0,0,3,1,0,0,31,2,0,1,0.5,0.5,0.0,3,0,10,13,76.9,2,23,4,6,0,10,13,76.9,201,34,5,5,100.0,3,4,75.0,2,2,100.0,0,0.0,0.0,0,2,0,0,2,13,12,0,0,0,1,0,0,0,0,0,0,10,1,1,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,0,0,31,1,3,12,17,4,31,6,0,0.0,6,100.0,23,185,111,4,3,1,5,0,22,7,0,0,0,0,3,0,0,0,1,0,0,0,4,1,0,100.0
2,Dodi Lukebakio,be BEL,20.0,LM,21-002,33,0,0,0,0,2,0,0,0,24,1,1,1,0.1,0.1,0.0,0,0,8,17,47.1,2,14,2,2,2,8,17,47.1,184,87,3,5,60.0,3,7,42.9,2,3,66.7,0,0.0,0.1,0,1,2,1,2,17,16,0,0,0,0,2,0,0,0,0,0,8,1,1,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,0,0,24,0,5,5,14,2,24,2,2,100.0,0,0.0,14,111,40,2,1,1,2,3,16,5,0,0,0,2,0,0,2,1,1,0,0,0,0,3,1,75.0
3,Alfredo Morales,us USA,6.0,CM,28-137,90,0,0,0,0,3,1,1,0,47,3,1,1,0.1,0.1,0.1,1,0,20,32,62.5,1,22,1,1,0,20,32,62.5,311,94,10,14,71.4,5,12,41.7,3,3,100.0,0,0.1,0.0,1,1,0,0,1,32,32,0,0,1,0,0,0,0,0,0,0,20,0,1,3,2,1,2,0,0,2,0.0,2,1,0,1,1,4,2,0,47,2,11,22,14,5,47,1,0,0.0,1,100.0,22,89,38,1,1,0,1,4,25,3,1,0,0,3,1,0,0,1,2,0,0,0,7,3,6,33.3
4,Kevin Stöger,at AUT,22.0,CM,25-030,64,0,0,0,0,1,0,0,0,41,1,1,0,0.0,0.0,0.2,5,0,29,36,80.6,2,29,1,0,0,29,36,80.6,497,191,15,18,83.3,10,13,76.9,4,4,100.0,0,0.2,0.3,3,3,2,1,2,36,33,3,0,0,0,4,0,3,0,2,0,29,0,0,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0,41,0,1,25,16,0,41,0,0,,0,,29,130,50,1,1,0,1,2,34,4,0,0,0,0,1,1,4,1,0,0,0,0,4,1,0,100.0
5,Marvin Ducksch,de GER,10.0,CM,24-203,26,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.2,2,0,8,10,80.0,3,7,0,0,0,8,10,80.0,69,25,2,3,66.7,2,2,100.0,0,0,,0,0.2,0.4,2,1,1,0,3,10,10,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,0,0,4,7,2,11,0,0,,0,,7,17,7,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
6,Jean Zimmer,de GER,39.0,RM,24-294,73,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,2,0,20,33,60.6,2,24,0,3,1,20,33,60.6,268,114,14,18,77.8,5,10,50.0,1,3,33.3,0,0.0,0.0,1,2,0,0,2,33,25,8,1,0,0,4,6,1,0,1,0,20,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,43,0,2,15,26,1,43,3,1,33.3,2,66.7,24,104,19,0,1,0,5,3,23,10,0,0,0,0,0,0,4,0,0,0,0,0,8,0,1,0.0
7,Takashi Usami,jp JPN,33.0,RM,26-143,17,0,0,0,0,1,0,0,0,13,2,1,1,0.0,0.0,0.0,0,0,5,8,62.5,1,7,0,0,0,5,8,62.5,76,6,4,4,100.0,0,1,0.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,5,0,1,2,2,2,0,0,0,0,,0,1,0,1,1,3,0,0,13,1,6,2,5,0,13,0,0,,0,,7,29,9,0,0,0,0,0,9,3,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,
8,Marcel Sobottka,de GER,31.0,DM,24-154,90,0,0,0,0,0,0,0,0,60,10,4,1,0.0,0.0,0.0,0,0,34,44,77.3,6,24,0,1,0,34,44,77.3,619,249,16,19,84.2,14,16,87.5,4,7,57.1,0,0.0,0.0,0,4,0,0,6,44,44,0,0,0,0,0,0,0,0,0,0,34,0,1,10,9,4,6,0,2,2,100.0,0,1,0,1,4,14,2,0,60,2,20,34,7,2,60,1,0,0.0,1,100.0,24,93,40,0,0,0,0,0,24,0,0,0,0,1,2,0,0,4,9,0,0,0,10,5,1,83.3
9,Niko Gießelmann,de GER,23.0,LB,27-000,90,0,0,0,0,0,0,0,0,87,3,3,2,0.0,0.0,0.4,7,1,54,66,81.8,12,35,2,1,1,54,66,81.8,1145,573,17,17,100.0,26,33,78.8,10,13,76.9,0,0.4,0.3,2,9,2,1,12,66,44,22,1,1,2,5,18,3,0,3,0,54,0,2,3,2,2,1,0,3,5,60.0,2,2,0,2,3,6,5,0,87,4,25,40,22,0,87,1,1,100.0,0,0.0,35,193,103,2,5,1,4,0,40,2,0,0,0,1,2,0,5,3,2,1,0,0,2,0,1,0.0
