,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Gerard Moreno,es ESP,7.0,FW,27-170,67,0,0,0,0,1,0,0,0,25,0,0,0,0.0,0.0,0.1,4,0,17,21,81.0,1,15,1,1,1,17,21,81.0,218,32,9,11,81.8,7,8,87.5,0,1,0.0,0,0.1,0.2,2,0,0,0,1,21,19,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,25,0,1,18,7,1,25,1,1,100.0,0,0.0,15,86,35,1,1,0,2,2,24,4,0,0,0,1,1,1,0,0,0,0,0,0,1,2,2,50.0
1,Moi Gómez,es ESP,23.0,FW,25-093,23,0,0,0,0,1,1,0,0,11,1,1,1,0.0,0.0,0.0,0,0,3,4,75.0,0,5,1,0,0,3,4,75.0,55,12,1,1,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,1,100.0,0,1,0,1,1,2,2,0,11,2,3,6,2,0,11,0,0,,0,,5,33,16,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
2,Javier Ontiveros,es ESP,24.0,LW,22-015,56,0,0,0,0,1,0,0,0,35,2,0,0,0.0,0.0,0.0,3,1,25,31,80.6,1,22,2,1,1,25,31,80.6,268,16,21,23,91.3,4,4,100.0,0,3,0.0,0,0.0,0.0,0,0,0,0,1,31,31,0,0,0,0,1,0,0,0,0,0,25,0,1,2,1,0,2,0,0,2,0.0,2,0,0,0,0,2,0,0,35,0,6,19,11,0,35,1,1,100.0,0,0.0,22,113,55,2,1,0,2,0,25,3,0,0,0,4,0,0,1,0,1,0,0,0,4,1,0,100.0
3,Karl Toko Ekambi,cm CMR,17.0,LW,27-010,34,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,4,1,0,0,1,3,33.3,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,2,2,3,2,7,0,0,,0,,4,45,16,1,0,1,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4,Samuel Chukwueze,ng NGA,11.0,RW,20-125,90,0,0,0,0,4,0,0,0,41,1,0,0,0.2,0.2,0.1,2,0,17,31,54.8,3,22,3,2,1,17,31,54.8,192,22,10,14,71.4,4,8,50.0,0,3,0.0,0,0.1,0.1,1,0,1,0,3,31,31,0,0,0,0,1,0,0,0,0,0,17,0,3,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,41,1,7,15,19,5,41,2,1,50.0,1,50.0,22,117,71,3,1,3,2,3,31,8,0,0,0,0,1,1,1,0,1,0,0,0,4,1,1,50.0
5,Santi Cazorla,es ESP,8.0,AM,34-285,76,1,0,0,0,2,2,0,0,43,1,0,1,0.1,0.1,0.3,5,0,30,34,88.2,4,23,2,2,2,30,34,88.2,590,113,10,10,100.0,14,15,93.3,5,8,62.5,0,0.3,0.1,5,1,2,0,4,34,28,6,0,0,1,4,0,5,2,2,0,30,0,0,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,43,0,5,20,18,2,43,2,2,100.0,0,0.0,23,144,60,2,2,0,3,1,31,5,0,0,0,0,0,0,4,0,1,0,0,0,5,0,0,
6,Carlos Bacca,co COL,9.0,AM,33-016,14,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,1,0,0,0,1,3,33.3,11,0,1,1,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,0,1,2,1,0,4,0,0,,0,,1,11,8,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.0
7,Vicente Iborra,es ESP,10.0,DM,31-251,90,0,1,0,0,0,0,0,0,68,2,1,0,0.0,0.0,0.0,3,1,57,62,91.9,5,42,0,0,0,57,62,91.9,1218,323,17,18,94.4,22,22,100.0,14,17,82.4,1,0.0,0.0,1,11,0,0,5,62,61,1,1,0,3,0,0,0,0,0,0,57,0,0,2,2,2,0,0,2,4,50.0,2,0,0,0,1,3,5,0,68,6,17,46,6,1,68,0,0,,0,,42,216,105,0,0,0,1,0,56,0,0,0,0,1,0,0,0,1,2,0,0,0,5,1,0,100.0
8,Andre-Frank Zambo Anguissa,cm CMR,19.0,DM,23-312,90,0,0,0,0,0,0,1,0,66,3,5,2,0.0,0.0,0.0,0,0,48,55,87.3,6,41,1,2,1,48,55,87.3,711,123,23,25,92.0,22,24,91.7,2,3,66.7,0,0.0,0.0,0,4,0,0,6,55,52,3,1,0,0,0,2,0,0,0,0,48,0,2,3,2,0,3,0,0,1,0.0,1,2,0,2,5,8,0,0,66,2,10,51,5,0,66,2,1,50.0,1,50.0,41,201,110,1,0,0,1,2,44,0,1,0,0,2,0,0,0,5,2,0,0,0,8,0,0,
9,Xavi Quintillà,es ESP,16.0,LB,23-032,90,0,0,0,0,0,0,0,0,76,3,0,1,0.0,0.0,0.0,1,0,59,67,88.1,2,37,1,0,0,59,67,88.1,775,194,35,37,94.6,21,22,95.5,0,2,0.0,0,0.0,0.0,0,2,0,0,2,67,61,5,0,0,0,1,5,0,0,0,0,59,1,2,3,2,2,0,1,3,5,60.0,2,1,0,1,0,3,4,0,76,10,26,36,14,0,76,0,0,,0,,37,146,75,1,0,0,0,0,53,7,0,0,0,1,0,0,1,0,2,0,0,0,4,0,0,
