,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Papu Gómez,ar ARG,10.0,FW,30-044,90,0,1,0,0,5,3,0,0,83,0,0,0,0.2,0.2,1.0,13,1,55,74,74.3,11,64,5,5,3,55,74,74.3,834,338,24,27,88.9,26,33,78.8,2,10,20.0,1,1.0,1.1,8,4,7,0,11,74,60,14,2,0,0,15,3,9,5,4,0,55,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,83,0,0,27,57,5,83,5,3,60.0,2,40.0,64,375,169,5,6,2,1,3,72,13,0,0,0,1,2,0,15,0,0,0,0,0,3,0,0,
1,Andrea Petagna,it ITA,29.0,FW,22-274,88,1,0,0,0,6,2,1,0,45,0,0,0,0.9,0.9,0.1,3,0,27,32,84.4,4,37,4,2,1,27,32,84.4,465,93,14,15,93.3,8,10,80.0,3,3,100.0,0,0.1,0.2,1,1,3,1,4,32,31,1,0,0,1,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,45,0,1,7,37,10,45,2,1,50.0,1,50.0,37,188,65,4,1,2,3,6,48,16,1,0,0,1,2,1,1,0,0,0,0,0,3,2,2,50.0
2,Musa Barrow,gm GAM,99.0,FW,19-137,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,2,2,100.0,22,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,,0,,2,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Bryan Cristante,it ITA,4.0,AM,23-028,90,0,0,0,0,5,0,0,0,74,0,0,0,0.3,0.3,0.2,6,0,50,63,79.4,11,50,5,8,7,50,63,79.4,754,231,29,34,85.3,19,22,86.4,2,4,50.0,0,0.2,0.1,3,5,5,0,11,63,62,1,0,0,1,1,1,0,0,0,0,50,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,74,0,5,27,42,5,74,8,7,87.5,1,12.5,50,339,118,5,3,0,1,3,65,10,0,0,0,0,0,0,1,0,0,0,0,0,5,5,2,71.4
4,Remo Freuler,ch SUI,11.0,CM,25-350,90,0,0,0,0,3,1,0,0,107,3,0,4,0.4,0.4,0.1,4,0,86,94,91.5,13,78,12,1,1,86,94,91.5,1473,284,38,39,97.4,35,36,97.2,9,11,81.8,0,0.1,0.1,2,9,0,0,13,94,91,1,1,0,1,0,0,0,0,0,0,86,2,0,3,2,2,1,0,1,5,20.0,4,4,2,2,0,3,1,0,107,1,10,64,34,6,107,1,1,100.0,0,0.0,78,553,373,12,7,0,1,2,89,10,0,0,0,1,1,0,0,0,2,0,0,0,7,0,1,0.0
5,Marten de Roon,nl NED,15.0,CM,27-002,89,0,0,0,0,1,0,0,0,82,2,2,1,0.3,0.3,0.0,2,0,71,76,93.4,8,51,1,1,1,71,76,93.4,1457,329,27,28,96.4,31,32,96.9,12,14,85.7,0,0.0,0.1,1,9,0,0,8,76,74,2,1,0,1,0,1,0,0,0,0,71,0,1,2,2,1,1,0,0,4,0.0,4,1,0,1,2,4,0,0,82,2,12,57,14,1,82,1,1,100.0,0,0.0,51,182,90,1,0,0,1,0,60,1,0,0,0,1,0,0,0,2,2,0,0,0,6,0,3,0.0
6,Nicolas Haas,ch SUI,32.0,CM,22-067,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Robin Gosens,de GER,8.0,WB,23-269,90,0,0,0,0,2,0,0,0,68,4,2,0,0.1,0.1,0.3,2,0,50,57,87.7,7,40,7,1,0,50,57,87.7,737,228,34,35,97.1,12,15,80.0,3,5,60.0,0,0.3,0.2,1,4,2,0,7,57,52,5,1,0,0,1,4,0,0,0,0,50,0,1,4,2,4,0,0,4,4,100.0,0,0,0,0,2,6,1,0,68,1,10,34,26,2,68,1,0,0.0,1,100.0,40,246,159,7,4,0,1,0,49,14,0,0,0,0,0,2,1,2,2,0,0,0,5,0,0,
8,Timothy Castagne,be BEL,21.0,WB,22-116,45,0,0,0,0,0,0,0,0,40,1,0,0,0.0,0.0,0.0,1,0,25,37,67.6,3,21,1,0,0,25,37,67.6,358,167,15,17,88.2,8,14,57.1,2,2,100.0,0,0.0,0.0,0,4,0,0,3,37,31,6,0,0,0,2,6,0,0,0,0,25,0,2,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,40,1,5,16,19,2,40,0,0,,0,,21,104,69,1,1,0,0,0,30,7,0,0,0,2,0,0,2,0,1,0,0,0,1,0,3,0.0
9,Hans Hateboer,nl NED,33.0,WB,24-081,45,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,3,0,34,38,89.5,4,25,1,0,0,34,38,89.5,448,126,22,22,100.0,11,13,84.6,0,0,,0,0.0,0.0,1,5,0,0,4,38,36,1,1,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,39,1,4,22,13,0,39,0,0,,0,,25,132,90,1,2,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,75.0
