,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ben Zolinski,de GER,31.0,FW,27-176,63,0,0,0,0,1,1,1,0,14,0,0,0,0.0,0.0,0.0,2,0,7,10,70.0,0,8,0,0,0,7,10,70.0,68,12,6,7,85.7,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,0,0,8,6,1,14,0,0,,0,,8,15,9,0,1,0,1,1,11,6,1,0,0,5,2,1,0,0,0,0,0,0,2,0,0,
1,Christopher Antwi-Adjei,gh GHA,22.0,"LW,FW",25-261,27,0,0,0,0,1,1,0,0,12,1,0,0,0.1,0.1,0.1,1,0,5,9,55.6,0,6,3,0,0,5,9,55.6,49,19,4,5,80.0,0,2,0.0,0,1,0.0,0,0.1,0.0,1,0,0,0,0,9,7,2,0,0,0,0,2,0,0,0,0,5,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,12,0,2,4,6,2,12,0,0,,0,,6,85,77,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0
2,Gerrit Holtmann,ph PHI,38.0,LW,24-215,60,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,10,17,58.8,1,19,2,4,2,10,17,58.8,146,20,5,6,83.3,2,4,50.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1,17,17,0,0,0,0,2,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25,0,5,12,8,0,25,4,2,50.0,2,50.0,19,121,61,2,1,0,2,1,17,4,0,0,0,1,0,0,2,0,0,0,0,0,3,0,1,0.0
3,Streli Mamba,de GER,30.0,"FW,LW",25-131,30,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,0,0,1,2,50.0,1,2,1,0,0,1,2,50.0,14,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,3,2,0,4,0,0,,0,,2,53,52,1,1,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,
4,Kai Pröger,de GER,9.0,RW,27-164,90,0,2,0,0,1,0,0,0,42,0,0,3,0.0,0.0,0.2,7,2,12,29,41.4,2,19,3,5,4,12,29,41.4,170,95,6,8,75.0,2,5,40.0,2,12,16.7,2,0.2,0.5,3,1,1,0,2,29,18,11,5,0,0,11,2,4,3,1,0,12,0,1,0,0,0,0,0,0,2,0.0,2,3,2,1,0,0,1,0,42,2,11,12,20,0,42,5,4,80.0,1,20.0,19,222,84,3,4,0,1,1,18,4,0,0,0,2,2,0,11,0,0,0,0,0,8,0,1,0.0
5,Sebastian Vasiliadis,gr GRE,39.0,"AM,DM",22-022,90,0,0,0,0,2,0,0,0,33,0,0,0,0.1,0.1,0.0,2,0,13,23,56.5,1,18,1,2,1,13,23,56.5,171,8,6,9,66.7,4,7,57.1,1,3,33.3,0,0.0,0.0,1,0,0,0,1,23,23,0,0,1,0,1,0,0,0,0,0,13,0,2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,33,1,6,16,13,2,33,2,1,50.0,1,50.0,18,92,53,1,1,1,4,1,18,3,0,0,0,1,1,0,1,0,0,0,0,0,4,2,1,66.7
6,Abdelhamid Sabiri,ma MAR,19.0,DM,22-332,90,1,0,0,0,6,3,1,0,54,2,2,0,0.4,0.4,0.0,3,1,30,35,85.7,4,21,0,0,0,30,35,85.7,513,117,13,14,92.9,5,5,100.0,7,10,70.0,0,0.0,0.0,1,4,0,0,4,35,34,1,1,0,0,0,0,0,0,0,0,30,0,1,2,2,0,2,0,0,0,,0,0,0,0,2,4,3,0,54,3,10,34,10,1,54,0,0,,0,,21,86,50,0,1,0,2,0,33,0,1,0,0,3,2,0,0,2,2,0,0,0,5,6,2,75.0
7,Klaus Gjasula,al ALB,8.0,DM,29-316,77,0,0,0,0,0,0,1,0,63,1,3,1,0.0,0.0,0.0,3,0,47,57,82.5,12,31,0,0,0,47,57,82.5,1004,338,12,13,92.3,23,28,82.1,10,13,76.9,0,0.0,0.0,1,4,0,0,12,57,57,0,0,0,1,0,0,0,0,0,0,47,0,1,1,0,0,1,0,0,0,,0,1,0,1,3,4,1,0,63,1,16,44,3,0,63,0,0,,0,,31,149,88,0,0,0,0,0,44,0,1,0,0,5,0,0,0,3,0,0,0,0,10,0,1,0.0
8,Sven Michel,de GER,11.0,AM,29-103,13,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,0,0,1,2,50.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,3,0,0,1,2,0,3,0,0,,0,,3,12,3,0,0,0,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0
9,Jamilu Collins,ng NGA,29.0,LB,25-082,90,0,0,0,0,0,0,0,0,72,2,3,3,0.0,0.0,0.0,2,0,36,54,66.7,3,31,3,0,0,36,54,66.7,543,202,23,26,88.5,11,15,73.3,2,9,22.2,0,0.0,0.0,0,5,0,0,3,54,45,8,0,0,0,2,8,0,0,0,0,36,1,1,2,2,1,0,1,1,5,20.0,4,3,2,1,3,5,8,0,72,9,24,38,10,0,72,0,0,,0,,31,236,143,3,1,0,1,0,33,2,0,0,0,3,1,0,2,3,2,0,0,0,5,2,0,100.0
