,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Roger Martí,es ESP,9.0,FW,27-057,45,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,0,0,5,10,50.0,1,8,0,0,0,5,10,50.0,41,9,2,5,40.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,1,0,1,10,10,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,14,1,3,8,3,0,14,0,0,,0,,8,20,7,0,0,0,1,2,9,3,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0.0
1,Emmanuel Boateng,gh GHA,21.0,FW,21-282,45,0,0,0,0,1,0,1,0,14,0,0,0,0.0,0.0,0.0,1,0,7,10,70.0,0,4,0,0,0,7,10,70.0,76,9,6,9,66.7,1,1,100.0,0,0,,0,0.0,0.0,1,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,14,1,2,8,4,0,14,0,0,,0,,4,23,16,0,0,0,1,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,2,3,5,37.5
2,Ivi,es ESP,14.0,LM,23-245,90,0,0,0,0,2,0,0,0,44,7,0,0,0.1,0.1,0.1,3,0,21,28,75.0,4,22,4,3,1,21,28,75.0,326,90,12,13,92.3,5,6,83.3,2,5,40.0,0,0.1,0.2,1,0,2,0,4,28,27,1,0,0,0,4,0,1,0,1,0,21,0,1,7,5,4,3,0,4,5,80.0,1,0,0,0,0,7,1,0,44,0,9,18,18,4,44,3,1,33.3,2,66.7,22,198,86,4,2,2,6,2,28,4,0,0,0,2,0,0,4,0,5,0,0,0,5,0,0,
3,Saša Lukić,rs SRB,20.0,CM,21-200,90,0,0,0,0,0,0,0,0,29,2,1,1,0.0,0.0,0.0,1,0,8,21,38.1,2,11,1,1,1,8,21,38.1,105,51,5,11,45.5,3,6,50.0,0,3,0.0,0,0.0,0.0,1,1,0,0,2,21,21,0,0,0,0,2,0,0,0,0,0,8,0,1,2,1,1,1,0,1,1,100.0,0,1,1,0,1,3,0,0,29,2,7,15,8,0,29,1,1,100.0,0,0.0,11,131,62,1,1,0,3,2,18,0,0,0,0,3,0,0,2,1,1,0,0,0,3,2,1,66.7
4,José Campaña,es ESP,24.0,CM,24-274,33,0,0,0,0,0,0,0,0,18,2,0,1,0.0,0.0,0.0,0,0,10,15,66.7,2,5,0,0,0,10,15,66.7,157,50,7,10,70.0,0,1,0.0,2,2,100.0,0,0.0,0.0,0,0,1,0,2,15,15,0,0,0,1,0,0,0,0,0,0,10,0,0,2,1,0,1,1,0,0,,0,1,0,1,0,2,0,0,18,0,0,14,4,0,18,0,0,,0,,5,16,6,0,0,0,0,0,10,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,50.0
5,Rober,es ESP,4.0,CB,23-013,57,0,0,0,0,0,0,1,0,15,0,2,1,0.0,0.0,0.0,0,0,5,7,71.4,0,0,0,0,0,5,7,71.4,86,51,2,2,100.0,2,2,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,0,7,6,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,1,0,1,2,2,3,0,15,5,11,4,0,0,15,0,0,,0,,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,2,0,0,0,0,1,0,1,0.0
6,José Luis Morales,es ESP,11.0,RM,30-221,90,0,0,0,0,1,0,0,0,37,1,1,1,0.1,0.1,0.1,2,0,16,24,66.7,0,13,2,9,4,16,24,66.7,222,86,11,11,100.0,2,5,40.0,2,3,66.7,0,0.1,0.1,2,2,0,0,0,24,21,3,1,0,0,3,0,2,0,1,1,16,0,1,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,0,0,37,3,8,16,16,2,37,9,4,44.4,5,55.6,13,169,108,2,2,0,1,3,18,2,0,0,0,0,2,0,3,1,0,0,0,0,8,0,1,0.0
7,Jefferson Lerma,co COL,8.0,"CM,DM",23-127,90,0,0,0,0,1,0,1,0,47,3,3,1,0.0,0.0,0.0,1,0,22,34,64.7,1,12,0,0,0,22,34,64.7,414,95,9,12,75.0,9,14,64.3,3,7,42.9,0,0.0,0.0,0,1,0,0,1,34,34,0,0,0,3,0,0,0,0,0,0,22,0,0,3,0,2,1,0,1,2,50.0,1,1,1,0,3,6,1,0,47,3,8,34,5,0,47,0,0,,0,,12,38,26,0,0,0,1,1,22,1,1,0,0,3,3,0,0,3,0,0,0,0,5,1,4,20.0
8,Antonio Luna,es ESP,22.0,LB,26-349,90,0,0,0,0,0,0,0,0,35,1,1,0,0.0,0.0,0.0,1,0,19,28,67.9,1,9,0,3,3,19,28,67.9,333,163,11,13,84.6,4,7,57.1,3,7,42.9,0,0.0,0.0,0,0,0,0,1,28,22,6,0,0,0,1,6,0,0,0,0,19,0,0,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,3,0,35,2,13,16,6,2,35,3,3,100.0,0,0.0,9,55,14,0,1,0,1,0,9,2,0,0,0,0,0,0,1,1,1,0,0,0,7,0,0,
9,Chema,es ESP,6.0,CB,25-363,28,0,0,0,0,1,1,0,1,14,0,0,0,0.1,0.1,0.0,0,0,6,9,66.7,0,1,0,0,0,6,9,66.7,135,62,0,2,0.0,5,5,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,9,8,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,14,2,9,4,1,1,14,0,0,,0,,1,2,0,0,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,50.0
