,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Yussuf Poulsen,dk DEN,9.0,FW,23-185,45,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,1,0,14,22,63.6,0,12,1,1,1,14,22,63.6,155,19,10,13,76.9,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0,22,21,1,0,0,0,1,1,0,0,0,0,14,0,4,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,25,0,3,10,13,2,25,1,1,100.0,0,0.0,12,69,45,1,0,1,1,0,16,5,0,0,0,0,0,1,1,0,1,0,0,0,2,2,2,50.0
1,Jean-Kévin Augustin,fr FRA,29.0,FW,20-184,45,0,0,0,0,2,1,0,0,17,1,0,0,0.5,0.5,0.0,2,0,6,8,75.0,1,7,1,5,1,6,8,75.0,59,12,6,7,85.7,0,0,,0,0,,0,0.0,0.1,0,0,1,0,1,8,6,2,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,17,0,0,4,13,6,17,5,1,20.0,4,80.0,7,43,11,1,0,0,0,0,9,5,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,100.0
2,Timo Werner,de GER,11.0,FW,21-286,90,0,0,0,0,2,0,0,0,34,0,0,2,0.6,0.6,0.0,2,0,18,27,66.7,1,20,2,1,0,18,27,66.7,175,42,16,20,80.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0,1,0,0,1,27,25,2,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,34,0,0,10,24,6,34,1,0,0.0,1,100.0,20,104,41,2,1,1,2,2,31,11,0,0,0,2,1,3,1,0,0,0,0,0,1,1,0,100.0
3,Bruma,pt POR,17.0,AM,23-054,90,0,1,0,0,4,2,0,0,74,2,0,0,0.2,0.2,0.1,5,1,46,60,76.7,3,52,11,12,7,46,60,76.7,581,123,33,41,80.5,9,14,64.3,1,1,100.0,1,0.1,0.3,1,5,2,1,3,60,57,3,0,0,0,4,3,0,0,0,0,46,0,1,2,2,1,0,1,2,3,66.7,1,0,0,0,0,2,0,0,74,0,5,24,48,8,74,12,7,58.3,5,41.7,52,536,401,11,6,5,0,0,51,14,0,0,0,0,3,0,4,0,2,0,0,0,5,0,1,0.0
4,Kevin Kampl,si SVN,44.0,AM,27-069,90,0,0,0,0,3,2,0,0,66,1,0,0,0.1,0.1,0.1,5,0,49,61,80.3,7,46,6,2,2,49,61,80.3,709,165,26,29,89.7,20,25,80.0,1,4,25.0,0,0.1,0.2,2,4,2,0,7,61,59,2,0,1,0,4,0,2,0,2,0,49,0,1,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,66,0,0,32,34,4,66,2,2,100.0,0,0.0,46,359,169,6,4,2,1,1,57,4,0,0,0,0,0,0,4,0,1,0,0,0,8,0,1,0.0
5,Naby Keïta,gn GUI,8.0,DM,22-310,90,0,0,0,0,5,2,1,0,89,5,0,1,0.5,0.5,0.2,4,0,59,77,76.6,11,57,10,4,3,59,77,76.6,864,290,38,41,92.7,19,23,82.6,2,6,33.3,0,0.2,0.3,3,5,2,0,11,77,73,2,2,0,0,4,0,0,0,0,0,59,2,4,5,2,3,1,1,1,2,50.0,1,1,1,0,0,5,0,0,89,1,9,48,33,8,89,4,3,75.0,1,25.0,57,554,398,10,7,1,1,1,69,2,1,0,0,3,0,0,4,0,2,0,0,0,6,1,1,50.0
6,Stefan Ilsanker,at AUT,13.0,DM,28-213,90,0,0,0,0,1,0,0,0,109,3,4,0,0.1,0.1,0.0,3,0,86,97,88.7,19,69,0,2,1,86,97,88.7,1397,482,44,47,93.6,33,35,94.3,6,10,60.0,0,0.0,0.1,0,12,4,0,19,97,96,1,1,0,0,2,0,0,0,0,0,86,0,2,3,3,2,0,1,2,4,50.0,2,0,0,0,4,7,1,0,109,3,16,71,25,1,109,2,1,50.0,1,50.0,69,379,193,0,4,0,1,0,76,4,0,0,0,1,1,0,2,4,3,0,0,0,8,2,3,40.0
7,Marcel Halstenberg,de GER,23.0,LB,26-081,90,1,0,0,0,2,1,0,0,84,2,2,3,0.3,0.3,0.5,9,0,50,66,75.8,8,40,1,2,0,50,66,75.8,741,223,31,35,88.6,15,20,75.0,3,8,37.5,0,0.5,0.3,7,1,5,1,8,66,51,14,1,0,0,9,9,4,1,3,0,50,1,1,2,2,1,0,1,0,0,,0,3,0,3,2,4,1,0,84,1,16,22,47,7,84,2,0,0.0,2,100.0,40,181,85,1,3,0,2,1,45,15,0,0,0,1,3,0,9,2,2,0,0,0,5,4,2,66.7
8,Willi Orban,hu HUN,4.0,CB,25-044,90,1,0,0,0,1,1,0,0,72,0,1,0,0.1,0.1,0.0,0,0,54,67,80.6,4,41,1,0,0,54,67,80.6,830,292,24,30,80.0,25,30,83.3,2,3,66.7,0,0.0,0.1,0,4,0,0,4,67,63,3,3,0,0,0,0,0,0,0,0,54,1,0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,3,0,72,2,21,35,19,6,72,0,0,,0,,41,285,174,1,5,0,1,0,50,5,0,0,0,2,3,0,0,1,0,0,0,0,5,6,4,60.0
9,Ibrahima Konaté,fr FRA,6.0,CB,18-206,30,0,0,0,0,0,0,0,0,25,0,2,0,0.0,0.0,0.0,0,0,18,24,75.0,1,16,0,0,0,18,24,75.0,310,115,9,10,90.0,9,10,90.0,0,4,0.0,0,0.0,0.0,0,1,0,0,1,24,24,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,25,0,5,20,0,0,25,0,0,,0,,16,93,46,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,2,33.3
