,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Julian Brandt,de GER,19.0,"FW,CM",24-042,90,0,0,0,0,1,1,0,0,71,1,1,1,0.1,0.1,0.0,0,0,43,55,78.2,2,51,0,2,1,43,55,78.2,674,108,23,28,82.1,10,13,76.9,6,7,85.7,0,0.0,0.0,0,4,0,0,2,55,52,3,0,0,2,1,2,0,0,0,0,43,0,1,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,1,0,71,1,8,45,18,7,71,2,1,50.0,1,50.0,51,229,40,0,1,1,6,1,56,5,0,0,0,1,0,0,1,1,0,0,0,0,5,1,1,50.0
1,Thorgan Hazard,be BEL,23.0,AM,27-076,73,0,0,0,0,0,0,1,0,35,2,0,0,0.0,0.0,0.1,3,0,23,29,79.3,3,23,0,2,1,23,29,79.3,312,71,14,17,82.4,5,7,71.4,2,2,100.0,0,0.1,0.1,2,0,1,0,3,29,29,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,2,0,0,0,1,0.0,1,0,0,0,0,2,0,0,35,2,4,17,15,2,35,2,1,50.0,1,50.0,23,99,33,0,2,0,1,2,28,5,1,0,0,2,1,1,0,0,0,0,0,0,5,1,0,100.0
2,Gio Reyna,us USA,32.0,AM,17-213,17,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,0,14,1,1,1,10,12,83.3,90,15,8,10,80.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,12,11,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,0,1,10,4,0,14,1,1,100.0,0,0.0,14,99,69,1,1,0,1,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
3,Jadon Sancho,eng ENG,7.0,AM,20-080,90,0,0,0,0,0,0,0,0,69,0,0,0,0.0,0.0,0.5,2,0,56,64,87.5,3,54,2,3,2,56,64,87.5,718,165,36,38,94.7,14,16,87.5,2,3,66.7,0,0.5,0.1,2,1,2,0,3,64,62,2,1,0,0,1,0,1,0,1,0,56,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,69,0,6,44,20,2,69,3,2,66.7,1,33.3,54,280,133,2,3,1,2,2,67,15,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.0
4,Axel Witsel,be BEL,28.0,CM,31-153,60,0,0,0,0,0,0,0,0,58,0,0,0,0.0,0.0,0.0,0,0,55,58,94.8,4,50,0,1,1,55,58,94.8,899,126,25,26,96.2,18,20,90.0,8,8,100.0,0,0.0,0.0,0,0,0,0,4,58,57,1,1,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,58,0,5,48,5,0,58,1,1,100.0,0,0.0,50,178,78,0,1,0,0,0,49,2,0,0,0,2,1,0,0,0,0,0,0,0,7,0,0,
5,Erling Haaland,no NOR,17.0,FW,19-328,30,1,0,0,0,2,1,0,0,5,0,0,0,0.1,0.1,0.0,1,0,1,1,100.0,1,4,0,2,1,1,1,100.0,8,4,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,5,1,1,0,4,2,5,2,1,50.0,1,50.0,4,10,3,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
6,Emre Can,de GER,27.0,CM,26-153,90,0,0,0,0,1,0,0,0,78,0,0,0,0.1,0.1,0.0,1,0,64,72,88.9,4,59,3,3,2,64,72,88.9,1149,143,30,31,96.8,28,29,96.6,6,8,75.0,0,0.0,0.0,0,4,0,0,4,72,70,1,1,0,1,0,0,0,0,0,0,64,1,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,78,0,9,65,5,1,78,3,2,66.7,1,33.3,59,340,214,3,1,0,3,0,67,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,100.0
7,Raphaël Guerreiro,pt POR,13.0,WB,26-174,90,0,0,0,0,0,0,0,0,73,0,0,1,0.0,0.0,0.0,2,0,60,66,90.9,4,55,4,0,0,60,66,90.9,824,178,37,41,90.2,18,18,100.0,1,2,50.0,0,0.0,0.1,1,2,1,0,4,66,63,3,0,0,1,0,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,73,1,7,54,12,1,73,0,0,,0,,55,293,194,4,2,0,1,1,62,4,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0
8,Achraf Hakimi,ma MAR,5.0,WB,21-222,90,0,0,0,0,1,1,1,0,102,2,0,1,0.4,0.4,0.0,0,0,81,90,90.0,7,71,3,0,0,81,90,90.0,1241,321,48,52,92.3,29,31,93.5,4,4,100.0,0,0.0,0.1,0,4,2,1,7,90,86,4,0,0,0,2,4,0,0,0,0,81,0,2,2,1,0,1,1,1,1,100.0,0,1,0,1,0,2,3,0,102,1,21,60,21,1,102,0,0,,0,,71,359,220,3,7,1,2,3,79,3,1,0,0,3,0,0,2,0,1,0,0,0,9,0,1,0.0
9,Manuel Akanji,ch SUI,16.0,CB,24-330,90,0,1,0,0,1,0,1,0,100,3,2,0,0.0,0.0,0.1,1,1,81,90,90.0,1,66,0,0,0,81,90,90.0,1263,407,39,43,90.7,37,40,92.5,4,6,66.7,1,0.1,0.1,1,1,1,1,1,90,85,5,2,0,0,1,3,0,0,0,0,81,0,0,3,1,1,2,0,0,0,,0,0,0,0,2,5,3,0,100,6,40,57,3,0,100,0,0,,0,,66,335,155,0,0,0,0,1,71,0,1,0,0,1,1,0,1,2,1,0,0,0,5,1,4,20.0
