,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jonathan Calleri,ar ARG,12.0,FW,26-027,90,0,0,0,0,3,1,0,0,35,0,0,1,0.2,0.2,0.0,2,0,12,20,60.0,1,18,0,1,0,12,20,60.0,137,7,9,11,81.8,1,6,16.7,1,1,100.0,0,0.0,0.0,1,1,0,0,1,20,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,35,1,5,9,22,7,35,1,0,0.0,1,100.0,18,83,16,0,0,0,3,0,26,8,0,0,0,2,3,1,0,0,0,0,0,0,2,9,7,56.3
1,Matías Vargas,ar ARG,22.0,AM,22-165,70,0,0,0,0,3,0,0,0,42,0,0,0,0.2,0.2,0.0,2,0,19,33,57.6,4,26,4,6,5,19,33,57.6,378,124,8,11,72.7,7,11,63.6,3,6,50.0,0,0.0,0.1,1,3,2,2,4,33,28,5,0,0,0,8,0,5,0,4,0,19,0,1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,42,0,3,18,21,5,42,6,5,83.3,1,16.7,26,147,62,4,2,0,2,6,29,7,0,0,0,0,1,0,8,0,0,0,0,0,5,0,1,0.0
2,Facundo Ferreyra,ar ARG,9.0,AM,28-220,20,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.3,1,0,2,5,40.0,0,6,0,1,1,2,5,40.0,29,17,1,2,50.0,1,2,50.0,0,0,,0,0.3,0.1,1,0,1,1,0,5,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,1,5,0,6,1,1,100.0,0,0.0,6,22,5,0,0,0,0,1,6,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.0
3,Sergi Darder,es ESP,10.0,AM,25-302,56,0,0,0,0,1,0,0,0,27,3,0,1,0.0,0.0,0.1,4,0,17,18,94.4,4,15,2,0,0,17,18,94.4,261,73,10,10,100.0,5,5,100.0,1,1,100.0,0,0.1,0.1,3,2,2,0,4,18,16,2,0,0,0,0,0,0,0,0,0,17,0,1,3,2,1,1,1,2,4,50.0,2,1,0,1,0,3,1,0,27,1,3,12,12,0,27,0,0,,0,,15,96,51,2,1,0,1,3,17,3,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,
4,Esteban Granero,es ESP,23.0,AM,32-110,34,0,0,0,0,1,1,0,0,16,1,0,1,0.3,0.3,0.1,2,0,9,11,81.8,2,5,0,0,0,9,11,81.8,121,40,3,4,75.0,3,3,100.0,1,1,100.0,0,0.1,0.1,1,1,1,1,2,11,10,0,0,0,0,1,0,0,0,0,0,9,1,0,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0,16,1,4,4,8,1,16,0,0,,0,,5,25,1,0,0,0,1,1,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,20.0
5,Marc Roca,es ESP,21.0,CM,22-328,90,0,0,0,0,4,0,0,0,53,3,1,0,0.1,0.1,0.0,2,0,37,45,82.2,7,29,0,0,0,37,45,82.2,776,197,12,15,80.0,14,16,87.5,8,9,88.9,0,0.0,0.0,1,8,0,0,7,45,44,1,1,0,1,1,0,0,0,0,0,37,0,1,3,3,1,2,0,1,3,33.3,2,0,0,0,1,4,1,0,53,2,6,40,7,1,53,0,0,,0,,29,173,41,0,1,0,1,1,33,0,0,0,0,3,0,0,1,1,3,0,0,0,6,0,1,0.0
6,Víctor Sánchez,es ESP,4.0,CM,32-042,90,0,0,0,0,0,0,0,0,76,3,1,4,0.0,0.0,0.2,6,0,44,62,71.0,5,31,0,0,0,44,62,71.0,787,267,21,25,84.0,8,11,72.7,9,19,47.4,0,0.2,0.2,3,3,1,1,5,62,50,12,8,0,2,9,2,2,0,1,0,44,0,0,3,1,1,1,1,1,6,16.7,5,4,1,3,1,4,0,0,76,2,14,38,24,1,76,0,0,,0,,31,106,39,0,0,0,1,2,44,0,0,0,0,2,2,0,9,1,1,0,0,0,7,2,4,33.3
7,Pedrosa,es ESP,3.0,WB,21-160,90,0,0,0,0,2,1,0,0,57,0,0,0,0.1,0.1,0.0,3,0,40,50,80.0,1,26,3,2,1,40,50,80.0,665,148,18,21,85.7,16,21,76.2,5,7,71.4,0,0.0,0.1,0,2,1,1,1,50,35,15,1,0,1,2,14,0,0,0,0,40,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,57,0,6,30,22,2,57,2,1,50.0,1,50.0,26,182,82,3,1,0,4,1,35,7,0,0,0,0,3,0,2,0,0,0,0,0,5,0,0,
8,Victor Perea,es ESP,34.0,WB,19-202,76,0,0,0,0,2,0,0,0,73,1,0,1,0.1,0.1,0.1,4,0,47,60,78.3,3,34,4,1,1,47,60,78.3,723,193,28,33,84.8,16,20,80.0,2,3,66.7,0,0.1,0.1,1,3,3,2,3,60,46,14,0,0,0,8,14,0,0,0,0,47,0,2,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,4,0,73,3,16,31,26,4,73,1,1,100.0,0,0.0,34,183,120,4,1,2,0,0,40,7,0,0,0,0,1,0,8,0,0,0,0,0,6,0,3,0.0
9,Wu Lei,cn CHN,7.0,WB,27-335,14,0,0,0,0,1,0,0,0,6,1,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,0,0,1,2,50.0,10,10,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,5,20.0,4,0,0,0,1,2,0,0,6,0,2,2,2,1,6,0,0,,0,,3,10,7,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,
10,David López,es ESP,15.0,CB,30-011,90,0,0,0,0,1,0,0,0,57,2,2,0,0.1,0.1,0.0,1,0,36,45,80.0,5,20,1,0,0,36,45,80.0,713,398,14,16,87.5,14,15,93.3,6,11,54.5,0,0.0,0.1,0,6,1,0,5,45,43,2,1,0,1,0,1,0,0,0,0,36,0,0,2,2,0,2,0,0,2,0.0,2,0,0,0,2,4,6,0,57,4,21,29,7,2,57,0,0,,0,,20,145,75,1,0,0,0,0,26,0,0,0,0,0,1,0,0,2,2,0,0,0,7,7,1,87.5
11,Bernardo Espinosa,co COL,20.0,CB,30-101,90,0,0,0,0,0,0,1,0,57,2,0,1,0.0,0.0,0.0,0,0,27,50,54.0,1,16,0,0,0,27,50,54.0,676,293,6,8,75.0,13,24,54.2,7,15,46.7,0,0.0,0.1,0,2,0,0,1,50,50,0,0,0,2,0,0,0,0,0,0,27,0,1,2,2,1,1,0,2,2,100.0,0,1,1,0,0,2,3,0,57,5,29,25,3,3,57,0,0,,0,,16,74,35,0,0,0,0,0,24,1,1,0,0,2,0,0,0,0,2,0,0,0,7,10,0,100.0
12,Naldo,br BRA,5.0,CB,31-056,90,0,0,0,0,0,0,0,0,56,4,2,1,0.0,0.0,0.0,3,0,25,45,55.6,4,16,0,0,0,25,45,55.6,532,297,8,9,88.9,10,19,52.6,7,17,41.2,0,0.0,0.0,0,4,0,0,4,45,43,2,0,0,0,2,2,0,0,0,0,25,0,0,4,3,2,2,0,0,0,,0,1,0,1,2,6,1,0,56,2,20,32,4,1,56,0,0,,0,,16,84,25,0,0,0,1,1,25,0,0,0,0,0,0,0,2,2,3,0,0,0,7,0,1,0.0
