,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Sandro Ramírez,es ESP,24.0,FW,23-265,59,0,0,0,0,2,0,0,0,20,0,0,1,0.1,0.1,0.0,0,0,8,11,72.7,0,13,2,2,0,8,11,72.7,92,2,6,7,85.7,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,11,9,2,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,20,0,0,8,12,5,20,2,0,0.0,2,100.0,13,71,27,2,0,2,3,0,13,4,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,
1,Juanmi,es ESP,7.0,"LW,FW",25-315,31,0,0,0,0,4,0,0,0,10,0,0,0,0.4,0.4,0.0,0,0,3,5,60.0,0,8,1,0,0,3,5,60.0,46,7,2,2,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,2,8,4,10,0,0,,0,,8,42,23,1,0,1,0,3,10,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,100.0
2,Mikel Oyarzabal,es ESP,10.0,"LW,LM",21-344,90,1,0,0,0,1,1,0,0,40,0,0,0,0.2,0.2,0.1,3,0,24,31,77.4,2,23,1,2,2,24,31,77.4,428,85,15,15,100.0,4,6,66.7,4,5,80.0,0,0.1,0.0,1,1,0,0,2,31,28,3,1,0,1,5,0,2,1,1,0,24,0,2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,40,0,4,14,23,6,40,2,2,100.0,0,0.0,23,188,83,1,5,1,4,3,31,7,0,0,0,0,2,1,5,0,0,0,0,0,2,1,4,20.0
3,Adnan Januzaj,be BEL,11.0,RW,24-054,85,0,0,0,0,0,0,0,0,41,1,0,1,0.0,0.0,0.2,3,0,22,31,71.0,3,29,3,2,0,22,31,71.0,420,129,11,12,91.7,7,7,100.0,4,9,44.4,0,0.2,0.1,2,3,2,2,3,31,27,3,1,0,2,5,1,1,0,1,0,22,1,1,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,2,0,41,2,6,17,19,2,41,2,0,0.0,2,100.0,29,205,73,3,1,0,1,3,33,10,0,0,0,2,2,0,5,0,0,0,0,0,2,0,0,
4,Jon Bautista,es ESP,21.0,RW,23-271,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.1,1,0,2,2,100.0,0,2,0,0,0,2,2,100.0,25,0,1,1,100.0,1,1,100.0,0,0,,0,0.1,0.0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,3,1,3,0,0,,0,,2,13,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
5,Rubén Pardo,es ESP,14.0,LM,26-160,66,0,0,0,0,0,0,0,0,56,0,1,0,0.0,0.0,0.0,1,0,43,56,76.8,5,27,1,0,0,43,56,76.8,917,224,15,17,88.2,18,21,85.7,10,18,55.6,0,0.0,0.4,1,6,3,1,5,56,48,8,6,1,1,6,0,2,1,0,0,43,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,56,1,2,40,15,0,56,0,0,,0,,27,138,78,1,0,0,0,0,45,2,0,0,0,0,0,0,6,1,0,0,0,0,2,0,1,0.0
6,Willian José,br BRA,12.0,FW,27-128,24,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,8,10,80.0,1,8,1,0,0,8,10,80.0,232,19,0,1,0.0,2,2,100.0,5,5,100.0,0,0.0,0.1,0,1,1,0,1,10,10,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,5,5,1,10,0,0,,0,,8,54,13,1,1,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Igor Zubeldia,es ESP,5.0,CM,22-001,90,0,0,0,0,2,0,0,0,69,3,1,1,0.0,0.0,0.0,1,0,49,54,90.7,3,34,3,2,2,49,54,90.7,883,228,16,19,84.2,28,28,100.0,3,3,100.0,0,0.0,0.0,1,3,0,0,3,54,54,0,0,0,0,0,0,0,0,0,0,49,0,2,3,2,2,1,0,1,2,50.0,1,1,1,0,1,4,3,0,69,6,15,49,5,0,69,2,2,100.0,0,0.0,34,308,198,3,2,0,1,3,42,0,0,0,0,1,1,0,0,1,2,0,0,0,11,2,3,40.0
8,Luca Sangalli,es ESP,23.0,RM,24-049,90,0,1,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.2,2,1,33,42,78.6,4,29,4,1,0,33,42,78.6,589,139,13,14,92.9,14,16,87.5,5,8,62.5,1,0.2,0.1,1,3,1,1,4,42,42,0,0,0,0,3,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,46,1,8,25,14,0,46,1,0,0.0,1,100.0,29,198,128,4,5,0,1,1,40,2,0,0,0,1,2,0,3,0,0,0,0,0,5,1,2,33.3
9,Theo Hernández,fr FRA,19.0,LB,21-176,90,0,0,0,0,1,0,0,0,78,4,0,0,0.0,0.0,0.1,2,0,53,59,89.8,10,31,1,9,4,53,59,89.8,943,262,24,24,100.0,25,26,96.2,4,7,57.1,0,0.1,0.0,2,4,0,0,10,59,48,11,2,0,2,3,9,0,0,0,0,53,0,1,4,3,2,2,0,2,2,100.0,0,0,0,0,0,4,3,1,78,4,16,45,21,0,78,9,4,44.4,5,55.6,31,208,111,1,5,0,3,2,47,3,0,0,0,0,3,0,3,0,3,0,0,0,6,1,0,100.0
