,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Kike,es ESP,17.0,FW,31-066,90,0,0,0,0,5,2,0,0,41,1,0,2,0.3,0.3,0.1,4,0,16,26,61.5,1,26,1,1,1,16,26,61.5,271,22,8,11,72.7,5,9,55.6,3,3,100.0,0,0.1,0.1,3,0,2,1,1,26,24,2,0,0,1,2,0,0,0,0,0,16,0,0,1,1,0,0,1,0,2,0.0,2,2,0,2,0,1,0,0,41,0,0,14,27,9,41,1,1,100.0,0,0.0,26,85,20,1,1,1,5,5,34,5,0,0,0,3,1,0,2,0,1,0,0,0,2,5,5,50.0
1,Yoshinori Mutō,jp JPN,12.0,FW,28-199,59,0,0,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.0,1,0,12,13,92.3,0,8,0,1,1,12,13,92.3,113,14,8,8,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,13,12,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,0,0,4,13,1,17,1,1,100.0,0,0.0,8,43,2,0,0,1,1,3,12,3,0,0,0,2,1,0,0,0,0,0,0,0,4,3,1,75.0
2,Sergi Enrich,es ESP,9.0,FW,30-339,31,0,0,0,0,1,1,0,0,10,0,1,0,0.0,0.0,0.1,2,0,5,5,100.0,1,5,0,0,0,5,5,100.0,58,10,4,4,100.0,1,1,100.0,0,0,,0,0.1,0.1,2,1,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,10,0,0,6,4,2,10,0,0,,0,,5,11,0,0,0,0,3,2,8,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,33.3
3,Bryan,es ESP,25.0,LM,19-354,90,0,0,0,0,3,0,0,0,53,0,0,1,0.1,0.1,0.2,9,0,25,43,58.1,3,40,11,11,7,25,43,58.1,344,64,14,19,73.7,9,17,52.9,1,3,33.3,0,0.2,0.2,5,1,4,1,3,43,41,2,1,0,1,11,0,1,0,1,0,25,0,1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,53,0,1,16,37,7,53,11,7,63.6,4,36.4,40,334,205,11,4,6,2,0,42,7,0,0,0,0,0,0,11,0,0,0,0,0,5,0,1,0.0
4,Edu Expósito,es ESP,10.0,CM,24-182,90,0,0,0,0,0,0,0,0,65,1,1,2,0.0,0.0,0.3,6,0,44,56,78.6,8,34,0,2,1,44,56,78.6,882,329,14,16,87.5,21,23,91.3,7,14,50.0,0,0.3,0.3,3,4,1,0,8,56,49,7,4,0,1,8,0,3,0,3,0,44,0,0,1,0,0,1,0,1,2,50.0,1,2,0,2,1,2,0,0,65,0,8,33,24,2,65,2,1,50.0,1,50.0,34,125,65,0,1,0,1,3,41,7,0,0,0,0,2,0,8,1,0,0,0,0,9,0,1,0.0
5,Papakouli Diop,sn SEN,8.0,CM,34-317,74,0,0,0,0,2,1,1,0,40,0,1,0,0.1,0.1,0.0,1,0,26,35,74.3,4,15,0,0,0,26,35,74.3,526,154,8,9,88.9,15,20,75.0,3,5,60.0,0,0.0,0.0,0,6,0,0,4,35,34,1,1,0,1,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,40,2,8,25,7,1,40,0,0,,0,,15,44,14,0,0,0,0,0,16,1,1,0,0,2,0,0,1,1,0,0,0,0,6,4,6,40.0
6,Aleix García,es ESP,19.0,CM,23-216,16,0,0,0,0,1,0,0,0,24,0,0,0,0.1,0.1,0.1,2,0,21,23,91.3,3,18,1,1,1,21,23,91.3,417,77,6,7,85.7,11,11,100.0,3,4,75.0,0,0.1,0.0,1,2,0,0,3,23,21,2,1,0,0,1,0,1,1,0,0,21,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,0,2,19,5,0,24,1,1,100.0,0,0.0,18,108,72,1,2,0,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
7,Takashi Inui,jp JPN,14.0,RM,32-242,45,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,0,0,7,11,63.6,0,7,0,2,1,7,11,63.6,96,8,4,4,100.0,1,3,33.3,1,2,50.0,0,0.0,0.0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,14,1,2,7,5,0,14,2,1,50.0,1,50.0,7,26,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
8,Pedro León,es ESP,21.0,RM,34-067,45,0,0,0,0,1,1,0,0,31,3,0,0,0.1,0.1,0.0,1,0,13,24,54.2,0,23,1,1,1,13,24,54.2,242,44,6,10,60.0,5,8,62.5,2,3,66.7,0,0.0,0.0,0,1,0,0,0,24,23,1,0,0,0,6,0,1,0,1,0,13,0,1,3,2,0,1,2,1,2,50.0,1,0,0,0,0,3,0,0,31,0,2,10,19,2,31,1,1,100.0,0,0.0,23,74,27,1,0,0,2,0,23,8,0,0,0,1,2,0,6,0,2,0,0,0,2,0,1,0.0
9,Anaitz Arbilla,es ESP,23.0,LB,33-260,90,0,0,0,0,2,0,1,0,61,0,0,3,0.0,0.0,0.0,1,0,43,50,86.0,2,30,2,1,1,43,50,86.0,686,246,23,25,92.0,15,17,88.2,4,7,57.1,0,0.0,0.0,0,7,0,0,2,50,42,8,0,0,1,2,8,0,0,0,0,43,0,0,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,0,0,61,2,10,34,17,1,61,1,1,100.0,0,0.0,30,169,90,2,2,0,2,1,35,2,1,0,0,1,0,0,2,0,0,0,0,0,7,1,0,100.0
