,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Pierre-Emerick Aubameyang,ga GAB,17.0,FW,28-083,90,0,0,0,0,3,0,0,0,26,0,0,3,0.3,0.3,0.0,1,0,12,17,70.6,2,15,1,2,1,12,17,70.6,154,35,7,11,63.6,4,4,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,2,17,16,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,26,0,0,9,17,6,26,2,1,50.0,1,50.0,15,63,16,1,2,1,2,1,21,3,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,100.0
1,Maximilian Philipp,de GER,20.0,LW,23-192,90,0,0,0,0,3,0,0,0,25,2,0,1,0.1,0.1,0.1,3,0,12,15,80.0,3,19,0,1,0,12,15,80.0,183,58,7,7,100.0,4,6,66.7,1,1,100.0,0,0.1,0.4,1,0,3,1,3,15,15,0,0,0,0,1,0,0,0,0,0,12,0,1,2,2,0,1,1,0,0,,0,1,0,1,0,2,0,0,25,0,0,8,17,5,25,1,0,0.0,1,100.0,19,60,6,0,0,0,1,4,25,8,0,0,0,3,3,0,1,0,2,0,0,0,1,1,0,100.0
2,Christian Pulisic,us USA,22.0,RW,18-356,90,0,0,0,0,2,1,0,0,44,0,1,0,0.4,0.4,0.0,3,0,30,36,83.3,2,37,1,5,2,30,36,83.3,462,54,21,21,100.0,7,8,87.5,2,5,40.0,0,0.0,0.1,1,1,1,1,2,36,34,1,0,0,0,5,1,0,0,0,0,30,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,44,0,0,10,34,6,44,5,2,40.0,3,60.0,37,138,53,1,3,0,3,2,40,14,0,0,0,1,2,0,5,1,0,0,0,0,2,0,0,
3,Mario Götze,de GER,10.0,LM,25-098,78,0,0,0,0,3,0,0,0,75,3,0,2,0.2,0.2,0.6,10,0,56,65,86.2,5,59,2,1,0,56,65,86.2,825,167,39,41,95.1,14,17,82.4,3,5,60.0,0,0.6,0.6,4,5,4,1,5,65,64,1,0,0,0,2,0,1,1,0,0,56,0,2,3,2,1,2,0,2,3,66.7,1,2,0,2,0,3,0,0,75,0,2,21,52,5,75,1,0,0.0,1,100.0,59,307,127,2,9,1,1,2,63,8,0,0,0,1,1,0,2,0,2,0,0,0,1,1,0,100.0
4,Andriy Yarmolenko,ua UKR,9.0,LM,27-321,12,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,1,3,1,0,0,2,3,66.7,44,0,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,4,0,0,1,3,0,4,0,0,,0,,3,17,12,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
5,Nuri Şahin,tr TUR,8.0,CM,29-004,90,0,0,0,0,5,2,0,0,129,3,1,1,0.2,0.2,0.2,13,0,100,119,84.0,13,103,8,2,1,100,119,84.0,1720,436,45,46,97.8,46,53,86.8,7,18,38.9,0,0.2,0.3,5,21,3,1,13,119,116,3,2,0,0,6,0,1,1,0,0,100,0,0,3,2,0,2,1,0,1,0.0,1,1,0,1,1,4,0,0,129,0,4,83,42,0,129,2,1,50.0,1,50.0,103,442,277,8,7,0,0,0,108,3,0,0,0,1,1,0,6,1,2,0,0,0,7,0,1,0.0
6,Gonzalo Castro,de GER,27.0,RM,30-090,90,0,0,0,0,0,0,0,0,145,1,0,3,0.0,0.0,0.1,8,0,117,137,85.4,19,112,2,2,1,117,137,85.4,2206,482,52,54,96.3,51,59,86.4,14,21,66.7,0,0.1,0.6,4,22,5,2,19,137,126,11,4,0,1,13,2,5,2,3,0,117,0,3,1,0,0,0,1,0,0,,0,3,1,2,0,1,0,0,145,0,4,65,76,0,145,2,1,50.0,1,50.0,112,466,242,2,8,0,1,1,124,8,0,0,0,0,0,0,13,0,0,0,0,0,2,0,1,0.0
7,Marcel Schmelzer,de GER,29.0,LB,29-230,30,0,0,0,0,0,0,0,0,39,1,0,0,0.0,0.0,0.0,0,0,33,38,86.8,1,25,0,0,0,33,38,86.8,521,58,16,17,94.1,16,19,84.2,1,1,100.0,0,0.0,0.0,0,0,0,0,1,38,32,6,1,0,0,0,5,0,0,0,0,33,0,2,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,39,0,6,32,2,0,39,0,0,,0,,25,47,27,0,0,0,0,0,27,4,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0.0
8,Dan-Axel Zagadou,fr FRA,2.0,LB,18-098,60,0,0,0,0,2,0,0,0,65,0,0,0,0.1,0.1,0.1,2,0,50,58,86.2,1,34,1,1,1,50,58,86.2,791,163,25,27,92.6,23,28,82.1,1,2,50.0,0,0.1,0.2,1,1,3,3,1,58,51,7,0,0,0,5,7,0,0,0,0,50,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,65,0,9,20,36,2,65,1,1,100.0,0,0.0,34,119,35,1,1,0,2,1,45,8,0,0,0,2,0,0,5,0,0,0,0,0,2,3,0,100.0
9,Marc Bartra,es ESP,5.0,CB,26-237,17,0,0,0,0,0,0,0,0,35,0,0,1,0.0,0.0,0.0,0,0,32,32,100.0,2,30,0,0,0,32,32,100.0,699,240,4,4,100.0,24,24,100.0,3,3,100.0,0,0.0,0.0,0,2,0,0,2,32,31,1,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,35,1,9,26,0,0,35,0,0,,0,,30,111,75,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
