,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Robin Quaison,se SWE,7.0,FW,25-032,87,0,0,0,0,1,0,0,0,26,1,1,1,0.0,0.0,0.0,3,2,13,17,76.5,3,13,3,3,0,13,17,76.5,181,46,7,7,100.0,4,6,66.7,1,2,50.0,0,0.0,0.0,0,1,1,0,3,17,15,2,0,0,0,1,0,0,0,0,0,13,0,1,1,0,0,0,1,1,1,100.0,0,1,0,1,1,2,0,0,26,0,1,6,19,4,26,3,0,0.0,3,100.0,13,114,36,3,1,2,0,0,14,5,0,0,0,3,0,0,1,1,0,0,0,0,2,1,2,33.3
1,Alexander Hack,de GER,42.0,FW,25-063,3,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,1,1,100.0,12,13,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,4,1,4,0,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0
2,Jean-Philippe Mateta,fr FRA,9.0,FW,21-135,64,1,0,0,0,3,2,0,0,27,0,0,0,0.2,0.2,0.0,0,0,10,15,66.7,1,15,1,3,0,10,15,66.7,116,25,7,8,87.5,3,6,50.0,0,0,,0,0.0,0.0,0,1,1,0,1,15,15,0,0,0,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,0,0,5,22,4,27,3,0,0.0,3,100.0,15,77,16,1,0,0,4,1,22,4,0,0,0,0,1,0,1,0,0,0,0,0,0,6,3,66.7
3,Karim Onisiwo,at AUT,21.0,FW,26-238,26,1,0,0,0,1,1,1,0,10,1,0,0,0.3,0.3,0.1,1,0,2,3,66.7,0,6,0,1,0,2,3,66.7,26,0,1,2,50.0,1,1,100.0,0,0,,0,0.1,0.0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,10,0,0,3,7,2,10,1,0,0.0,1,100.0,6,21,8,0,0,0,2,1,6,0,1,0,0,2,1,0,0,0,1,0,0,0,0,1,0,100.0
4,Jean-Paul Boëtius,nl NED,5.0,AM,24-233,81,0,1,0,0,1,1,0,0,32,0,1,3,0.0,0.0,0.1,4,1,18,22,81.8,3,18,0,2,1,18,22,81.8,273,61,6,7,85.7,7,9,77.8,2,2,100.0,1,0.1,0.2,3,1,0,0,3,22,22,0,0,1,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,,0,3,0,3,1,1,1,0,32,1,1,15,16,3,32,2,1,50.0,1,50.0,18,129,44,0,0,1,1,2,19,2,0,0,0,1,4,0,0,1,0,0,0,0,4,0,0,
5,Phillipp Mwene,at AUT,23.0,AM,24-285,9,0,0,0,0,0,0,0,0,8,0,1,1,0.0,0.0,0.0,0,0,1,5,20.0,1,4,1,0,0,1,5,20.0,33,7,0,1,0.0,0,2,0.0,1,2,50.0,0,0.0,0.0,0,0,1,0,1,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,8,0,3,2,3,0,8,0,0,,0,,4,39,35,1,0,0,1,0,4,3,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,
6,Danny Latza,de GER,6.0,LM,28-338,90,0,0,0,0,2,2,0,0,50,3,3,0,0.1,0.1,0.0,2,0,28,36,77.8,3,24,0,1,1,28,36,77.8,577,80,11,13,84.6,9,9,100.0,6,10,60.0,0,0.0,0.0,0,3,0,0,3,36,36,0,0,0,1,1,0,0,0,0,0,28,0,0,3,2,1,1,1,2,3,66.7,1,0,0,0,3,6,3,0,50,2,9,31,11,1,50,1,1,100.0,0,0.0,24,128,61,0,0,0,1,0,28,4,0,0,0,1,3,0,1,3,2,0,0,0,7,2,2,50.0
7,Jean-Philippe Gbamin,ci CIV,25.0,RM,23-046,90,1,0,0,0,2,1,0,0,43,0,1,3,0.1,0.1,0.0,0,0,19,28,67.9,6,18,3,2,1,19,28,67.9,286,126,12,14,85.7,3,6,50.0,2,5,40.0,0,0.0,0.0,0,3,1,0,6,28,28,0,0,0,1,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0.0,1,3,0,3,1,1,3,0,43,0,8,22,13,1,43,2,1,50.0,1,50.0,18,133,94,3,3,1,2,0,23,1,0,0,0,2,1,0,3,1,0,0,0,0,7,2,3,40.0
8,Pierre Kunde,cm CMR,14.0,DM,23-107,90,0,0,0,0,1,1,0,0,51,1,1,0,0.0,0.0,0.0,3,0,28,37,75.7,5,22,2,1,1,28,37,75.7,649,203,9,12,75.0,14,14,100.0,5,10,50.0,0,0.0,0.0,0,3,0,0,5,37,32,5,5,0,0,1,0,0,0,0,0,28,0,0,1,0,0,1,0,0,0,,0,0,0,0,1,2,2,0,51,4,13,34,5,0,51,1,1,100.0,0,0.0,22,172,72,2,0,0,2,2,24,0,0,0,0,0,4,0,1,1,0,0,0,0,10,0,2,0.0
9,Aarón Martín,es ESP,3.0,LB,21-202,90,0,0,0,0,1,1,0,0,51,1,0,0,0.0,0.0,0.0,2,0,30,49,61.2,0,19,2,0,0,30,49,61.2,465,84,20,24,83.3,7,12,58.3,2,11,18.2,0,0.0,0.0,1,1,0,0,0,49,34,15,3,0,0,6,8,4,4,0,0,30,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,51,0,8,21,22,1,51,0,0,,0,,19,149,86,2,4,0,0,1,29,7,0,0,0,0,1,0,6,0,0,0,0,0,4,0,1,0.0
10,Moussa Niakhate,fr FRA,19.0,CB,22-247,90,0,0,0,0,0,0,0,0,51,2,0,1,0.0,0.0,0.0,1,1,30,42,71.4,1,22,1,1,1,30,42,71.4,713,312,5,8,62.5,18,18,100.0,7,15,46.7,0,0.0,0.0,0,1,0,0,1,42,41,1,1,0,0,0,0,0,0,0,0,30,0,1,2,1,1,0,1,1,1,100.0,0,1,1,0,0,2,5,0,51,3,30,19,2,0,51,1,1,100.0,0,0.0,22,154,78,1,0,0,0,0,25,0,0,0,0,0,2,0,0,0,1,0,0,0,9,3,2,60.0
11,Stefan Bell,de GER,16.0,CB,27-078,90,0,0,0,0,0,0,0,0,48,3,1,1,0.0,0.0,0.0,0,0,28,41,68.3,3,16,0,1,1,28,41,68.3,675,304,7,11,63.6,15,20,75.0,6,8,75.0,0,0.0,0.0,0,5,0,0,3,41,37,4,4,0,1,0,0,0,0,0,0,28,0,0,3,2,1,2,0,2,3,66.7,1,1,1,0,1,4,4,0,48,4,23,22,3,1,48,1,1,100.0,0,0.0,16,76,52,0,0,0,0,0,21,1,0,0,0,2,1,0,0,1,2,0,0,0,3,4,2,66.7
12,Daniel Brosinski,de GER,18.0,RB,30-116,90,0,1,0,0,0,0,0,0,56,3,4,1,0.0,0.0,0.1,3,1,28,45,62.2,2,13,0,0,0,28,45,62.2,565,341,11,12,91.7,12,21,57.1,4,10,40.0,1,0.1,0.0,2,4,0,0,2,45,27,18,2,0,0,2,16,0,0,0,0,28,0,1,3,2,2,1,0,2,4,50.0,2,1,0,1,4,7,5,0,56,6,19,21,16,0,56,0,0,,0,,13,49,25,0,1,0,1,1,20,1,0,0,0,1,1,0,2,4,2,0,0,0,7,0,1,0.0
