,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Borja Valle,es ESP,19.0,FW,25-307,90,2,0,0,0,5,3,1,0,36,0,1,0,2.0,2.0,0.1,2,0,22,26,84.6,1,18,1,0,0,22,26,84.6,316,45,13,13,100.0,7,9,77.8,1,2,50.0,0,0.1,0.0,3,1,2,2,1,26,24,2,0,0,0,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,36,1,1,13,22,8,36,0,0,,0,,18,72,18,1,0,0,0,1,25,3,1,0,0,3,0,2,4,1,0,0,0,0,2,1,3,25.0
1,Adrián López,es ESP,15.0,"AM,LW",30-124,90,0,1,0,0,2,0,0,0,36,0,1,0,0.1,0.1,0.5,1,1,15,27,55.6,2,16,2,2,0,15,27,55.6,155,29,9,12,75.0,4,10,40.0,0,1,0.0,1,0.5,0.4,1,0,0,0,2,27,26,0,0,0,0,4,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,36,1,1,16,19,4,36,2,0,0.0,2,100.0,16,101,48,2,0,0,0,1,31,6,0,0,0,1,2,0,4,1,0,0,0,0,1,1,3,25.0
2,Lucas Pérez,es ESP,7.0,RW,29-244,90,0,1,0,0,2,1,0,0,23,0,0,0,0.1,0.1,0.9,2,1,12,20,60.0,2,9,3,2,1,12,20,60.0,92,33,5,7,71.4,2,7,28.6,0,1,0.0,1,0.9,0.6,1,1,1,0,2,20,18,2,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,23,0,0,10,13,6,23,2,1,50.0,1,50.0,9,57,36,3,0,2,0,0,14,7,0,0,0,0,0,1,4,0,0,0,0,0,4,0,1,0.0
3,Federico Valverde,uy URU,17.0,"LM,DM",19-294,66,0,0,0,0,1,1,0,0,54,0,3,0,0.0,0.0,0.0,2,0,40,47,85.1,7,26,1,1,0,40,47,85.1,704,211,22,25,88.0,11,13,84.6,5,6,83.3,0,0.0,0.1,0,5,2,1,7,47,46,1,1,0,1,3,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,,0,0,0,0,3,3,0,0,54,0,4,37,13,1,54,1,0,0.0,1,100.0,26,147,55,1,0,0,2,1,46,6,0,0,0,0,0,0,3,3,0,0,0,0,5,0,2,0.0
4,Pedro Mosquera,es ESP,5.0,DM,30-021,24,0,0,0,0,1,0,0,0,24,0,0,0,0.0,0.0,0.0,1,0,20,23,87.0,2,11,0,0,0,20,23,87.0,515,148,7,7,100.0,5,5,100.0,8,11,72.7,0,0.0,0.0,1,3,0,0,2,23,22,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,0,2,19,3,0,24,0,0,,0,,11,64,36,0,0,0,0,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
5,Michael Krohn-Dehli,dk DEN,14.0,"DM,CM",34-340,90,0,0,0,0,2,0,0,0,67,0,2,0,0.1,0.1,0.0,4,0,53,63,84.1,11,42,5,1,1,53,63,84.1,905,213,24,27,88.9,20,22,90.9,7,9,77.8,0,0.0,0.0,0,7,1,0,11,63,62,1,0,0,0,1,1,0,0,0,0,53,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,67,0,12,37,20,0,67,1,1,100.0,0,0.0,42,267,152,5,1,0,0,3,62,3,0,0,0,0,0,0,1,2,0,0,0,0,3,0,1,0.0
6,Guilherme,br BRA,20.0,RM,27-037,45,0,0,0,0,0,0,1,0,32,2,0,0,0.0,0.0,0.1,3,0,23,29,79.3,0,12,0,0,0,23,29,79.3,430,89,12,12,100.0,7,9,77.8,4,6,66.7,0,0.1,0.0,1,1,0,0,0,29,22,7,1,0,1,2,0,6,1,0,0,23,0,1,2,2,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0,32,0,3,21,8,0,32,0,0,,0,,12,65,15,0,0,0,0,0,20,0,1,0,0,3,0,0,2,0,2,0,0,0,0,0,0,
7,Zakaria Bakkali,be BEL,18.0,LW,22-106,45,0,0,0,0,2,1,0,0,32,0,0,0,0.1,0.1,0.0,4,1,22,26,84.6,1,16,1,2,0,22,26,84.6,321,70,16,16,100.0,4,5,80.0,2,5,40.0,0,0.0,0.1,1,0,0,0,1,26,20,6,0,0,0,5,1,5,2,0,0,22,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,32,0,3,11,18,1,32,2,0,0.0,2,100.0,16,101,38,1,2,0,1,0,23,9,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,
8,Luisinho,pt POR,16.0,LB,33-007,90,0,0,0,0,0,0,0,0,116,3,2,0,0.0,0.0,0.4,6,1,93,107,86.9,11,60,1,3,3,93,107,86.9,1549,733,54,58,93.1,28,35,80.0,11,12,91.7,0,0.4,0.3,2,9,4,3,11,107,92,14,0,0,0,7,14,0,0,0,0,93,1,1,3,3,2,1,0,3,4,75.0,1,0,0,0,2,5,3,0,116,4,41,53,22,0,116,3,3,100.0,0,0.0,60,317,152,1,1,0,1,1,83,4,0,0,0,0,1,0,7,2,3,0,0,0,7,1,0,100.0
9,Fernando Navarro,es ESP,3.0,CB,35-321,90,0,0,0,0,0,0,0,0,75,1,3,2,0.0,0.0,0.0,0,0,56,64,87.5,1,36,0,0,0,56,64,87.5,1278,214,11,14,78.6,28,32,87.5,15,16,93.8,0,0.0,0.0,0,1,0,0,1,64,60,4,4,0,2,0,0,0,0,0,0,56,0,0,1,0,1,0,0,0,2,0.0,2,2,1,1,3,4,5,0,75,11,45,30,0,0,75,0,0,,0,,36,159,36,0,0,0,0,0,51,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,100.0
10,Raúl Albentosa,es ESP,6.0,CB,29-247,90,0,0,0,0,0,0,1,0,82,0,2,1,0.0,0.0,0.0,1,0,71,74,95.9,1,39,0,0,0,71,74,95.9,1546,437,14,15,93.3,45,45,100.0,11,13,84.6,0,0.0,0.0,1,0,0,0,1,74,73,1,1,0,1,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,2,0.0,2,1,1,0,2,2,4,0,82,12,56,24,2,2,82,0,0,,0,,39,128,46,0,0,0,0,0,62,0,1,0,0,2,0,0,0,2,0,0,0,0,9,1,1,50.0
