,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Massimo Coda,it ITA,9.0,FW,29-050,76,1,0,0,0,4,2,0,0,22,0,0,0,0.4,0.4,0.0,3,0,14,17,82.4,2,11,0,1,1,14,17,82.4,207,46,10,10,100.0,3,6,50.0,1,1,100.0,0,0.0,0.0,1,2,0,0,2,17,16,1,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,22,0,0,10,13,3,22,1,1,100.0,0,0.0,11,60,17,0,2,0,0,1,16,5,0,0,0,1,1,1,0,0,0,0,0,0,3,3,4,42.9
1,Gianluca Di Chiara,it ITA,17.0,LB,24-004,14,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,2,6,33.3,0,2,0,0,0,2,6,33.3,19,9,2,3,66.7,0,0,,0,3,0.0,0,0.0,0.0,0,0,0,0,0,6,4,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,7,1,6,1,1,0,7,0,0,,0,,2,14,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,Vittorio Parigini,it ITA,26.0,AM,21-280,39,0,0,0,0,1,1,0,0,25,0,0,0,0.0,0.0,0.5,4,0,13,17,76.5,1,19,3,5,3,13,17,76.5,230,47,5,5,100.0,5,8,62.5,2,2,100.0,0,0.5,0.1,2,0,1,1,1,17,15,1,0,0,0,3,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25,0,0,9,16,1,25,5,3,60.0,2,40.0,19,185,90,3,2,1,3,1,22,6,0,0,0,1,2,0,3,0,0,0,0,0,1,0,0,
3,Marco D'Alessandro,it ITA,7.0,"AM,LM",26-316,51,0,1,0,0,1,1,0,0,21,2,0,1,0.0,0.0,0.3,3,1,8,14,57.1,1,15,2,4,3,8,14,57.1,131,33,4,6,66.7,3,6,50.0,1,2,50.0,1,0.3,0.3,2,1,2,2,1,14,14,0,0,0,0,4,0,0,0,0,0,8,0,0,2,1,1,0,1,0,0,,0,1,0,1,0,2,0,0,21,1,4,7,11,1,21,4,3,75.0,1,25.0,15,168,76,2,1,1,2,0,11,2,0,0,0,1,0,0,4,0,1,0,0,0,3,1,0,100.0
4,Enrico Brignola,it ITA,99.0,"AM,FW",18-175,90,0,0,0,0,3,1,0,0,26,2,0,0,0.5,0.5,0.0,3,0,14,17,82.4,3,15,2,3,3,14,17,82.4,215,65,7,7,100.0,7,9,77.8,0,1,0.0,0,0.0,0.0,0,4,0,0,3,17,16,1,0,0,0,0,1,0,0,0,0,14,0,0,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,26,0,3,12,11,2,26,3,3,100.0,0,0.0,15,190,79,2,2,2,2,3,20,4,0,0,0,3,0,1,0,0,2,0,0,0,2,0,3,0.0
5,Ledian Memushaj,al ALB,20.0,CM,31-023,90,0,0,0,0,0,0,1,0,53,1,2,1,0.0,0.0,0.2,5,0,28,39,71.8,6,19,2,1,0,28,39,71.8,446,225,15,17,88.2,13,17,76.5,0,2,0.0,0,0.2,0.1,4,2,1,0,6,39,33,5,0,0,0,4,1,4,0,4,0,28,1,2,1,0,0,1,0,0,2,0.0,2,1,0,1,2,3,1,0,53,2,15,25,14,0,53,1,0,0.0,1,100.0,19,139,74,2,1,0,2,1,22,0,1,0,0,2,2,0,4,2,0,0,0,0,8,2,0,100.0
6,Nicolas Viola,it ITA,10.0,CM,28-079,90,0,0,0,0,3,1,0,0,64,3,3,1,0.2,0.2,0.1,9,0,36,54,66.7,5,34,3,6,4,36,54,66.7,744,238,13,20,65.0,14,18,77.8,8,15,53.3,0,0.1,0.1,3,9,1,0,5,54,45,9,6,0,2,3,0,3,0,2,0,36,0,0,3,2,1,2,0,0,1,0.0,1,1,1,0,3,6,0,0,64,1,17,33,16,0,64,6,4,66.7,2,33.3,34,207,122,3,1,0,0,0,31,0,0,0,0,0,1,0,3,3,2,0,0,0,10,1,2,33.3
7,Lorenzo Venuti,it ITA,23.0,"WB,RB",22-262,90,0,0,0,0,1,0,0,0,59,3,0,0,0.0,0.0,0.1,5,0,38,47,80.9,0,31,6,3,2,38,47,80.9,461,169,28,32,87.5,7,10,70.0,2,4,50.0,0,0.1,0.1,3,1,1,1,0,47,38,9,0,0,0,3,9,0,0,0,0,38,0,1,3,2,3,0,0,0,1,0.0,1,0,0,0,0,3,3,0,59,1,20,17,22,2,59,3,2,66.7,1,33.3,31,258,146,6,3,1,1,1,33,4,0,0,0,2,5,1,3,0,2,0,0,0,6,1,0,100.0
8,Cristiano Lombardi,it ITA,87.0,"WB,RM",22-133,90,0,0,0,0,3,1,0,0,43,0,0,2,0.1,0.1,0.0,0,0,16,30,53.3,0,26,4,0,0,16,30,53.3,204,23,9,11,81.8,6,12,50.0,0,3,0.0,0,0.0,0.0,0,1,0,0,0,30,29,1,0,0,0,3,1,0,0,0,0,16,0,2,0,0,0,0,0,0,2,0.0,2,2,1,1,0,0,4,0,43,3,15,14,14,5,43,0,0,,0,,26,169,91,4,1,1,2,0,28,5,0,0,0,1,3,0,3,0,0,0,0,0,3,1,4,20.0
9,Andrea Costa,it ITA,15.0,CB,31-332,70,0,0,0,0,0,0,0,0,41,1,1,0,0.0,0.0,0.0,1,0,25,35,71.4,2,19,1,0,0,25,35,71.4,488,221,9,10,90.0,13,16,81.3,2,7,28.6,0,0.0,0.0,0,2,0,0,2,35,33,1,1,0,1,0,0,0,0,0,0,25,1,0,1,0,0,1,0,0,0,,0,0,0,0,1,2,2,0,41,0,24,17,0,0,41,0,0,,0,,19,109,98,1,0,0,0,0,24,1,0,0,0,1,1,0,0,1,0,0,0,0,3,1,1,50.0
