,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Cristiano Ronaldo,pt POR,7.0,FW,33-305,90,0,0,0,0,4,1,0,0,39,0,1,0,0.1,0.1,0.1,3,0,23,29,79.3,4,34,5,2,0,23,29,79.3,310,45,10,13,76.9,9,11,81.8,1,2,50.0,0,0.1,0.1,1,0,1,1,4,29,28,1,1,0,0,2,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,39,2,3,10,26,1,39,2,0,0.0,2,100.0,34,240,135,5,5,1,2,2,35,7,0,0,0,1,1,1,2,1,0,0,0,0,3,0,0,
1,Mario Mandžukić,hr CRO,17.0,LW,32-200,90,1,0,0,0,2,2,0,0,34,0,0,2,0.7,0.7,0.1,3,0,25,28,89.3,5,21,3,0,0,25,28,89.3,386,146,13,14,92.9,9,10,90.0,2,2,100.0,0,0.1,0.2,2,2,3,1,5,28,27,1,0,0,0,2,1,0,0,0,0,25,0,1,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0,34,2,3,12,19,3,34,0,0,,0,,21,110,90,3,2,0,1,0,23,2,0,0,0,3,3,1,2,0,0,0,0,0,2,1,2,33.3
2,Paulo Dybala,ar ARG,10.0,RW,25-022,71,0,0,0,0,4,1,0,0,41,0,0,1,0.2,0.2,0.2,5,0,25,30,83.3,3,34,2,1,1,25,30,83.3,596,132,9,10,90.0,8,10,80.0,8,8,100.0,0,0.2,0.2,3,1,1,0,3,30,26,4,0,0,3,5,0,3,1,2,0,25,0,2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,41,0,3,17,22,6,41,1,1,100.0,0,0.0,34,216,92,2,2,0,3,1,34,7,0,0,0,0,5,0,5,0,0,0,0,0,4,1,2,33.3
3,Douglas Costa,br BRA,11.0,RW,28-084,19,0,0,0,0,0,0,0,0,9,1,1,0,0.0,0.0,0.0,0,0,3,5,60.0,1,5,1,3,2,3,5,60.0,58,21,1,2,50.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,1,0,1,5,4,1,0,0,0,1,0,1,1,0,0,3,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,9,0,3,6,3,0,9,3,2,66.7,1,33.3,5,69,56,1,2,0,1,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,
4,Blaise Matuidi,fr FRA,14.0,LM,31-242,90,0,0,0,0,1,0,0,0,67,4,2,3,0.0,0.0,0.0,4,1,43,54,79.6,11,44,1,1,1,43,54,79.6,758,246,18,24,75.0,16,18,88.9,6,7,85.7,0,0.0,0.0,1,6,1,0,11,54,53,1,1,0,1,2,0,0,0,0,0,43,0,1,4,4,3,0,1,0,2,0.0,2,3,2,1,2,6,0,1,67,2,12,39,16,5,67,1,1,100.0,0,0.0,44,144,52,1,2,0,0,0,45,4,0,0,0,3,2,0,2,2,4,0,0,0,7,1,1,50.0
5,Miralem Pjanić,ba BIH,5.0,CM,28-249,81,0,0,0,0,0,0,1,0,68,2,0,1,0.0,0.0,0.0,0,0,50,61,82.0,3,46,2,0,0,50,61,82.0,839,202,25,27,92.6,19,21,90.5,5,12,41.7,0,0.0,0.0,0,4,0,0,3,61,52,9,5,1,0,5,1,3,2,1,0,50,0,0,2,2,0,2,0,1,1,100.0,0,1,0,1,0,2,1,0,68,1,14,39,16,0,68,0,0,,0,,46,174,81,2,4,0,1,1,45,0,1,0,0,2,2,0,5,0,2,0,0,0,8,0,1,0.0
6,Emre Can,de GER,23.0,CM,24-329,9,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,6,7,85.7,1,3,0,1,1,6,7,85.7,89,13,3,3,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,7,6,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,10,0,3,5,3,2,10,1,1,100.0,0,0.0,3,11,7,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
7,Rodrigo Bentancur,uy URU,30.0,RM,21-165,90,0,0,0,0,2,0,1,0,53,1,1,0,0.1,0.1,0.1,3,0,38,44,86.4,4,42,1,4,1,38,44,86.4,575,137,24,25,96.0,11,13,84.6,2,4,50.0,0,0.1,0.1,2,5,2,1,4,44,44,0,0,0,1,1,0,0,0,0,0,38,0,0,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,53,0,7,33,13,1,53,4,1,25.0,3,75.0,42,201,82,1,5,0,0,3,38,1,1,0,0,2,1,0,1,1,0,0,0,0,6,1,0,100.0
8,Mattia De Sciglio,it ITA,2.0,"RB,LB",26-048,90,0,0,0,0,0,0,0,0,53,2,0,1,0.0,0.0,0.0,3,0,35,44,79.5,2,26,1,0,0,35,44,79.5,733,134,11,14,78.6,18,22,81.8,6,7,85.7,0,0.0,0.0,1,1,2,2,2,44,37,7,0,0,1,5,7,0,0,0,0,35,0,2,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,4,0,53,6,19,21,13,0,53,0,0,,0,,26,63,31,1,0,0,0,0,29,7,0,0,0,0,0,0,5,0,1,0,0,0,2,2,0,100.0
9,Giorgio Chiellini,it ITA,3.0,CB,34-115,90,0,0,0,0,2,1,0,0,64,1,3,2,0.1,0.1,0.0,1,0,37,50,74.0,2,38,0,0,0,37,50,74.0,826,248,7,8,87.5,22,24,91.7,8,15,53.3,0,0.0,0.0,0,0,0,0,2,50,46,3,2,0,0,0,1,0,0,0,0,37,1,1,1,1,1,0,0,0,0,,0,2,2,0,3,4,6,0,64,11,29,32,4,2,64,0,0,,0,,38,169,94,0,0,0,0,0,39,0,0,0,0,0,1,0,0,3,1,0,0,0,4,2,1,66.7
