,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Laurent Depoitre,be BEL,20.0,FW,29-016,81,1,0,0,0,1,1,0,0,39,1,0,3,0.4,0.4,0.1,2,0,13,26,50.0,0,11,0,1,0,13,26,50.0,127,8,10,16,62.5,2,8,25.0,0,0,,0,0.1,0.1,1,1,0,0,0,26,24,1,0,0,0,0,0,0,0,0,0,13,1,0,1,1,0,1,0,0,0,,0,3,1,2,0,1,3,0,39,4,4,20,15,2,39,1,0,0.0,1,100.0,11,29,11,0,0,0,3,0,22,2,0,0,0,0,1,0,0,0,1,0,0,0,3,9,8,52.9
1,Steve Mounié,bj BEN,24.0,FW,23-085,9,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,0,0,2,3,66.7,41,0,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,7,1,2,4,1,0,7,0,0,,0,,4,43,0,0,1,0,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
2,Rajiv van La Parra,nl NED,17.0,LW,26-202,60,0,0,0,0,2,0,0,0,19,1,2,1,0.1,0.1,0.0,1,0,4,9,44.4,2,11,0,2,0,4,9,44.4,60,3,0,3,0.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,2,9,9,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,1,0,0,1,2,50.0,1,1,1,0,2,3,0,0,19,2,3,6,10,1,19,2,0,0.0,2,100.0,11,76,7,0,1,0,2,1,10,0,0,0,0,0,1,0,1,2,1,0,0,0,2,0,1,0.0
3,Joe Lolley,eng ENG,18.0,LW,25-120,30,0,0,0,0,0,0,0,0,15,0,1,0,0.0,0.0,0.1,2,0,8,10,80.0,0,10,4,2,1,8,10,80.0,108,20,7,7,100.0,1,2,50.0,0,1,0.0,0,0.1,0.1,1,0,1,1,0,10,10,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,15,0,4,7,5,1,15,2,1,50.0,1,50.0,10,150,119,4,2,0,0,0,7,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,
4,Collin Quaner,de GER,23.0,RW,26-188,90,0,0,0,0,1,0,1,0,40,2,2,1,0.1,0.1,0.1,4,0,18,29,62.1,3,27,5,6,4,18,29,62.1,299,120,9,13,69.2,7,10,70.0,1,3,33.3,0,0.1,0.0,1,2,1,1,3,29,28,1,0,0,0,4,1,0,0,0,0,18,0,3,2,0,0,2,0,1,1,100.0,0,1,0,1,2,4,1,0,40,0,7,17,17,2,40,6,4,66.7,2,33.3,27,196,108,5,1,0,3,1,26,4,1,0,0,0,4,0,4,2,0,0,0,0,5,0,2,0.0
5,Tom Ince,eng ENG,22.0,AM,25-327,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,3,1,11,16,68.8,2,16,2,2,0,11,16,68.8,150,38,4,4,100.0,6,8,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,2,16,14,2,0,0,0,1,0,1,1,0,0,11,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,23,0,4,10,9,2,23,2,0,0.0,2,100.0,16,124,76,2,1,2,3,0,16,2,0,0,0,0,5,3,1,0,0,0,0,0,2,0,1,0.0
6,Danny Williams,us USA,19.0,DM,28-290,90,0,0,0,0,0,0,0,0,41,2,3,1,0.0,0.0,0.0,0,0,21,31,67.7,2,22,0,1,0,21,31,67.7,348,51,7,7,100.0,10,13,76.9,2,8,25.0,0,0.0,0.0,0,2,0,0,2,31,31,0,0,0,0,0,0,0,0,0,0,21,0,1,2,1,1,1,0,0,1,0.0,1,1,0,1,3,5,2,0,41,4,15,24,5,0,41,1,0,0.0,1,100.0,22,122,26,0,1,0,1,0,18,1,0,0,0,2,2,0,0,3,1,0,0,0,9,0,1,0.0
7,Aaron Mooy,au AUS,10.0,DM,27-099,90,0,0,0,0,3,0,0,0,56,3,1,0,0.2,0.2,0.0,0,0,29,45,64.4,1,33,3,0,0,29,45,64.4,408,93,18,22,81.8,9,15,60.0,1,5,20.0,0,0.0,0.0,0,7,1,0,1,45,40,4,4,0,1,3,0,0,0,0,0,29,1,1,3,2,1,1,1,2,3,66.7,1,0,0,0,1,4,2,0,56,2,6,35,16,3,56,0,0,,0,,33,157,80,3,0,0,1,0,31,2,0,0,0,1,1,0,3,1,2,0,0,0,9,0,3,0.0
8,Scott Malone,eng ENG,3.0,LB,26-273,90,0,0,0,0,1,1,0,0,59,0,2,1,0.1,0.1,0.0,0,0,29,46,63.0,1,22,0,1,1,29,46,63.0,562,246,11,14,78.6,15,20,75.0,3,8,37.5,0,0.0,0.0,0,2,0,0,1,46,32,13,1,0,0,2,12,0,0,0,0,29,1,3,0,0,0,0,0,0,0,,0,1,0,1,2,2,7,0,59,7,29,21,12,1,59,1,1,100.0,0,0.0,22,101,36,0,0,0,1,1,22,2,0,0,0,0,1,0,2,2,0,0,0,0,12,0,1,0.0
9,Christopher Schindler,de GER,26.0,CB,27-238,90,0,0,0,0,2,0,0,0,54,3,1,2,0.3,0.3,0.0,1,0,34,43,79.1,1,19,1,0,0,34,43,79.1,750,170,5,7,71.4,26,29,89.7,3,5,60.0,0,0.0,0.0,0,1,0,0,1,43,42,1,1,0,0,0,0,0,0,0,0,34,0,1,3,3,2,1,0,1,1,100.0,0,2,0,2,1,4,4,0,54,3,22,30,3,3,54,0,0,,0,,19,90,47,1,0,0,0,0,21,0,0,0,0,1,0,1,0,1,3,0,0,0,8,4,1,80.0
10,Mathias Jørgensen,dk DEN,25.0,CB,27-244,90,0,0,0,0,0,0,0,0,59,3,6,2,0.0,0.0,0.0,0,0,34,50,68.0,7,27,1,1,1,34,50,68.0,675,364,13,15,86.7,16,19,84.2,5,15,33.3,0,0.0,0.0,0,4,0,0,7,50,47,3,3,0,0,0,0,0,0,0,0,34,0,1,3,2,2,1,0,1,3,33.3,2,2,0,2,6,9,2,0,59,3,25,33,2,0,59,1,1,100.0,0,0.0,27,141,93,1,1,0,0,0,25,0,0,0,0,2,0,0,0,6,2,0,0,0,8,3,1,75.0
11,Florent Hadergjonaj,xk KVX,33.0,RB,23-145,60,0,0,0,0,0,0,0,0,41,1,0,1,0.0,0.0,0.3,3,0,19,36,52.8,0,18,1,2,2,19,36,52.8,352,182,11,13,84.6,5,12,41.7,3,8,37.5,0,0.3,0.1,2,3,2,2,0,36,25,11,3,1,0,5,8,0,0,0,0,19,0,2,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,41,1,6,22,15,0,41,2,2,100.0,0,0.0,18,98,52,1,2,0,0,0,19,4,0,0,0,1,1,0,5,0,1,0,0,0,5,0,1,0.0
12,Tommy Smith,eng ENG,2.0,RB,25-253,30,0,1,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.4,1,1,8,13,61.5,0,9,0,0,0,8,13,61.5,163,41,1,2,50.0,5,8,62.5,1,2,50.0,1,0.4,0.2,1,0,1,1,0,13,11,2,0,0,0,3,2,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,17,0,5,7,5,0,17,0,0,,0,,9,39,9,0,1,0,1,0,10,2,0,0,0,1,0,0,3,1,0,0,0,0,1,1,0,100.0
