,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Yoshinori Mutō,jp JPN,9.0,FW,25-301,90,0,0,0,0,4,0,0,0,26,2,0,0,0.3,0.3,0.0,0,0,15,16,93.8,1,16,0,0,0,15,16,93.8,187,16,7,8,87.5,6,6,100.0,0,0,,0,0.0,0.0,0,1,1,0,1,16,13,3,0,0,0,0,0,0,0,0,0,15,0,0,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,26,0,0,14,12,5,26,0,0,,0,,16,51,9,0,0,0,3,2,20,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,50.0
1,Pablo de Blasis,ar ARG,32.0,LW,30-097,90,0,0,0,0,1,0,0,0,46,1,0,2,0.0,0.0,0.2,5,0,32,38,84.2,3,25,0,1,1,32,38,84.2,475,108,19,19,100.0,11,14,78.6,1,2,50.0,0,0.2,0.1,3,2,1,0,3,38,36,1,0,0,0,1,1,0,0,0,0,32,1,1,1,1,1,0,0,0,0,,0,2,0,2,0,1,1,0,46,2,12,18,17,5,46,1,1,100.0,0,0.0,25,44,16,0,1,0,4,0,31,6,0,0,0,3,0,2,1,0,1,0,0,0,9,1,7,12.5
2,Levin Öztunalı,de GER,8.0,RW,22-058,62,0,0,0,0,2,0,0,0,24,2,0,0,0.1,0.1,0.0,1,0,8,14,57.1,2,14,0,3,1,8,14,57.1,106,20,6,6,100.0,2,6,33.3,0,0,,0,0.0,0.0,0,0,0,0,2,14,14,0,0,0,0,1,0,0,0,0,0,8,0,2,2,2,1,0,1,0,0,,0,0,0,0,0,2,1,0,24,0,7,7,11,1,24,3,1,33.3,2,66.7,14,73,13,0,0,0,2,1,15,3,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0.0
3,Gerrit Holtmann,ph PHI,38.0,RW,23-048,28,0,0,0,0,2,0,0,0,20,2,1,1,0.1,0.1,0.0,0,0,10,13,76.9,2,14,3,1,0,10,13,76.9,196,52,5,5,100.0,3,5,60.0,2,2,100.0,0,0.0,0.1,1,1,1,1,2,13,13,0,0,0,0,3,0,0,0,0,0,10,0,2,2,2,1,1,0,2,2,100.0,0,1,0,1,1,3,0,0,20,0,4,6,11,2,20,1,0,0.0,1,100.0,14,105,67,3,1,1,1,1,15,5,0,0,0,0,1,0,3,1,2,0,0,0,2,0,0,
4,Ridle Baku,de GER,34.0,LM,20-034,90,0,0,0,0,0,0,0,0,43,2,2,0,0.0,0.0,0.0,3,1,28,37,75.7,3,21,3,2,1,28,37,75.7,373,93,17,18,94.4,9,13,69.2,0,2,0.0,0,0.0,0.0,0,1,0,0,3,37,36,1,0,0,0,3,1,0,0,0,0,28,0,0,2,2,1,0,1,0,0,,0,0,0,0,2,4,1,0,43,1,7,21,15,0,43,2,1,50.0,1,50.0,21,80,45,3,0,0,1,0,28,3,0,0,0,1,1,1,3,2,2,0,0,0,5,0,3,0.0
5,Nigel de Jong,nl NED,5.0,CM,33-163,51,0,0,0,0,0,0,0,0,43,3,0,1,0.0,0.0,0.0,1,0,30,34,88.2,1,24,0,0,0,30,34,88.2,508,119,14,15,93.3,12,14,85.7,4,5,80.0,0,0.0,0.0,0,2,0,0,1,34,34,0,0,0,0,0,0,0,0,0,0,30,0,0,3,3,1,2,0,2,2,100.0,0,1,0,1,0,3,4,0,43,6,18,24,1,0,43,0,0,,0,,24,79,21,0,0,0,0,1,30,0,0,0,0,1,0,0,0,0,3,0,0,0,2,1,0,100.0
6,Alexandru Maxim,ro ROU,10.0,CM,27-308,39,0,0,0,0,0,0,0,0,22,0,0,1,0.0,0.0,0.0,1,0,14,18,77.8,2,12,1,1,0,14,18,77.8,253,71,8,9,88.9,4,4,100.0,2,3,66.7,0,0.0,0.0,0,4,0,0,2,18,15,2,1,0,0,2,0,1,1,0,0,14,1,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,22,1,4,12,6,0,22,1,0,0.0,1,100.0,12,50,23,1,0,0,0,0,13,2,0,0,0,0,0,0,2,0,0,0,0,0,3,1,2,33.3
7,Jean-Philippe Gbamin,ci CIV,25.0,RM,22-229,90,1,0,0,0,1,1,0,0,49,3,2,1,0.0,0.0,0.0,1,0,27,37,73.0,6,32,4,7,5,27,37,73.0,488,132,11,13,84.6,12,13,92.3,3,8,37.5,0,0.0,0.0,0,4,1,0,6,37,36,1,1,0,1,1,0,0,0,0,0,27,0,2,3,2,2,1,0,1,2,50.0,1,1,1,0,2,5,4,0,49,4,13,32,8,0,49,7,5,71.4,2,28.6,32,309,205,4,4,0,1,1,29,3,0,0,0,2,1,0,1,2,2,0,0,0,8,1,1,50.0
8,Daniel Brosinski,de GER,18.0,LB,29-299,90,0,0,0,0,1,0,0,0,72,4,2,0,0.0,0.0,0.2,4,0,34,58,58.6,5,29,4,1,0,34,58,58.6,681,394,17,22,77.3,10,18,55.6,7,13,53.8,0,0.2,0.1,3,3,0,0,5,58,38,17,2,0,0,5,13,2,2,0,0,34,3,0,4,3,2,2,0,2,2,100.0,0,0,0,0,2,6,6,0,72,4,27,27,18,0,72,1,0,0.0,1,100.0,29,186,139,4,1,0,0,0,31,1,0,0,0,1,1,1,5,2,3,0,0,0,5,0,3,0.0
9,Alexander Hack,de GER,42.0,CB,24-246,90,0,0,0,0,1,0,0,0,64,3,1,2,0.1,0.1,0.0,0,0,36,48,75.0,7,34,0,0,0,36,48,75.0,834,503,10,12,83.3,16,20,80.0,10,15,66.7,0,0.0,0.0,0,4,0,0,7,48,48,0,0,0,2,0,0,0,0,0,0,36,0,1,3,1,1,2,0,0,2,0.0,2,2,2,0,1,4,7,0,64,11,36,26,4,2,64,0,0,,0,,34,158,95,0,0,0,1,0,34,0,0,0,0,0,0,1,0,1,1,0,0,0,6,2,2,50.0
