,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Karim Benzema,fr FRA,9.0,FW,31-018,90,0,0,0,0,4,2,0,0,44,0,0,2,0.6,0.6,0.4,4,0,33,34,97.1,6,21,2,1,0,33,34,97.1,432,87,24,24,100.0,8,9,88.9,1,1,100.0,0,0.4,0.1,3,1,3,0,6,34,31,3,0,1,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,44,1,4,18,22,6,44,1,0,0.0,1,100.0,21,96,33,2,1,1,0,0,33,3,0,0,0,0,2,0,0,0,0,0,0,0,3,1,4,20.0
1,Vinicius Júnior,br BRA,28.0,LW,18-178,90,0,0,0,0,6,3,0,0,60,0,0,0,0.6,0.6,0.5,6,0,29,38,76.3,2,53,8,9,6,29,38,76.3,389,111,18,21,85.7,10,12,83.3,0,1,0.0,0,0.5,0.2,3,0,3,1,2,38,38,0,0,0,0,4,0,0,0,0,0,29,0,2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,60,0,2,11,48,13,60,9,6,66.7,3,33.3,53,324,201,8,0,8,6,0,53,22,0,0,0,2,2,1,4,0,0,0,0,0,2,1,1,50.0
2,Lucas Vázquez,es ESP,17.0,RW,27-189,60,0,0,0,0,1,0,2,1,57,0,0,1,0.0,0.0,0.1,2,0,37,50,74.0,4,33,2,3,1,37,50,74.0,610,112,20,24,83.3,12,16,75.0,4,7,57.1,0,0.1,0.2,1,1,3,2,4,50,48,2,0,0,2,6,2,0,0,0,0,37,0,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,57,0,4,25,28,4,57,3,1,33.3,2,66.7,33,201,96,2,2,2,2,1,49,14,2,1,1,4,0,0,6,0,0,0,0,0,0,1,0,100.0
3,Toni Kroos,de GER,8.0,LM,29-002,79,0,0,0,0,0,0,0,0,93,1,0,1,0.0,0.0,0.4,10,0,79,89,88.8,9,44,1,0,0,79,89,88.8,1505,462,35,38,92.1,25,26,96.2,17,23,73.9,0,0.4,0.2,7,6,1,0,9,89,74,15,5,0,1,9,2,8,1,4,0,79,0,0,1,1,1,0,0,0,1,0.0,1,1,1,0,0,1,0,0,93,1,14,51,29,1,93,0,0,,0,,44,164,54,1,1,1,1,0,58,3,0,0,0,0,0,0,9,0,1,0,0,0,7,0,0,
4,Dani Ceballos,es ESP,24.0,RM,22-152,11,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,14,15,93.3,4,12,0,0,0,14,15,93.3,243,53,5,6,83.3,7,7,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,4,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,0,2,8,5,0,15,0,0,,0,,12,59,25,0,1,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
5,Casemiro,br BRA,14.0,CM,26-317,56,0,0,0,0,2,0,0,0,57,3,2,2,0.1,0.1,0.0,3,0,40,46,87.0,1,25,1,1,0,40,46,87.0,625,118,18,20,90.0,15,17,88.2,4,5,80.0,0,0.0,0.0,1,1,0,0,1,46,46,0,0,0,0,1,0,0,0,0,0,40,0,1,3,2,2,1,0,1,3,33.3,2,2,0,2,2,5,0,0,57,1,11,32,14,5,57,1,0,0.0,1,100.0,25,55,24,1,0,1,1,0,41,3,0,0,0,1,2,0,1,2,2,0,1,0,6,2,1,66.7
6,Isco,es ESP,22.0,CM,26-260,34,0,0,0,0,2,0,1,0,34,2,0,0,0.1,0.1,0.0,1,0,22,29,75.9,2,19,1,0,0,22,29,75.9,265,55,18,19,94.7,3,7,42.9,1,2,50.0,0,0.0,0.0,0,2,1,0,2,29,27,2,0,0,0,1,1,1,0,1,0,22,0,1,2,1,1,0,1,1,2,50.0,1,0,0,0,0,2,0,0,34,0,4,14,16,2,34,0,0,,0,,19,97,43,1,0,0,0,2,28,4,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,50.0
7,Luka Modrić,hr CRO,10.0,RM,33-119,90,0,0,0,0,5,1,1,0,84,1,5,0,0.1,0.1,0.1,7,0,58,68,85.3,12,60,3,2,2,58,68,85.3,1007,266,29,31,93.5,17,18,94.4,8,12,66.7,0,0.1,0.1,1,11,2,0,12,68,62,5,3,0,3,4,1,1,0,1,0,58,1,2,1,1,0,0,1,0,1,0.0,1,0,0,0,5,6,0,0,84,0,11,38,35,2,84,2,2,100.0,0,0.0,60,306,89,3,0,2,3,1,61,5,1,0,0,2,1,0,4,5,1,0,0,0,6,0,0,
8,Marcelo,br BRA,12.0,LB,30-239,76,0,0,0,0,0,0,1,0,71,3,1,2,0.0,0.0,0.0,4,0,51,64,79.7,12,39,3,0,0,51,64,79.7,891,323,22,25,88.0,21,23,91.3,5,9,55.6,0,0.0,0.2,1,6,2,0,12,64,53,11,1,0,1,3,10,0,0,0,0,51,0,4,3,2,1,1,1,1,2,50.0,1,2,1,1,1,4,0,0,71,2,11,39,21,1,71,0,0,,0,,39,261,112,3,3,0,0,1,47,1,1,0,0,1,1,0,3,1,2,0,0,0,4,0,0,
9,Sergio Reguilón,es ESP,23.0,LB,22-021,14,0,0,0,0,0,0,0,0,17,1,1,0,0.0,0.0,0.0,2,0,14,15,93.3,1,10,2,0,0,14,15,93.3,200,50,8,8,100.0,6,6,100.0,0,1,0.0,0,0.0,0.0,0,3,0,0,1,15,13,2,0,0,0,1,2,0,0,0,0,14,0,0,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,17,0,2,9,6,0,17,0,0,,0,,10,52,34,2,0,0,0,0,14,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,
