,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Roberto Firmino,br BRA,9.0,FW,27-032,79,0,0,0,0,3,0,0,0,29,0,0,1,0.4,0.4,0.0,1,0,15,20,75.0,1,22,0,3,0,15,20,75.0,195,49,10,12,83.3,3,5,60.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,20,19,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,29,0,4,14,11,4,29,3,0,0.0,3,100.0,22,104,38,0,0,0,0,2,22,4,0,0,0,1,0,0,1,0,0,0,0,0,3,0,3,0.0
1,Xherdan Shaqiri,ch SUI,23.0,FW,27-024,11,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.1,1,0,1,3,33.3,0,2,1,0,0,1,3,33.3,21,0,0,1,0.0,1,2,50.0,0,0,,0,0.1,0.0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,4,0,0,1,3,1,4,0,0,,0,,2,27,24,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2,Sadio Mané,sn SEN,10.0,"LM,LW",26-207,90,0,0,0,0,1,0,0,0,34,1,0,1,0.1,0.1,0.0,2,0,15,24,62.5,2,25,2,5,3,15,24,62.5,181,43,9,11,81.8,4,9,44.4,0,0,,0,0.0,0.0,0,1,0,0,2,24,23,1,0,0,0,2,1,0,0,0,0,15,0,0,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0,34,2,7,13,15,5,34,5,3,60.0,2,40.0,25,210,89,2,0,2,3,1,22,3,0,0,0,0,1,1,2,0,1,0,0,0,5,1,3,25.0
3,Mohamed Salah,eg EGY,11.0,"FW,RW",26-141,89,0,0,0,0,3,0,0,0,40,0,0,0,0.1,0.1,0.6,5,0,21,29,72.4,2,29,6,5,4,21,29,72.4,292,113,12,15,80.0,6,6,100.0,2,6,33.3,0,0.6,0.3,4,2,3,1,2,29,23,6,0,1,0,5,1,4,0,4,0,21,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,40,0,5,14,21,5,40,5,4,80.0,1,20.0,29,243,97,6,1,5,3,6,26,10,0,0,0,1,0,0,5,0,0,0,0,0,7,0,1,0.0
4,Joël Matip,cm CMR,32.0,DM,27-087,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
5,James Milner,eng ENG,7.0,"RM,LM",32-303,90,1,0,0,0,1,1,0,0,57,3,2,3,0.1,0.1,0.1,5,0,30,42,71.4,3,30,1,0,0,30,42,71.4,497,171,17,20,85.0,8,13,61.5,5,9,55.6,0,0.1,0.1,3,0,1,0,3,42,35,7,1,1,0,3,1,4,1,2,0,30,0,0,3,3,0,3,0,0,1,0.0,1,3,0,3,2,5,3,0,57,3,10,29,18,1,57,0,0,,0,,30,120,51,1,1,0,2,1,31,0,0,0,0,0,2,0,3,2,3,0,0,0,5,4,0,100.0
6,Fabinho,br BRA,3.0,CM,25-011,90,0,0,0,0,0,0,1,0,43,3,2,4,0.0,0.0,0.0,2,0,21,26,80.8,2,17,1,0,0,21,26,80.8,358,75,9,11,81.8,8,8,100.0,2,4,50.0,0,0.0,0.0,1,2,0,0,2,26,26,0,0,0,0,0,0,0,0,0,0,21,0,1,3,0,1,2,0,2,3,66.7,1,4,0,4,2,5,0,0,43,2,9,27,7,1,43,0,0,,0,,17,84,21,1,0,0,2,2,24,1,1,0,0,3,0,0,0,2,0,0,0,0,1,1,2,33.3
7,Georginio Wijnaldum,nl NED,5.0,"CM,RM",27-357,90,0,0,0,0,1,0,0,0,31,0,2,0,0.1,0.1,0.0,1,0,25,28,89.3,1,22,0,1,1,25,28,89.3,310,54,17,19,89.5,7,7,100.0,0,1,0.0,0,0.0,0.0,0,2,1,0,1,28,28,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,31,1,10,15,6,1,31,1,1,100.0,0,0.0,22,85,29,0,1,0,2,0,23,0,0,0,0,1,1,0,0,2,0,0,0,0,3,2,3,40.0
8,Andrew Robertson,sct SCO,26.0,LB,24-237,90,0,0,0,0,1,1,0,0,80,1,0,1,0.0,0.0,0.0,1,1,51,73,69.9,4,50,4,1,1,51,73,69.9,848,355,23,25,92.0,26,38,68.4,2,8,25.0,0,0.0,0.0,0,2,1,0,4,73,59,14,1,0,0,4,13,0,0,0,0,51,0,1,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,2,0,80,5,30,38,13,1,80,1,1,100.0,0,0.0,50,286,152,4,1,0,1,1,48,2,0,0,0,0,0,0,4,0,1,0,0,0,8,0,0,
9,Virgil van Dijk,nl NED,4.0,CB,27-118,90,0,0,0,0,3,2,0,0,50,1,1,2,0.6,0.6,0.0,1,1,34,36,94.4,1,31,0,1,1,34,36,94.4,762,218,8,8,100.0,21,23,91.3,5,5,100.0,0,0.0,0.0,0,1,0,0,1,36,33,3,3,0,0,0,0,0,0,0,0,34,0,0,1,1,1,0,0,0,0,,0,2,2,0,1,2,7,0,50,8,27,18,5,4,50,1,1,100.0,0,0.0,31,117,36,0,0,0,0,0,30,1,0,0,0,0,1,0,0,1,1,0,0,0,4,1,2,33.3
