,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Kevin Volland,de GER,31.0,"FW,LW",26-257,90,0,0,0,0,4,3,0,0,31,0,0,0,0.3,0.3,0.0,2,1,13,20,65.0,1,13,1,1,0,13,20,65.0,164,35,7,11,63.6,2,3,66.7,1,1,100.0,0,0.0,0.1,0,0,0,0,1,20,19,1,0,0,0,1,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,31,2,2,12,17,7,31,1,0,0.0,1,100.0,13,93,42,1,1,2,3,0,21,7,0,0,0,1,1,1,1,0,0,1,0,0,0,2,4,33.3
1,Leon Bailey,jm JAM,9.0,LW,21-247,77,0,0,0,0,4,0,0,0,31,1,0,0,0.3,0.3,0.0,3,0,18,21,85.7,2,18,0,1,0,18,21,85.7,231,63,12,14,85.7,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,2,21,19,2,0,0,0,1,0,2,1,0,0,18,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,31,0,3,16,12,2,31,1,0,0.0,1,100.0,18,135,27,0,1,0,2,1,22,2,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0.0
2,Lucas Alario,ar ARG,13.0,"FW,LW",26-187,13,0,0,0,0,1,0,0,0,13,0,0,0,0.1,0.1,0.0,0,0,6,9,66.7,0,6,0,0,0,6,9,66.7,38,1,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,13,1,1,3,9,1,13,0,0,,0,,6,12,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3
3,Kai Havertz,de GER,29.0,RW,19-306,90,1,0,1,1,4,0,0,0,70,0,0,1,1.4,0.6,0.1,7,1,48,55,87.3,7,41,5,1,1,48,55,87.3,671,162,32,33,97.0,13,14,92.9,3,4,75.0,0,0.1,0.1,2,3,3,1,7,55,54,1,0,1,0,2,1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,70,1,7,33,30,5,69,1,1,100.0,0,0.0,41,205,77,5,0,1,5,6,60,15,0,0,0,2,2,0,2,0,0,0,0,0,6,4,1,80.0
4,Julian Brandt,de GER,10.0,LM,22-346,90,0,0,0,0,2,0,0,0,82,0,0,1,0.1,0.1,0.5,6,0,54,73,74.0,7,55,5,5,3,54,73,74.0,720,210,34,40,85.0,11,17,64.7,5,9,55.6,0,0.5,0.1,4,8,3,0,7,73,66,7,3,0,2,4,0,4,3,1,0,54,0,2,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,82,0,7,50,27,2,82,5,3,60.0,2,40.0,55,370,148,5,4,0,4,8,68,12,0,0,0,3,2,0,4,0,0,0,0,0,6,3,4,42.9
5,Julian Baumgartlinger,at AUT,15.0,CM,31-101,90,0,0,0,0,0,0,0,0,87,1,3,2,0.0,0.0,0.0,0,0,64,76,84.2,3,35,1,0,0,64,76,84.2,1118,228,27,30,90.0,25,30,83.3,7,7,100.0,0,0.0,0.0,0,2,0,0,3,76,73,3,3,0,1,0,0,0,0,0,0,64,0,2,1,0,1,0,0,0,1,0.0,1,2,2,0,3,4,3,0,87,4,19,60,8,0,87,0,0,,0,,35,136,60,1,0,0,0,0,58,1,0,0,0,1,1,0,0,3,0,0,0,0,1,2,1,66.7
6,Charles Aránguiz,cl CHI,20.0,RM,29-361,90,0,0,0,0,1,0,0,0,73,2,1,1,0.1,0.1,0.3,5,0,53,62,85.5,4,30,1,0,0,53,62,85.5,853,241,29,33,87.9,21,24,87.5,3,4,75.0,0,0.3,0.6,3,4,2,2,4,62,62,0,0,0,0,3,0,0,0,0,0,53,0,1,2,2,1,0,1,2,2,100.0,0,1,0,1,1,3,1,0,73,2,14,41,18,4,73,0,0,,0,,30,95,47,1,1,0,2,2,54,6,0,0,0,1,0,0,3,1,2,0,0,0,6,0,1,0.0
7,Wendell,br BRA,18.0,LB,25-267,90,0,0,0,0,0,0,0,0,124,3,0,3,0.0,0.0,0.0,0,0,101,114,88.6,9,67,4,1,1,101,114,88.6,1639,548,46,50,92.0,48,53,90.6,4,4,100.0,0,0.0,0.0,0,5,1,0,9,114,101,13,3,0,1,0,10,0,0,0,0,101,0,4,3,2,3,0,0,1,2,50.0,1,3,0,3,0,3,2,0,124,3,27,90,9,0,124,1,1,100.0,0,0.0,67,384,306,4,2,0,1,0,81,0,0,0,0,0,2,0,0,0,2,0,0,0,13,2,3,40.0
8,Sven Bender,de GER,5.0,CB,29-351,90,0,0,0,0,0,0,0,0,107,0,1,2,0.0,0.0,0.0,1,0,91,98,92.9,3,71,1,0,0,91,98,92.9,2103,721,16,21,76.2,53,53,100.0,22,24,91.7,0,0.0,0.0,0,1,0,0,3,98,94,4,4,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,4,0,107,4,35,71,1,0,107,0,0,,0,,71,245,94,1,0,0,0,0,79,0,0,0,0,1,0,0,0,1,0,0,0,0,5,5,6,45.5
9,Jonathan Tah,de GER,4.0,CB,23-061,90,0,0,0,0,0,0,0,0,109,0,1,1,0.0,0.0,0.2,4,0,90,102,88.2,14,77,0,1,1,90,102,88.2,1805,459,21,23,91.3,55,59,93.2,12,16,75.0,0,0.2,0.2,2,7,1,0,14,102,98,3,3,0,1,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,,0,1,0,1,1,1,5,0,109,3,33,70,6,2,109,1,1,100.0,0,0.0,77,252,143,0,1,0,1,0,79,1,0,0,0,1,2,0,0,1,0,0,0,0,12,4,1,80.0
