,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Radamel Falcao,co COL,9.0,FW,32-223,90,1,0,0,0,5,2,0,0,32,0,0,0,0.8,0.8,0.1,1,0,15,18,83.3,3,18,2,0,0,15,18,83.3,231,33,6,8,75.0,6,6,100.0,1,1,100.0,0,0.1,0.2,1,2,0,0,3,18,16,2,0,0,1,1,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,32,1,2,9,21,4,32,0,0,,0,,18,75,25,2,1,0,4,3,26,7,0,0,0,2,2,0,1,0,0,0,0,0,1,5,3,62.5
1,Sofiane Diop,fr FRA,36.0,LW,18-104,71,0,0,0,0,1,1,0,0,33,1,0,1,0.0,0.0,0.0,2,0,13,18,72.2,2,23,2,7,3,13,18,72.2,175,59,9,11,81.8,2,4,50.0,1,2,50.0,0,0.0,0.0,0,1,0,0,2,18,18,0,0,0,0,1,0,0,0,0,0,13,0,1,1,0,0,1,0,0,3,0.0,3,1,0,1,0,1,1,0,33,0,7,19,8,1,33,7,3,42.9,4,57.1,23,158,83,2,2,1,4,1,21,6,0,0,0,2,2,0,1,0,0,0,0,0,5,2,2,50.0
2,Aleksandr Golovin,ru RUS,17.0,"AM,LW",22-114,19,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.0,2,0,10,13,76.9,4,12,2,0,0,10,13,76.9,166,57,6,6,100.0,2,4,50.0,2,3,66.7,0,0.0,0.0,0,4,0,0,4,13,12,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,18,1,2,11,5,0,18,0,0,,0,,12,130,69,2,1,0,3,0,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
3,Jordi Mboula,es ESP,22.0,RW,19-189,60,0,0,0,0,2,0,0,0,28,1,1,0,0.1,0.1,0.1,3,0,6,17,35.3,0,17,3,5,2,6,17,35.3,81,30,5,8,62.5,0,6,0.0,1,2,50.0,0,0.1,0.0,1,0,1,1,0,17,17,0,0,0,0,6,0,0,0,0,0,6,0,1,1,0,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,28,0,2,7,20,4,28,5,2,40.0,3,60.0,17,104,38,3,1,1,2,3,17,9,0,0,0,1,1,0,6,1,0,0,0,0,3,0,1,0.0
4,Samuel Grandsir,fr FRA,29.0,RW,22-038,30,0,0,0,0,0,0,0,0,15,3,0,0,0.0,0.0,0.4,1,0,5,10,50.0,0,9,2,2,2,5,10,50.0,65,21,4,6,66.7,1,4,25.0,0,0,,0,0.4,0.1,1,0,1,1,0,10,10,0,0,0,0,3,0,0,0,0,0,5,0,0,3,2,0,2,1,1,2,50.0,1,0,0,0,0,3,1,0,15,1,2,5,8,0,15,2,2,100.0,0,0.0,9,79,59,2,1,0,1,0,10,7,0,0,0,1,0,0,3,0,2,0,0,0,2,0,1,0.0
5,Adama Traoré,ml MLI,11.0,AM,23-085,77,0,0,0,0,2,0,0,0,42,0,0,1,0.2,0.2,0.0,2,0,24,32,75.0,0,24,1,2,1,24,32,75.0,314,26,15,21,71.4,6,7,85.7,1,1,100.0,0,0.0,0.0,0,2,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,42,0,1,25,17,4,42,2,1,50.0,1,50.0,24,87,34,1,3,0,5,1,35,4,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,100.0
6,Moussa Sylla,fr FRA,34.0,LW,18-300,13,0,0,0,0,1,0,0,0,7,1,0,0,0.4,0.4,0.0,1,0,2,4,50.0,1,4,2,0,0,2,4,50.0,49,23,0,0,,1,2,50.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1,4,3,1,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,7,0,0,2,5,2,7,0,0,,0,,4,44,31,2,0,1,1,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
7,Youssef Aït Bennasser,ma MAR,15.0,DM,22-076,90,0,1,0,0,0,0,0,0,94,4,3,2,0.0,0.0,0.1,3,1,70,82,85.4,13,54,3,1,1,70,82,85.4,1443,390,21,23,91.3,37,44,84.1,10,12,83.3,1,0.1,0.0,2,8,0,0,13,82,81,1,1,0,0,0,0,0,0,0,0,70,0,1,4,0,2,1,1,2,3,66.7,1,2,2,0,3,7,2,0,94,4,24,67,4,0,94,1,1,100.0,0,0.0,54,308,160,3,0,0,1,1,54,0,0,0,0,0,2,0,0,3,0,0,0,0,20,0,3,0.0
8,Youri Tielemans,be BEL,8.0,DM,21-137,90,0,0,0,0,0,0,0,0,80,1,0,1,0.0,0.0,0.8,5,0,56,74,75.7,15,40,3,1,0,56,74,75.7,1152,423,20,22,90.9,23,26,88.5,12,25,48.0,0,0.8,0.4,3,9,1,1,15,74,62,12,6,0,0,8,1,5,4,1,0,56,0,0,1,1,1,0,0,0,3,0.0,3,1,0,1,0,1,3,0,80,4,7,58,15,0,80,1,0,0.0,1,100.0,40,179,122,3,0,0,1,3,48,0,0,0,0,3,2,0,8,0,1,0,0,0,8,4,2,66.7
9,Antonio Barreca,it ITA,3.0,LB,23-187,90,0,0,0,0,2,0,0,0,60,2,0,0,0.1,0.1,0.1,4,0,34,45,75.6,4,30,4,2,0,34,45,75.6,489,199,16,18,88.9,18,20,90.0,0,4,0.0,0,0.1,0.1,1,1,2,1,4,45,32,13,0,0,0,4,13,0,0,0,0,34,0,2,2,2,2,0,0,0,2,0.0,2,0,0,0,0,2,4,0,60,3,16,24,20,0,60,2,0,0.0,2,100.0,30,129,66,4,1,0,3,0,31,8,0,0,0,1,1,0,4,0,2,0,0,0,3,2,1,66.7
