,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Alassane Pléa,fr FRA,14.0,FW,27-361,69,0,0,0,0,3,1,0,0,24,0,1,0,0.2,0.2,0.0,0,0,11,15,73.3,0,12,1,1,0,11,15,73.3,162,5,6,8,75.0,5,7,71.4,0,0,,0,0.0,0.0,0,0,0,0,0,15,14,1,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,24,1,2,10,12,7,24,1,0,0.0,1,100.0,12,39,17,1,0,1,3,1,19,8,0,0,0,0,1,1,1,1,0,0,0,0,2,0,1,0.0
1,Breel Embolo,ch SUI,36.0,FW,24-020,21,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,2,5,1,1,1,7,9,77.8,72,23,7,7,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,1,0,2,9,8,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,6,5,0,10,1,1,100.0,0,0.0,5,49,39,1,1,0,1,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2,Marcus Thuram,fr FRA,10.0,LW,23-212,81,0,0,0,0,0,0,0,0,40,3,2,3,0.0,0.0,0.0,0,0,18,26,69.2,3,21,0,3,1,18,26,69.2,227,84,14,19,73.7,4,4,100.0,0,2,0.0,0,0.0,0.1,0,0,2,1,3,26,26,0,0,0,0,1,0,0,0,0,0,18,0,1,3,3,1,2,0,0,2,0.0,2,3,0,3,2,5,2,0,40,3,12,14,15,3,40,3,1,33.3,2,66.7,21,70,24,0,0,1,3,2,22,11,0,0,0,1,2,0,1,2,3,0,0,0,5,3,1,75.0
3,Ibrahima Traoré,gn GUI,16.0,LW,32-319,9,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0,2,4,50.0,21,0,2,2,100.0,0,0,,0,2,0.0,0,0.0,0.0,0,0,0,0,0,4,3,1,0,0,0,1,0,1,1,0,0,2,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,7,0,1,3,3,0,7,0,0,,0,,2,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
4,Valentino Lazaro,at AUT,19.0,RW,24-347,80,0,0,0,0,0,0,0,0,16,1,1,1,0.0,0.0,0.0,2,0,7,12,58.3,0,7,0,0,0,7,12,58.3,80,2,6,8,75.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,1,1,1,100.0,0,1,0,1,1,2,0,0,16,1,2,8,6,1,16,0,0,,0,,7,28,5,0,0,1,1,0,11,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,33.3
5,Patrick Herrmann,de GER,7.0,RW,30-022,10,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.1,1,0,2,5,40.0,0,0,0,0,0,2,5,40.0,25,5,2,3,66.7,0,0,,0,0,,0,0.1,0.1,1,0,0,0,0,5,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6,0,0,2,4,3,6,0,0,,0,,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,100.0
6,Hannes Wolf,at AUT,11.0,AM,21-324,90,0,0,0,0,2,0,0,0,50,0,0,2,0.2,0.2,0.0,2,0,23,38,60.5,4,21,2,1,0,23,38,60.5,295,86,15,20,75.0,5,8,62.5,2,3,66.7,0,0.0,0.1,0,4,0,0,4,38,36,1,1,0,0,1,0,0,0,0,0,23,1,4,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,50,0,3,30,18,6,50,1,0,0.0,1,100.0,21,109,63,2,3,1,4,3,35,5,0,0,0,3,3,0,1,0,0,0,0,0,2,2,1,66.7
7,Florian Neuhaus,de GER,32.0,DM,23-355,90,0,0,0,0,2,1,0,0,77,3,1,2,0.1,0.1,0.0,1,0,42,66,63.6,4,38,1,1,1,42,66,63.6,734,275,19,23,82.6,20,25,80.0,3,17,17.6,0,0.0,0.0,0,4,0,0,4,66,55,11,4,0,1,7,1,6,2,4,0,42,0,0,3,2,0,1,2,3,5,60.0,2,2,0,2,1,4,2,0,77,4,17,45,15,0,77,1,1,100.0,0,0.0,38,181,124,1,0,0,0,1,44,2,0,0,0,0,0,0,7,1,2,0,0,0,9,1,1,50.0
8,Denis Zakaria,ch SUI,8.0,DM,24-106,90,0,0,0,0,0,0,0,0,35,0,0,1,0.0,0.0,0.0,0,0,24,28,85.7,5,15,0,0,0,24,28,85.7,379,141,13,15,86.7,10,11,90.9,1,2,50.0,0,0.0,0.0,0,4,1,0,5,28,27,1,1,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,35,3,10,22,3,0,35,0,0,,0,,15,50,25,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
9,Ramy Bensebaini,dz ALG,25.0,LB,25-324,90,0,0,0,0,0,0,0,0,73,4,2,4,0.0,0.0,0.1,5,0,49,56,87.5,7,35,2,3,3,49,56,87.5,799,267,27,28,96.4,18,22,81.8,4,4,100.0,0,0.1,0.1,1,4,2,1,7,56,45,11,1,0,1,2,10,0,0,0,0,49,0,2,4,2,3,0,1,2,2,100.0,0,4,2,2,2,6,7,0,73,9,25,36,16,2,73,3,3,100.0,0,0.0,35,187,105,2,1,1,1,0,36,10,0,0,0,2,1,0,2,2,2,0,0,0,9,2,2,50.0
10,Nico Elvedi,ch SUI,30.0,CB,24-157,90,0,0,0,0,0,0,0,0,92,0,2,2,0.0,0.0,0.0,1,0,71,78,91.0,6,71,1,0,0,71,78,91.0,1289,458,27,27,100.0,42,48,87.5,2,3,66.7,0,0.0,0.0,0,1,0,0,6,78,78,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,1,0.0,1,2,1,1,2,2,8,0,92,13,37,56,0,0,92,0,0,,0,,71,488,315,1,0,0,1,0,67,0,0,0,0,0,1,0,0,2,0,0,0,0,8,1,1,50.0
