,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jorge Molina,es ESP,19.0,FW,37-279,64,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,2,0,9,16,56.3,0,14,0,2,1,9,16,56.3,90,9,6,9,66.7,2,5,40.0,0,0,,0,0.0,0.0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,0,1,5,14,2,20,2,1,50.0,1,50.0,14,53,6,0,0,1,0,0,19,6,0,0,0,1,3,1,0,0,0,0,0,0,3,1,4,20.0
1,Deyverson,br BRA,14.0,FW,28-263,26,0,0,0,0,1,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,6,12,50.0,2,7,0,0,0,6,12,50.0,69,18,2,3,66.7,2,2,100.0,0,2,0.0,0,0.0,0.0,0,1,1,0,2,12,12,0,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,15,1,2,5,8,1,15,0,0,,0,,7,20,10,0,0,0,1,0,9,3,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,100.0
2,Jaime Mata,es ESP,7.0,FW,31-094,74,0,0,0,0,1,0,0,0,23,0,0,0,0.0,0.0,0.0,2,0,11,21,52.4,0,11,1,1,1,11,21,52.4,175,34,5,9,55.6,5,7,71.4,0,0,,0,0.0,0.0,1,0,0,0,0,21,21,0,0,1,0,3,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,0,0,4,19,5,23,1,1,100.0,0,0.0,11,54,32,1,1,1,1,0,18,6,0,0,0,1,1,4,3,0,0,0,0,0,1,2,3,40.0
3,Ángel Rodríguez,es ESP,9.0,FW,32-275,16,1,0,1,1,0,0,0,0,6,0,0,1,0.8,0.0,0.0,0,0,0,0,,0,2,0,1,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,6,1,1,1,4,1,5,1,1,100.0,0,0.0,2,30,0,0,0,0,1,2,3,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0.0
4,Marc Cucurella,es ESP,15.0,LM,21-188,90,0,0,0,0,0,0,0,0,35,1,0,0,0.0,0.0,0.1,3,0,18,30,60.0,4,19,3,2,2,18,30,60.0,302,135,9,10,90.0,9,12,75.0,0,7,0.0,0,0.1,0.0,2,1,1,0,4,30,22,8,2,0,0,5,4,2,1,0,0,18,0,0,1,1,0,0,1,1,4,25.0,3,0,0,0,0,1,0,0,35,0,3,14,19,2,35,2,2,100.0,0,0.0,19,104,49,3,2,2,1,2,19,7,0,0,0,1,0,0,5,0,1,0,0,0,4,0,0,
5,Nemanja Maksimović,rs SRB,20.0,CM,25-000,90,0,0,0,0,1,0,1,0,23,1,1,0,0.4,0.4,0.0,0,0,12,15,80.0,4,6,0,0,0,12,15,80.0,162,50,3,4,75.0,6,8,75.0,0,0,,0,0.0,0.0,0,3,0,0,4,15,14,1,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0,23,1,2,18,3,1,23,0,0,,0,,6,21,9,0,0,0,0,0,4,0,1,0,0,1,1,0,0,1,0,0,0,0,4,2,1,66.7
6,Mauro Arambarri,uy URU,18.0,CM,24-118,90,0,0,0,0,1,0,0,0,26,1,0,1,0.0,0.0,0.0,0,0,11,17,64.7,2,10,1,0,0,11,17,64.7,220,31,4,7,57.1,6,7,85.7,1,1,100.0,0,0.0,0.0,0,1,0,0,2,17,17,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,1,0,1,3,33.3,2,1,0,1,0,1,2,0,26,2,6,15,6,1,26,0,0,,0,,10,50,14,1,0,1,1,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,3,0.0
7,Allan Nyom,cm CMR,12.0,RM,31-261,84,0,0,0,0,1,1,0,0,35,1,0,1,0.0,0.0,0.0,1,1,11,26,42.3,2,22,2,0,0,11,26,42.3,146,57,6,9,66.7,2,7,28.6,1,4,25.0,0,0.0,0.1,0,1,0,0,2,26,24,1,0,0,0,6,1,0,0,0,0,11,1,2,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,35,1,8,13,15,3,35,0,0,,0,,22,87,30,2,0,0,2,0,23,5,0,0,0,0,0,1,6,0,1,0,0,0,4,1,1,50.0
8,Oghenekaro Etebo,ng NGA,5.0,RM,24-078,6,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,1,1,100.0,24,20,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
9,Mathías Olivera,uy URU,17.0,LB,22-087,90,0,0,0,0,0,0,0,0,42,1,1,2,0.0,0.0,0.0,0,0,16,32,50.0,3,12,1,2,2,16,32,50.0,282,142,5,10,50.0,9,14,64.3,1,4,25.0,0,0.0,0.0,0,1,0,0,3,32,23,9,0,0,0,3,9,0,0,0,0,16,0,1,1,0,0,0,1,0,0,,0,2,0,2,1,2,1,0,42,0,5,20,17,2,42,2,2,100.0,0,0.0,12,68,44,1,4,0,1,2,12,1,0,0,0,3,2,0,3,1,0,0,0,0,4,3,4,42.9
10,Xabier Etxeita,es ESP,16.0,CB,32-087,90,0,0,0,0,0,0,1,0,20,0,2,0,0.0,0.0,0.0,1,0,9,14,64.3,5,7,0,0,0,9,14,64.3,236,133,2,3,66.7,3,5,60.0,3,5,60.0,0,0.0,0.0,0,2,0,0,5,14,14,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,3,0,20,3,7,11,2,0,20,0,0,,0,,7,37,12,0,0,0,0,0,6,0,1,0,0,1,0,0,0,2,0,0,0,0,1,4,2,66.7
11,Djené,tg TOG,2.0,CB,28-026,90,0,0,0,0,0,0,0,0,28,1,1,2,0.0,0.0,0.0,0,0,13,21,61.9,2,7,0,0,0,13,21,61.9,322,128,3,5,60.0,6,8,75.0,4,7,57.1,0,0.0,0.0,0,4,0,0,2,21,19,1,1,0,0,1,0,0,0,0,0,13,1,0,1,1,1,0,0,1,1,100.0,0,2,1,1,1,2,2,1,28,2,14,12,2,0,28,0,0,,0,,7,31,15,0,0,0,0,1,7,0,0,0,0,2,1,0,1,1,1,0,0,0,7,3,0,100.0
12,Damián Suárez,uy URU,22.0,RB,31-274,90,0,0,0,0,1,1,0,0,50,0,0,0,0.1,0.1,0.0,1,0,21,48,43.8,5,11,0,1,1,21,48,43.8,422,262,8,10,80.0,7,13,53.8,4,17,23.5,0,0.0,0.0,0,6,1,0,5,48,26,19,3,0,0,10,10,6,2,3,0,21,3,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,50,1,7,23,20,0,50,1,1,100.0,0,0.0,11,49,30,0,1,0,1,0,18,0,0,0,0,6,0,0,10,0,0,0,0,0,3,0,2,0.0
