,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Cenk Tosun,tr TUR,20.0,FW,28-228,68,0,0,0,0,2,0,0,0,17,0,0,0,0.3,0.3,0.0,0,0,6,12,50.0,2,8,2,1,1,6,12,50.0,88,29,4,6,66.7,1,2,50.0,1,2,50.0,0,0.0,0.0,0,0,1,0,2,12,10,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,1,1,7,10,3,17,1,1,100.0,0,0.0,8,49,28,2,0,1,0,0,14,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,8,20.0
1,Connor Wickham,eng ENG,21.0,FW,26-296,22,0,0,0,0,1,0,0,0,17,0,1,0,0.1,0.1,0.1,1,0,7,11,63.6,2,8,1,1,1,7,11,63.6,120,14,5,6,83.3,1,4,25.0,1,1,100.0,0,0.1,0.0,1,2,1,0,2,11,10,1,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,17,0,1,9,7,2,17,1,1,100.0,0,0.0,8,22,10,1,0,1,2,1,12,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0.0
2,Wilfried Zaha,ci CIV,11.0,"LW,LM",27-072,90,0,0,0,0,0,0,0,0,41,1,1,0,0.0,0.0,0.1,5,0,20,27,74.1,4,33,5,8,5,20,27,74.1,273,109,12,13,92.3,6,8,75.0,1,2,50.0,0,0.1,0.1,1,1,3,1,4,27,27,0,0,0,0,3,0,0,0,0,0,20,0,0,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0,41,0,6,16,20,5,41,8,5,62.5,3,37.5,33,238,139,5,2,4,4,1,37,12,0,0,0,1,4,2,3,1,0,0,0,0,4,0,2,0.0
3,Jordan Ayew,gh GHA,9.0,"RW,FW",28-132,90,0,0,0,0,1,0,0,0,27,1,0,3,0.1,0.1,0.2,1,0,12,12,100.0,1,18,1,6,4,12,12,100.0,178,30,6,6,100.0,6,6,100.0,0,0,,0,0.2,0.0,1,0,0,0,1,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,1,1,3,33.3,2,3,0,3,0,1,1,0,27,1,5,11,13,3,27,6,4,66.7,2,33.3,18,112,60,1,2,0,5,2,18,2,0,0,0,1,3,0,0,0,1,0,0,0,5,1,5,16.7
4,James McCarthy,ie IRL,22.0,CM,29-070,90,0,0,0,0,1,0,0,0,49,4,1,1,0.1,0.1,0.0,1,0,28,40,70.0,5,13,0,0,0,28,40,70.0,552,228,13,15,86.7,8,9,88.9,6,11,54.5,0,0.0,0.1,0,4,0,0,5,40,34,6,4,0,0,0,2,0,0,0,0,28,0,2,4,2,2,2,0,1,5,20.0,4,1,1,0,1,5,0,0,49,1,11,29,9,2,49,0,0,,0,,13,65,15,0,0,0,2,2,18,2,0,0,0,1,0,0,0,1,2,0,0,0,5,3,2,60.0
5,James McArthur,sct SCO,18.0,CM,32-106,90,0,0,0,0,1,0,0,0,64,1,5,4,0.1,0.1,0.0,0,0,31,46,67.4,4,22,0,2,1,31,46,67.4,437,186,18,23,78.3,12,15,80.0,1,2,50.0,0,0.0,0.0,0,2,0,0,4,46,40,6,0,0,0,0,3,0,0,0,0,31,0,2,1,0,0,1,0,1,4,25.0,3,4,1,3,5,6,2,0,64,3,23,34,8,1,64,2,1,50.0,1,50.0,22,159,36,0,1,0,3,2,28,3,0,0,0,3,0,0,0,5,0,0,0,0,10,1,1,50.0
6,Cheikhou Kouyaté,sn SEN,8.0,CM,30-031,61,0,0,0,0,0,0,0,0,35,2,3,2,0.0,0.0,0.1,1,0,6,18,33.3,0,8,0,2,1,6,18,33.3,55,14,4,9,44.4,1,5,20.0,0,1,0.0,0,0.1,0.2,1,1,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,2,0,0,0,1,0.0,1,2,0,2,3,5,2,0,35,3,16,12,7,1,35,2,1,50.0,1,50.0,8,16,2,0,0,0,3,1,11,1,0,0,0,2,2,0,0,3,2,0,0,0,4,6,1,85.7
7,Max Meyer,de GER,7.0,RM,24-125,29,0,0,0,0,0,0,0,0,17,2,0,0,0.0,0.0,0.0,0,0,6,10,60.0,1,11,0,2,0,6,10,60.0,108,18,3,4,75.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0,17,0,1,15,1,0,17,2,0,0.0,2,100.0,11,44,9,0,0,0,2,1,12,2,0,0,0,0,1,0,0,0,1,0,0,0,5,0,1,0.0
8,Jaïro Riedewald,nl NED,44.0,LB,23-134,90,0,0,0,0,0,0,0,0,74,2,2,1,0.0,0.0,0.1,1,0,40,68,58.8,6,24,2,2,2,40,68,58.8,662,405,21,28,75.0,14,25,56.0,4,12,33.3,0,0.1,0.1,1,3,1,0,6,68,43,25,5,0,1,1,20,0,0,0,0,40,0,2,2,2,2,0,0,1,1,100.0,0,1,0,1,2,4,2,0,74,1,21,42,12,1,74,2,2,100.0,0,0.0,24,116,49,2,2,0,0,0,31,1,0,0,0,0,1,0,1,2,2,0,0,0,5,1,0,100.0
9,Gary Cahill,eng ENG,24.0,CB,34-033,90,0,0,0,0,0,0,0,0,57,2,1,1,0.0,0.0,0.0,0,0,35,45,77.8,3,24,0,0,0,35,45,77.8,662,231,12,15,80.0,19,23,82.6,4,4,100.0,0,0.0,0.0,0,0,0,0,3,45,43,2,0,0,0,0,2,0,0,0,0,35,0,1,2,1,0,2,0,1,1,100.0,0,1,1,0,1,3,4,0,57,8,35,22,0,0,57,0,0,,0,,24,170,71,0,0,0,1,0,30,0,0,0,0,1,0,0,0,1,1,0,0,0,3,4,2,66.7
