,Player,Nation,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Luis Suárez,uy URU,9.0,FW,30-320,90,1,0,0,0,4,2,0,0,36,0,0,0,1.7,1.7,0.0,1,1,21,30,70.0,1,16,0,1,1,21,30,70.0,240,36,15,18,83.3,4,7,57.1,0,0,,0,0.0,0.1,0,0,0,0,1,30,28,2,1,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,36,1,1,9,26,6,36,1,1,100.0,0,0.0,16,65,42,0,0,0,1,0,28,7,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,
1,Lionel Messi,ar ARG,10.0,FW,30-169,90,1,0,0,0,6,2,0,0,103,1,0,0,0.9,0.9,0.6,13,2,68,88,77.3,17,87,7,9,7,68,88,77.3,959,286,38,43,88.4,21,27,77.8,3,8,37.5,0,0.6,0.5,3,4,10,0,17,88,86,1,1,2,1,1,0,0,0,0,0,68,1,2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,103,0,5,36,66,10,103,9,7,77.8,2,22.2,87,458,203,7,8,3,3,4,95,5,0,0,0,1,2,0,1,0,0,0,0,0,5,0,0,
2,Denis Suárez,es ESP,6.0,LM,23-338,57,0,0,0,0,1,0,0,0,56,0,0,2,0.0,0.0,0.1,2,0,47,51,92.2,4,45,8,3,1,47,51,92.2,596,131,32,33,97.0,11,12,91.7,2,2,100.0,0,0.1,0.1,2,4,1,0,4,51,48,3,0,0,0,1,1,2,1,0,0,47,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,56,0,2,26,28,2,56,3,1,33.3,2,66.7,45,289,183,8,5,2,0,0,52,6,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0.0
3,Paco Alcácer,es ESP,17.0,LM,24-102,33,0,1,0,0,1,1,0,0,20,0,1,0,0.6,0.6,0.8,1,1,15,17,88.2,1,10,1,1,0,15,17,88.2,142,11,10,10,100.0,2,2,100.0,0,2,0.0,1,0.8,0.4,1,1,1,0,1,17,16,1,0,1,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,20,0,0,10,10,3,20,1,0,0.0,1,100.0,10,28,16,1,0,1,0,0,16,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0
4,Paulinho,br BRA,15.0,CM,29-138,67,0,0,0,0,0,0,0,0,61,3,1,0,0.0,0.0,0.0,2,0,57,58,98.3,4,53,2,2,1,57,58,98.3,749,128,40,41,97.6,12,12,100.0,3,3,100.0,0,0.0,0.0,0,6,0,0,4,58,56,2,2,0,0,0,0,0,0,0,0,57,0,0,3,1,0,1,2,1,1,100.0,0,0,0,0,1,4,0,0,61,0,3,43,16,1,61,2,1,50.0,1,50.0,53,289,120,2,1,0,0,1,53,4,0,0,0,2,1,0,0,1,1,0,0,0,4,0,0,
5,Aleix Vidal,es ESP,22.0,"RM,CM",28-111,23,0,0,0,0,1,1,0,0,22,0,2,1,0.2,0.2,0.0,0,0,18,19,94.7,2,13,1,0,0,18,19,94.7,220,62,9,10,90.0,7,7,100.0,0,0,,0,0.0,0.1,0,0,2,0,2,19,17,2,0,1,0,0,1,1,0,0,0,18,0,0,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,22,1,1,6,15,4,22,0,0,,0,,13,41,29,1,1,0,0,0,17,6,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,
6,Sergio Busquets,es ESP,5.0,CM,29-147,85,0,1,0,0,0,0,1,0,93,1,1,0,0.0,0.0,0.6,2,0,85,91,93.4,8,71,1,0,0,85,91,93.4,1519,340,37,39,94.9,32,35,91.4,12,13,92.3,1,0.6,0.1,1,7,0,0,8,91,88,3,3,1,3,0,0,0,0,0,0,85,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,93,1,8,64,22,0,93,0,0,,0,,71,322,193,1,1,0,0,1,80,0,1,0,0,3,5,0,0,1,1,0,0,0,4,0,1,0.0
7,André Gomes,pt POR,21.0,CM,24-133,5,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,7,8,87.5,0,6,0,0,0,7,8,87.5,72,13,6,7,85.7,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,1,8,1,0,10,0,0,,0,,6,8,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
8,Ivan Rakitić,hr CRO,4.0,"RM,CM",29-275,90,0,0,0,0,2,0,0,0,87,1,0,3,0.1,0.1,0.0,0,0,71,79,89.9,10,59,0,0,0,71,79,89.9,981,274,43,46,93.5,21,25,84.0,2,3,66.7,0,0.0,0.0,0,8,0,0,10,79,75,4,1,0,0,1,2,1,0,0,0,71,0,0,1,1,0,1,0,0,1,0.0,1,3,1,2,0,1,0,0,87,2,6,61,21,0,87,0,0,,0,,59,227,91,0,4,0,1,0,71,2,0,0,0,0,0,0,1,0,1,0,0,0,4,1,1,50.0
9,Jordi Alba,es ESP,18.0,LB,28-264,90,0,0,0,0,0,0,0,0,126,2,2,1,0.0,0.0,1.3,6,0,103,121,85.1,2,83,2,1,0,103,121,85.1,1393,367,69,74,93.2,25,30,83.3,4,5,80.0,0,1.3,0.9,5,1,1,1,2,121,110,9,4,0,1,4,5,0,0,0,0,103,2,3,2,2,1,1,0,0,0,,0,1,0,1,2,4,0,0,126,4,27,56,43,10,126,1,0,0.0,1,100.0,83,199,117,2,0,2,1,0,94,20,0,0,0,2,0,0,4,2,2,0,0,0,11,1,0,100.0
